apteryx_haastii ENSAHAG00000003718
hippocampus_comes ENSHCOG00000003087
seriola_lalandi_dorsalis ENSSLDG00000007066
seriola_lalandi_dorsalis ENSSLDG00000025564
seriola_dumerili ENSSDUG00000010692
monopterus_albus ENSMALG00000005705
gasterosteus_aculeatus ENSGACG00000008487
amphiprion_percula ENSAPEG00000011667
amphiprion_ocellaris ENSAOCG00000021932
acanthochromis_polyacanthus ENSAPOG00000017451
stegastes_partitus ENSSPAG00000009295
labrus_bergylta ENSLBEG00000000797
mola_mola ENSMMOG00000010370
seriola_lalandi_dorsalis ENSSLDG00000018756
seriola_dumerili ENSSDUG00000008670
cynoglossus_semilaevis ENSCSEG00000004803
anabas_testudineus ENSATEG00000003375
periophthalmus_magnuspinnatus ENSPMGG00000013965
gadus_morhua ENSGMOG00000012570
esox_lucius ENSELUG00000024135
pygocentrus_nattereri ENSPNAG00000008050
astyanax_mexicanus ENSAMXG00000039819
ictalurus_punctatus ENSIPUG00000024654
danio_rerio ENSDARG00000030265
poecilia_formosa ENSPFOG00000004674
poecilia_latipinna ENSPLAG00000013337
poecilia_mexicana ENSPMEG00000011550
poecilia_reticulata ENSPREG00000001833
xiphophorus_couchianus ENSXCOG00000006196
xiphophorus_maculatus ENSXMAG00000003083
gambusia_affinis ENSGAFG00000004702
fundulus_heteroclitus ENSFHEG00000012181
cyprinodon_variegatus ENSCVAG00000005012
kryptolebias_marmoratus ENSKMAG00000014694
oryzias_latipes ENSORLG00000009222
oryzias_latipes_asm223469v1 ENSORLG00015006067
oryzias_latipes ENSORLG00020006848
oryzias_melastigma ENSOMEG00000011892
anabas_testudineus ENSATEG00000000148
cynoglossus_semilaevis ENSCSEG00000017057
takifugu_rubripes ENSTRUG00000012356
tetraodon_nigroviridis ENSTNIG00000019395
amphiprion_percula ENSAPEG00000019881
amphiprion_ocellaris ENSAOCG00000008963
acanthochromis_polyacanthus ENSAPOG00000018062
stegastes_partitus ENSSPAG00000015477
pundamilia_nyererei ENSPNYG00000021477
haplochromis_burtoni ENSHBUG00000018593
maylandia_zebra ENSMZEG00005001115
astatotilapia_calliptera ENSACLG00000004919
oreochromis_niloticus ENSONIG00000016078
neolamprologus_brichardi ENSNBRG00000013864
amphilophus_citrinellus ENSACIG00000024519
seriola_lalandi_dorsalis ENSSLDG00000024272
seriola_dumerili ENSSDUG00000019378
monopterus_albus ENSMALG00000001960
mastacembelus_armatus ENSMAMG00000019111
labrus_bergylta ENSLBEG00000008925
gasterosteus_aculeatus ENSGACG00000002397
mola_mola ENSMMOG00000013786
scophthalmus_maximus ENSSMAG00000002283
hippocampus_comes ENSHCOG00000016229
periophthalmus_magnuspinnatus ENSPMGG00000018316
gadus_morhua ENSGMOG00000000395
esox_lucius ENSELUG00000013463
pygocentrus_nattereri ENSPNAG00000018463
astyanax_mexicanus ENSAMXG00000004360
ictalurus_punctatus ENSIPUG00000001348
danio_rerio ENSDARG00000033662
scleropages_formosus ENSSFOG00015013859
paramormyrops_kingsleyae ENSPKIG00000007466
lepisosteus_oculatus ENSLOCG00000005332
latimeria_chalumnae ENSLACG00000018367
petromyzon_marinus ENSPMAG00000003313
ciona_savignyi ENSCSAVG00000002140
