apteryx_rowi ENSARWG00000013717
astatotilapia_calliptera ENSACLG00000025285
neolamprologus_brichardi ENSNBRG00000022661
seriola_dumerili ENSSDUG00000004475
seriola_lalandi ENSSLDG00000024108
scophthalmus_maximus ENSSMAG00000001553
gasterosteus_aculeatus ENSGACG00000008180
gadus_morhua ENSGMOG00000004995
esox_lucius ENSELUG00000009352
paramormyrops_kingsleyae ENSPKIG00000022591
scleropages_formosus ENSSFOG00015007614
danio_rerio ENSDARG00000096445
ictalurus_punctatus ENSIPUG00000017453
lepisosteus_oculatus ENSLOCG00000000395
petromyzon_marinus ENSPMAG00000008298
pygocentrus_nattereri ENSPNAG00000001054
astyanax_mexicanus ENSAMXG00000006569
ictalurus_punctatus ENSIPUG00000018432
danio_rerio ENSDARG00000091633
oryzias_latipes ENSORLG00015000896
oryzias_latipes ENSORLG00000027648
oryzias_latipes ENSORLG00020014137
oryzias_melastigma ENSOMEG00000003974
kryptolebias_marmoratus ENSKMAG00000019029
amphiprion_percula ENSAPEG00000000415
amphiprion_ocellaris ENSAOCG00000010020
acanthochromis_polyacanthus ENSAPOG00000010047
stegastes_partitus ENSSPAG00000009139
labrus_bergylta ENSLBEG00000023810
fundulus_heteroclitus ENSFHEG00000020850
cyprinodon_variegatus ENSCVAG00000021133
xiphophorus_maculatus ENSXMAG00000006905
xiphophorus_couchianus ENSXCOG00000007667
gambusia_affinis ENSGAFG00000006120
poecilia_latipinna ENSPLAG00000007143
poecilia_mexicana ENSPMEG00000021777
poecilia_formosa ENSPFOG00000012469
mastacembelus_armatus ENSMAMG00000014232
seriola_lalandi ENSSLDG00000025527
seriola_dumerili ENSSDUG00000010412
scophthalmus_maximus ENSSMAG00000007775
anabas_testudineus ENSATEG00000001647
maylandia_zebra ENSMZEG00005012930
astatotilapia_calliptera ENSACLG00000006851
pundamilia_nyererei ENSPNYG00000003474
haplochromis_burtoni ENSHBUG00000022881
neolamprologus_brichardi ENSNBRG00000022381
takifugu_rubripes ENSTRUG00000022393
tetraodon_nigroviridis ENSTNIG00000010958
gasterosteus_aculeatus ENSGACG00000013079
hippocampus_comes ENSHCOG00000018771
periophthalmus_magnuspinnatus ENSPMGG00000016307
gadus_morhua ENSGMOG00000006231
esox_lucius ENSELUG00000007037
monopterus_albus ENSMALG00000003688
scleropages_formosus ENSSFOG00015014832
paramormyrops_kingsleyae ENSPKIG00000005613
lepisosteus_oculatus ENSLOCG00000013113
latimeria_chalumnae ENSLACG00000015172
ornithorhynchus_anatinus ENSOANG00000032187
ciona_intestinalis ENSCING00000020497
ciona_intestinalis ENSCING00000021966
ciona_savignyi ENSCSAVG00000006438
ciona_intestinalis ENSCING00000012111
ciona_intestinalis ENSCING00000023080
ciona_intestinalis ENSCING00000023449
caenorhabditis_elegans WBGene00017443
caenorhabditis_elegans WBGene00021493
caenorhabditis_elegans WBGene00009456
caenorhabditis_elegans WBGene00020575
caenorhabditis_elegans WBGene00011092
caenorhabditis_elegans WBGene00011093
caenorhabditis_elegans WBGene00022256
caenorhabditis_elegans WBGene00022040
caenorhabditis_elegans WBGene00012201
caenorhabditis_elegans WBGene00008621
drosophila_melanogaster FBgn0036939
drosophila_melanogaster FBgn0031735
