mola_mola ENSMMOG00000020531
ailuropoda_melanoleuca ENSAMEG00000005486
neovison_vison ENSNVIG00000005260
mustela_putorius_furo ENSMPUG00000006903
canis_lupus_familiaris ENSCAFG00000019406
canis_lupus_dingo ENSCAFG00020018173
vulpes_vulpes ENSVVUG00000002645
panthera_pardus ENSPPRG00000010481
felis_catus ENSFCAG00000003449
pteropus_vampyrus ENSPVAG00000007124
myotis_lucifugus ENSMLUG00000013101
spermophilus_dauricus ENSSDAG00000007496
peromyscus_maniculatus_bairdii ENSPEMG00000031069
castor_canadensis ENSCCNG00000030709
panthera_tigris_altaica ENSPTIG00000015491
procavia_capensis ENSPCAG00000011127
echinops_telfairi ENSETEG00000012789
loxodonta_africana ENSLAFG00000027468
dasypus_novemcinctus ENSDNOG00000039624
ornithorhynchus_anatinus ENSOANG00000009197
xenopus_tropicalis ENSXETG00000001791
latimeria_chalumnae ENSLACG00000015569
ictalurus_punctatus ENSIPUG00000014945
piliocolobus_tephrosceles ENSPTEG00000027595
petromyzon_marinus ENSPMAG00000000013
eptatretus_burgeri ENSEBUG00000016399
petromyzon_marinus ENSPMAG00000005819
eptatretus_burgeri ENSEBUG00000016125
