latimeria_chalumnae ENSLACG00000000415
gambusia_affinis ENSGAFG00000005836
amphiprion_ocellaris ENSAOCG00000015113
maylandia_zebra ENSMZEG00005022984
maylandia_zebra ENSMZEG00005022779
pygocentrus_nattereri ENSPNAG00000020498
astyanax_mexicanus ENSAMXG00000040800
scleropages_formosus ENSSFOG00015021102
gopherus_agassizii ENSGAGG00000017117
sphenodon_punctatus ENSSPUG00000010667
ursus_americanus ENSUAMG00000000216
sarcophilus_harrisii ENSSHAG00000001917
pogona_vitticeps ENSPVIG00000015536
poecilia_mexicana ENSPMEG00000002112
poecilia_latipinna ENSPLAG00000018533
cyprinodon_variegatus ENSCVAG00000013270
amphiprion_ocellaris ENSAOCG00000013286
stegastes_partitus ENSSPAG00000005909
hippocampus_comes ENSHCOG00000001260
takifugu_rubripes ENSTRUG00000007478
takifugu_rubripes ENSTRUG00000025414
labrus_bergylta ENSLBEG00000014274
fundulus_heteroclitus ENSFHEG00000003275
fundulus_heteroclitus ENSFHEG00000003281
xiphophorus_couchianus ENSXCOG00000018328
xiphophorus_couchianus ENSXCOG00000018329
amphiprion_ocellaris ENSAOCG00000015367
periophthalmus_magnuspinnatus ENSPMGG00000002081
ursus_maritimus ENSUMAG00000004228
ursus_americanus ENSUAMG00000024663
canis_lupus_dingo ENSCAFG00020023616
castor_canadensis ENSCCNG00000031131
castor_canadensis ENSCCNG00000026773
salvator_merianae ENSSMRG00000017099
notechis_scutatus ENSNSUG00000017173
zonotrichia_albicollis ENSZALG00000010347
serinus_canaria ENSSCAG00000015761
astyanax_mexicanus ENSAMXG00000004004
pygocentrus_nattereri ENSPNAG00000021470
ictalurus_punctatus ENSIPUG00000021900
danio_rerio ENSDARG00000014273
xiphophorus_maculatus ENSXMAG00000012446
xiphophorus_couchianus ENSXCOG00000013701
gambusia_affinis ENSGAFG00000004923
poecilia_mexicana ENSPMEG00000022068
poecilia_formosa ENSPFOG00000017035
poecilia_latipinna ENSPLAG00000022632
poecilia_reticulata ENSPREG00000009806
cyprinodon_variegatus ENSCVAG00000019831
fundulus_heteroclitus ENSFHEG00000009876
kryptolebias_marmoratus ENSKMAG00000000042
monopterus_albus ENSMALG00000002482
mola_mola ENSMMOG00000007399
cynoglossus_semilaevis ENSCSEG00000005184
hippocampus_comes ENSHCOG00000003174
seriola_dumerili ENSSDUG00000022245
seriola_lalandi_dorsalis ENSSLDG00000024872
scophthalmus_maximus ENSSMAG00000011762
mastacembelus_armatus ENSMAMG00000001316
anabas_testudineus ENSATEG00000020671
tetraodon_nigroviridis ENSTNIG00000017809
takifugu_rubripes ENSTRUG00000006806
gasterosteus_aculeatus ENSGACG00000016075
labrus_bergylta ENSLBEG00000002901
amphiprion_percula ENSAPEG00000020635
amphiprion_ocellaris ENSAOCG00000005605
acanthochromis_polyacanthus ENSAPOG00000012650
stegastes_partitus ENSSPAG00000021337
astatotilapia_calliptera ENSACLG00000012862
maylandia_zebra ENSMZEG00005021510
pundamilia_nyererei ENSPNYG00000001224
haplochromis_burtoni ENSHBUG00000018479
neolamprologus_brichardi ENSNBRG00000016936
oreochromis_niloticus ENSONIG00000008917
amphilophus_citrinellus ENSACIG00000016990
oryzias_latipes_asm223469v1 ENSORLG00015005465
oryzias_latipes ENSORLG00020007350
oryzias_latipes ENSORLG00000005088
oryzias_melastigma ENSOMEG00000014019
periophthalmus_magnuspinnatus ENSPMGG00000024173
gadus_morhua ENSGMOG00000000689
esox_lucius ENSELUG00000008290
esox_lucius ENSELUG00000008318
pygocentrus_nattereri ENSPNAG00000008312
paramormyrops_kingsleyae ENSPKIG00000020405
scleropages_formosus ENSSFOG00015012034
neolamprologus_brichardi ENSNBRG00000018371
oryzias_latipes ENSORLG00000012861
cynoglossus_semilaevis ENSCSEG00000020684
otolemur_garnettii ENSOGAG00000004613
prolemur_simus ENSPSMG00000023853
nomascus_leucogenys ENSNLEG00000010278
tupaia_belangeri ENSTBEG00000001374
cricetulus_griseus_crigri ENSCGRG00000007047
cricetulus_griseus_crigri-picr ENSCGRG00015021250
cricetulus_griseus_chok1gshd ENSCGRG00001022640
meriones_unguiculatus ENSMUGG00000000769
sorex_araneus ENSSARG00000006450
loxodonta_africana ENSLAFG00000023243
echinops_telfairi ENSETEG00000018722
monodelphis_domestica ENSMODG00000009650
notamacropus_eugenii ENSMEUG00000004758
anolis_carolinensis ENSACAG00000015036
pogona_vitticeps ENSPVIG00000016138
sphenodon_punctatus ENSSPUG00000003755
gopherus_agassizii ENSGAGG00000003219
chelonoidis_abingdonii ENSCABG00000013106
chrysemys_picta_bellii ENSCPBG00000010071
crocodylus_porosus ENSCPRG00005012440
parus_major ENSPMJG00000008123
cyanistes_caeruleus ENSCCEG00000010093
ficedula_albicollis ENSFALG00000007989
serinus_canaria ENSSCAG00000011830
junco_hyemalis ENSJHYG00000015551
manacus_vitellinus ENSMVIG00005000868
calidris_pugnax ENSCPUG00000002409
gallus_gallus ENSGALG00000005621
coturnix_japonica ENSCJPG00005006535
numida_meleagris ENSNMEG00000018304
anser_brachyrhynchus ENSABRG00000017460
apteryx_owenii ENSAOWG00000010349
apteryx_rowi ENSARWG00000003354
apteryx_haastii ENSAHAG00000004408
nothoprocta_perdicaria ENSNPEG00000006975
petromyzon_marinus ENSPMAG00000007907
microcebus_murinus ENSMICG00000008129
ciona_intestinalis ENSCING00000002022
drosophila_melanogaster FBgn0264607
caenorhabditis_elegans_strain_n2 WBGene00006779
