scophthalmus_maximus ENSSMAG00000002696
ursus_americanus ENSUAMG00000011268
ursus_maritimus ENSUMAG00000011276
ailuropoda_melanoleuca ENSAMEG00000013912
neovison_vison ENSNVIG00000018305
mustela_putorius_furo ENSMPUG00000004264
canis_lupus_familiaris ENSCAFG00000020161
canis_lupus_dingo ENSCAFG00020013485
vulpes_vulpes ENSVVUG00000020801
panthera_tigris_altaica ENSPTIG00000020578
panthera_pardus ENSPPRG00000012011
felis_catus ENSFCAG00000027961
equus_caballus ENSECAG00000014416
equus_asinus_asinus ENSEASG00005015503
pteropus_vampyrus ENSPVAG00000005745
myotis_lucifugus ENSMLUG00000002081
capra_hircus ENSCHIG00000015692
ovis_aries ENSOARG00000016117
bos_mutus ENSBMUG00000014486
bos_taurus ENSBTAG00000006167
bison_bison_bison ENSBBBG00000022104
tursiops_truncatus ENSTTRG00000014417
sus_scrofa ENSSSCG00000035196
vicugna_pacos ENSVPAG00000010323
erinaceus_europaeus ENSEEUG00000007052
sorex_araneus ENSSARG00000000586
dasypus_novemcinctus ENSDNOG00000041212
choloepus_hoffmanni ENSCHOG00000000750
procavia_capensis ENSPCAG00000014885
loxodonta_africana ENSLAFG00000028932
echinops_telfairi ENSETEG00000003026
phascolarctos_cinereus ENSPCIG00000009630
notamacropus_eugenii ENSMEUG00000009129
sarcophilus_harrisii ENSSHAG00000011152
monodelphis_domestica ENSMODG00000011855
ornithorhynchus_anatinus ENSOANG00000013372
xenopus_tropicalis ENSXETG00000023013
latimeria_chalumnae ENSLACG00000001889
poecilia_formosa ENSPFOG00000021997
amphilophus_citrinellus ENSACIG00000007831
monopterus_albus ENSMALG00000022570
ictalurus_punctatus ENSIPUG00000021440
paramormyrops_kingsleyae ENSPKIG00000007827
scleropages_formosus ENSSFOG00015008332
scleropages_formosus ENSSFOG00015006010
pygocentrus_nattereri ENSPNAG00000023144
astyanax_mexicanus ENSAMXG00000018526
danio_rerio ENSDARG00000069595
lepisosteus_oculatus ENSLOCG00000006644
chelonoidis_abingdonii ENSCABG00000015364
chrysemys_picta_bellii ENSCPBG00000010116
gopherus_agassizii ENSGAGG00000021315
pelodiscus_sinensis ENSPSIG00000014901
anolis_carolinensis ENSACAG00000022129
pogona_vitticeps ENSPVIG00000005981
salvator_merianae ENSSMRG00000004567
phascolarctos_cinereus ENSPCIG00000019802
monodelphis_domestica ENSMODG00000014964
notamacropus_eugenii ENSMEUG00000008255
sarcophilus_harrisii ENSSHAG00000003892
microcebus_murinus ENSMICG00000033523
prolemur_simus ENSPSMG00000016521
propithecus_coquereli ENSPCOG00000023012
otolemur_garnettii ENSOGAG00000033034
nomascus_leucogenys ENSNLEG00000001219
pan_paniscus ENSPPAG00000039947
homo_sapiens ENSG00000183248
pan_troglodytes ENSPTRG00000010406
gorilla_gorilla ENSGGOG00000001971
papio_anubis ENSPANG00000023044
theropithecus_gelada ENSTGEG00000021838
cercocebus_atys ENSCATG00000012311
macaca_fascicularis ENSMFAG00000035810
macaca_nemestrina ENSMNEG00000045017
chlorocebus_sabaeus ENSCSAG00000008194
rhinopithecus_roxellana ENSRROG00000034932
saimiri_boliviensis_boliviensis ENSSBOG00000025280
cebus_capucinus ENSCCAG00000032270
callithrix_jacchus ENSCJAG00000045241
aotus_nancymaae ENSANAG00000033942
rhinopithecus_bieti ENSRBIG00000041595
piliocolobus_tephrosceles ENSPTEG00000030328
chinchilla_lanigera ENSCLAG00000003789
octodon_degus ENSODEG00000010815
heterocephalus_glaber_female ENSHGLG00000005714
ictidomys_tridecemlineatus ENSSTOG00000028455
peromyscus_maniculatus_bairdii ENSPEMG00000021651
mesocricetus_auratus ENSMAUG00000001714
cricetulus_griseus_chok1gshd ENSCGRG00001010019
cricetulus_griseus_crigri-picr ENSCGRG00015019379
cricetulus_griseus_crigri ENSCGRG00000004477
mus_musculus ENSMUSG00000064125
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031899
mus_pahari MGP_PahariEiJ_G0021255
rattus_norvegicus ENSRNOG00000028892
nannospalax_galili ENSNGAG00000014818
jaculus_jaculus ENSJJAG00000019453
dipodomys_ordii ENSDORG00000013885
canis_lupus_familiaris ENSCAFG00000018321
canis_lupus_dingo ENSCAFG00020022857
vulpes_vulpes ENSVVUG00000027061
mustela_putorius_furo ENSMPUG00000008026
felis_catus ENSFCAG00000045070
panthera_pardus ENSPPRG00000005576
equus_caballus ENSECAG00000033073
sus_scrofa ENSSSCG00000013584
bos_taurus ENSBTAG00000044018
tursiops_truncatus ENSTTRG00000010149
pteropus_vampyrus ENSPVAG00000002293
loxodonta_africana ENSLAFG00000023073
pongo_abelii ENSPPYG00000009490
macaca_mulatta ENSMMUG00000014032
ailuropoda_melanoleuca ENSAMEG00000018722
dasypus_novemcinctus ENSDNOG00000048506
oryctolagus_cuniculus ENSOCUG00000027308
ornithorhynchus_anatinus ENSOANG00000003040
xenopus_tropicalis ENSXETG00000000941
latimeria_chalumnae ENSLACG00000010374
ciona_intestinalis ENSCING00000016596
