scophthalmus_maximus ENSSMAG00000009405
cyanistes_caeruleus ENSCCEG00000009766
parus_major ENSPMJG00000003084
ficedula_albicollis ENSFALG00000004902
lepidothrix_coronata ENSLCOG00000008849
manacus_vitellinus ENSMVIG00005019919
anser_brachyrhynchus ENSABRG00000009649
anas_platyrhynchos_platyrhynchos ENSAPLG00000013724
gallus_gallus ENSGALG00000015439
coturnix_japonica ENSCJPG00005012712
numida_meleagris ENSNMEG00000004530
meleagris_gallopavo ENSMGAG00000007696
crocodylus_porosus ENSCPRG00005014759
gopherus_agassizii ENSGAGG00000007342
chelonoidis_abingdonii ENSCABG00000012033
chrysemys_picta_bellii ENSCPBG00000020277
pelodiscus_sinensis ENSPSIG00000010352
anolis_carolinensis ENSACAG00000008390
pogona_vitticeps ENSPVIG00000003666
notechis_scutatus ENSNSUG00000019692
salvator_merianae ENSSMRG00000020678
sphenodon_punctatus ENSSPUG00000009767
erinaceus_europaeus ENSEEUG00000000944
otolemur_garnettii ENSOGAG00000005531
equus_asinus_asinus ENSEASG00005023020
equus_caballus ENSECAG00000002233
pteropus_vampyrus ENSPVAG00000017082
sus_scrofa ENSSSCG00000005425
tursiops_truncatus ENSTTRG00000003481
bos_mutus ENSBMUG00000008690
bos_taurus ENSBTAG00000007163
bison_bison_bison ENSBBBG00000023558
ovis_aries ENSOARG00000007301
capra_hircus ENSCHIG00000009437
vicugna_pacos ENSVPAG00000009757
ursus_maritimus ENSUMAG00000014026
ursus_americanus ENSUAMG00000009267
ailuropoda_melanoleuca ENSAMEG00000015137
neovison_vison ENSNVIG00000006652
mustela_putorius_furo ENSMPUG00000007146
canis_lupus_familiaris ENSCAFG00000002758
canis_lupus_dingo ENSCAFG00020020087
vulpes_vulpes ENSVVUG00000027321
panthera_tigris_altaica ENSPTIG00000002919
panthera_pardus ENSPPRG00000014775
felis_catus ENSFCAG00000013294
propithecus_coquereli ENSPCOG00000024558
chinchilla_lanigera ENSCLAG00000015036
tupaia_belangeri ENSTBEG00000016679
castor_canadensis ENSCCNG00000029281
heterocephalus_glaber_male ENSHGLG00100001319
heterocephalus_glaber_female ENSHGLG00000005616
fukomys_damarensis ENSFDAG00000009170
cavia_porcellus ENSCPOG00000015289
cavia_aperea ENSCAPG00000008463
octodon_degus ENSODEG00000004590
dipodomys_ordii ENSDORG00000009386
cricetulus_griseus_chok1gshd ENSCGRG00001023017
cricetulus_griseus_crigri ENSCGRG00000003010
cricetulus_griseus_crigri-picr ENSCGRG00015027730
mesocricetus_auratus ENSMAUG00000013862
microtus_ochrogaster ENSMOCG00000010191
peromyscus_maniculatus_bairdii ENSPEMG00000009580
mus_musculus ENSMUSG00000028412
mus_spicilegus ENSMSIG00000005010
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026991
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026028
mus_pahari MGP_PahariEiJ_G0028364
rattus_norvegicus ENSRNOG00000055089
meriones_unguiculatus ENSMUGG00000009179
nannospalax_galili ENSNGAG00000013448
jaculus_jaculus ENSJJAG00000012770
ictidomys_tridecemlineatus ENSSTOG00000012382
marmota_marmota_marmota ENSMMMG00000003596
spermophilus_dauricus ENSSDAG00000015852
urocitellus_parryii ENSUPAG00010014647
oryctolagus_cuniculus ENSOCUG00000005946
ochotona_princeps ENSOPRG00000010419
pan_troglodytes ENSPTRG00000021220
pan_paniscus ENSPPAG00000029275
gorilla_gorilla ENSGGOG00000001776
homo_sapiens ENSG00000070214
nomascus_leucogenys ENSNLEG00000017261
macaca_fascicularis ENSMFAG00000044299
macaca_nemestrina ENSMNEG00000043781
macaca_mulatta ENSMMUG00000015024
mandrillus_leucophaeus ENSMLEG00000035531
cercocebus_atys ENSCATG00000009046
papio_anubis ENSPANG00000025727
theropithecus_gelada ENSTGEG00000000991
chlorocebus_sabaeus ENSCSAG00000011315
rhinopithecus_roxellana ENSRROG00000042654
rhinopithecus_bieti ENSRBIG00000036928
colobus_angolensis_palliatus ENSCANG00000037958
piliocolobus_tephrosceles ENSPTEG00000034304
cebus_capucinus ENSCCAG00000037615
saimiri_boliviensis_boliviensis ENSSBOG00000018945
callithrix_jacchus ENSCJAG00000016784
aotus_nancymaae ENSANAG00000027494
pongo_abelii ENSPPYG00000019470
carlito_syrichta ENSTSYG00000000727
microcebus_murinus ENSMICG00000012375
prolemur_simus ENSPSMG00000016548
myotis_lucifugus ENSMLUG00000015406
loxodonta_africana ENSLAFG00000000191
dasypus_novemcinctus ENSDNOG00000018397
choloepus_hoffmanni ENSCHOG00000013847
sorex_araneus ENSSARG00000003023
castor_canadensis ENSCCNG00000029283
echinops_telfairi ENSETEG00000006350
procavia_capensis ENSPCAG00000004235
ornithorhynchus_anatinus ENSOANG00000031257
notamacropus_eugenii ENSMEUG00000004715
phascolarctos_cinereus ENSPCIG00000030347
sarcophilus_harrisii ENSSHAG00000011981
monodelphis_domestica ENSMODG00000016274
ornithorhynchus_anatinus ENSOANG00000004197
xenopus_tropicalis ENSXETG00000000925
latimeria_chalumnae ENSLACG00000006176
