latimeria_chalumnae ENSLACG00000001350
panthera_pardus ENSPPRG00000024286
panthera_tigris_altaica ENSPTIG00000011387
felis_catus ENSFCAG00000002976
bos_mutus ENSBMUG00000005439
bos_taurus ENSBTAG00000016999
bison_bison_bison ENSBBBG00000001042
ovis_aries ENSOARG00000008308
capra_hircus ENSCHIG00000023154
tursiops_truncatus ENSTTRG00000003760
sus_scrofa ENSSSCG00000011642
vicugna_pacos ENSVPAG00000006701
equus_asinus_asinus ENSEASG00005003948
erinaceus_europaeus ENSEEUG00000007330
sorex_araneus ENSSARG00000010681
pan_troglodytes ENSPTRG00000015419
pan_paniscus ENSPPAG00000027934
homo_sapiens ENSG00000163785
pongo_abelii ENSPPYG00000014118
gorilla_gorilla ENSGGOG00000007737
nomascus_leucogenys ENSNLEG00000003710
colobus_angolensis_palliatus ENSCANG00000032108
piliocolobus_tephrosceles ENSPTEG00000038245
rhinopithecus_roxellana ENSRROG00000037501
rhinopithecus_bieti ENSRBIG00000026575
macaca_nemestrina ENSMNEG00000032372
macaca_fascicularis ENSMFAG00000044870
cercocebus_atys ENSCATG00000044843
mandrillus_leucophaeus ENSMLEG00000029725
macaca_mulatta ENSMMUG00000011270
papio_anubis ENSPANG00000023560
theropithecus_gelada ENSTGEG00000013566
chlorocebus_sabaeus ENSCSAG00000010792
cercocebus_atys ENSCATG00000042922
mandrillus_leucophaeus ENSMLEG00000041743
papio_anubis ENSPANG00000024353
theropithecus_gelada ENSTGEG00000018103
macaca_fascicularis ENSMFAG00000037373
macaca_nemestrina ENSMNEG00000030139
macaca_mulatta ENSMMUG00000030383
rhinopithecus_bieti ENSRBIG00000039310
rhinopithecus_roxellana ENSRROG00000023123
nomascus_leucogenys ENSNLEG00000027956
saimiri_boliviensis_boliviensis ENSSBOG00000024795
cebus_capucinus ENSCCAG00000026668
aotus_nancymaae ENSANAG00000019307
carlito_syrichta ENSTSYG00000003483
propithecus_coquereli ENSPCOG00000018045
prolemur_simus ENSPSMG00000025949
microcebus_murinus ENSMICG00000036105
microcebus_murinus ENSMICG00000049425
otolemur_garnettii ENSOGAG00000000335
octodon_degus ENSODEG00000018123
octodon_degus ENSODEG00000002898
chinchilla_lanigera ENSCLAG00000002498
cavia_porcellus ENSCPOG00000005764
cavia_aperea ENSCAPG00000009099
heterocephalus_glaber_female ENSHGLG00000016868
heterocephalus_glaber_male ENSHGLG00100010513
heterocephalus_glaber_female ENSHGLG00000017691
heterocephalus_glaber_male ENSHGLG00100013251
fukomys_damarensis ENSFDAG00000011439
marmota_marmota_marmota ENSMMMG00000018684
spermophilus_dauricus ENSSDAG00000011277
ictidomys_tridecemlineatus ENSSTOG00000000182
urocitellus_parryii ENSUPAG00010021529
cricetulus_griseus_crigri-picr ENSCGRG00015006861
cricetulus_griseus_chok1gshd ENSCGRG00001022954
cricetulus_griseus_crigri ENSCGRG00000009296
cricetulus_griseus_crigri ENSCGRG00000012616
cricetulus_griseus_crigri-picr ENSCGRG00015013845
cricetulus_griseus_chok1gshd ENSCGRG00001024787
mesocricetus_auratus ENSMAUG00000013495
microtus_ochrogaster ENSMOCG00000017870
peromyscus_maniculatus_bairdii ENSPEMG00000014401
mus_musculus ENSMUSG00000032547
mus_spicilegus ENSMSIG00000013136
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033728
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032583
mus_pahari MGP_PahariEiJ_G0015451
rattus_norvegicus ENSRNOG00000008593
meriones_unguiculatus ENSMUGG00000021055
nannospalax_galili ENSNGAG00000020701
jaculus_jaculus ENSJJAG00000019931
dipodomys_ordii ENSDORG00000014071
oryctolagus_cuniculus ENSOCUG00000017148
ochotona_princeps ENSOPRG00000000860
tupaia_belangeri ENSTBEG00000007855
equus_caballus ENSECAG00000008462
callithrix_jacchus ENSCJAG00000002792
castor_canadensis ENSCCNG00000029701
choloepus_hoffmanni ENSCHOG00000009991
dasypus_novemcinctus ENSDNOG00000010657
procavia_capensis ENSPCAG00000004536
loxodonta_africana ENSLAFG00000016402
echinops_telfairi ENSETEG00000011792
scleropages_formosus ENSSFOG00015019097
paramormyrops_kingsleyae ENSPKIG00000003183
scleropages_formosus ENSSFOG00015014938
seriola_dumerili ENSSDUG00000021911
cynoglossus_semilaevis ENSCSEG00000003140
monopterus_albus ENSMALG00000015769
mastacembelus_armatus ENSMAMG00000009584
labrus_bergylta ENSLBEG00000026967
mola_mola ENSMMOG00000006962
seriola_lalandi_dorsalis ENSSLDG00000003351
anabas_testudineus ENSATEG00000010587
takifugu_rubripes ENSTRUG00000016581
tetraodon_nigroviridis ENSTNIG00000018673
gasterosteus_aculeatus ENSGACG00000003709
scophthalmus_maximus ENSSMAG00000001656
periophthalmus_magnuspinnatus ENSPMGG00000015284
poecilia_formosa ENSPFOG00000003881
poecilia_latipinna ENSPLAG00000022131
poecilia_mexicana ENSPMEG00000018877
poecilia_reticulata ENSPREG00000015371
xiphophorus_maculatus ENSXMAG00000022772
xiphophorus_couchianus ENSXCOG00000006015
gambusia_affinis ENSGAFG00000017257
fundulus_heteroclitus ENSFHEG00000008730
cyprinodon_variegatus ENSCVAG00000012826
kryptolebias_marmoratus ENSKMAG00000015575
oryzias_latipes ENSORLG00020010713
oryzias_latipes ENSORLG00000001023
oryzias_latipes_asm223469v1 ENSORLG00015006872
oryzias_melastigma ENSOMEG00000014151
amphiprion_ocellaris ENSAOCG00000004048
amphiprion_percula ENSAPEG00000021003
acanthochromis_polyacanthus ENSAPOG00000019040
stegastes_partitus ENSSPAG00000017486
astatotilapia_calliptera ENSACLG00000025198
maylandia_zebra ENSMZEG00005009042
haplochromis_burtoni ENSHBUG00000012858
pundamilia_nyererei ENSPNYG00000020049
oreochromis_niloticus ENSONIG00000019303
neolamprologus_brichardi ENSNBRG00000013718
amphilophus_citrinellus ENSACIG00000006980
hippocampus_comes ENSHCOG00000014639
gadus_morhua ENSGMOG00000018864
esox_lucius ENSELUG00000007189
pygocentrus_nattereri ENSPNAG00000028535
astyanax_mexicanus ENSAMXG00000040351
ictalurus_punctatus ENSIPUG00000014887
danio_rerio ENSDARG00000007231
lepisosteus_oculatus ENSLOCG00000005432
eptatretus_burgeri ENSEBUG00000006016
eptatretus_burgeri ENSEBUG00000005565
ciona_savignyi ENSCSAVG00000000616
ciona_intestinalis ENSCING00000009096
caenorhabditis_elegans_strain_n2 WBGene00003007
