calidris_pugnax ENSCPUG00000020005
mandrillus_leucophaeus ENSMLEG00000029475
theropithecus_gelada ENSTGEG00000004952
papio_anubis ENSPANG00000013789
chlorocebus_sabaeus ENSCSAG00000011646
rhinopithecus_roxellana ENSRROG00000038013
rhinopithecus_bieti ENSRBIG00000030496
piliocolobus_tephrosceles ENSPTEG00000015432
colobus_angolensis_palliatus ENSCANG00000001873
cebus_capucinus ENSCCAG00000022211
saimiri_boliviensis_boliviensis ENSSBOG00000028175
callithrix_jacchus ENSCJAG00000009633
aotus_nancymaae ENSANAG00000022221
carlito_syrichta ENSTSYG00000012467
microcebus_murinus ENSMICG00000037588
prolemur_simus ENSPSMG00000007122
propithecus_coquereli ENSPCOG00000016474
otolemur_garnettii ENSOGAG00000011755
myotis_lucifugus ENSMLUG00000012259
pteropus_vampyrus ENSPVAG00000015179
equus_asinus_asinus ENSEASG00005018330
equus_caballus ENSECAG00000018565
tursiops_truncatus ENSTTRG00000005192
sus_scrofa ENSSSCG00000015483
bos_taurus ENSBTAG00000017721
bos_mutus ENSBMUG00000021613
bison_bison_bison ENSBBBG00000021746
capra_hircus ENSCHIG00000021452
ovis_aries ENSOARG00000013736
ursus_maritimus ENSUMAG00000017931
ursus_americanus ENSUAMG00000002862
neovison_vison ENSNVIG00000024960
mustela_putorius_furo ENSMPUG00000015625
canis_lupus_familiaris ENSCAFG00000029162
canis_lupus_familiaris ENSCAFG00000014885
canis_lupus_dingo ENSCAFG00020021213
vulpes_vulpes ENSVVUG00000014638
panthera_pardus ENSPPRG00000006545
panthera_tigris_altaica ENSPTIG00000014437
felis_catus ENSFCAG00000025669
erinaceus_europaeus ENSEEUG00000000985
phascolarctos_cinereus ENSPCIG00000029847
sarcophilus_harrisii ENSSHAG00000017290
monodelphis_domestica ENSMODG00000003886
ornithorhynchus_anatinus ENSOANG00000000905
xenopus_tropicalis ENSXETG00000010438
latimeria_chalumnae ENSLACG00000011875
scleropages_formosus ENSSFOG00015002093
paramormyrops_kingsleyae ENSPKIG00000009076
seriola_dumerili ENSSDUG00000016028
seriola_lalandi_dorsalis ENSSLDG00000018397
scophthalmus_maximus ENSSMAG00000017192
labrus_bergylta ENSLBEG00000008944
gasterosteus_aculeatus ENSGACG00000014705
mastacembelus_armatus ENSMAMG00000016683
monopterus_albus ENSMALG00000007161
anabas_testudineus ENSATEG00000016999
hippocampus_comes ENSHCOG00000017290
amphiprion_percula ENSAPEG00000012673
amphiprion_ocellaris ENSAOCG00000002679
acanthochromis_polyacanthus ENSAPOG00000019423
stegastes_partitus ENSSPAG00000014359
pundamilia_nyererei ENSPNYG00000008414
haplochromis_burtoni ENSHBUG00000017712
neolamprologus_brichardi ENSNBRG00000023713
maylandia_zebra ENSMZEG00005019629
astatotilapia_calliptera ENSACLG00000013194
oreochromis_niloticus ENSONIG00000002768
amphilophus_citrinellus ENSACIG00000013889
cyprinodon_variegatus ENSCVAG00000003860
fundulus_heteroclitus ENSFHEG00000000968
xiphophorus_couchianus ENSXCOG00000008785
xiphophorus_maculatus ENSXMAG00000011288
gambusia_affinis ENSGAFG00000006873
poecilia_formosa ENSPFOG00000014838
poecilia_mexicana ENSPMEG00000002612
poecilia_latipinna ENSPLAG00000014327
poecilia_reticulata ENSPREG00000000863
kryptolebias_marmoratus ENSKMAG00000003207
takifugu_rubripes ENSTRUG00000016505
tetraodon_nigroviridis ENSTNIG00000002653
mola_mola ENSMMOG00000003239
oryzias_latipes ENSORLG00020008764
oryzias_latipes_asm223469v1 ENSORLG00015004926
oryzias_latipes ENSORLG00000022310
oryzias_melastigma ENSOMEG00000023355
cynoglossus_semilaevis ENSCSEG00000004233
periophthalmus_magnuspinnatus ENSPMGG00000013233
gadus_morhua ENSGMOG00000012344
esox_lucius ENSELUG00000000238
pygocentrus_nattereri ENSPNAG00000007903
astyanax_mexicanus ENSAMXG00000012760
ictalurus_punctatus ENSIPUG00000012806
danio_rerio ENSDARG00000010905
lepisosteus_oculatus ENSLOCG00000010429
petromyzon_marinus ENSPMAG00000009739
eptatretus_burgeri ENSEBUG00000011508
ciona_intestinalis ENSCING00000024131
ciona_savignyi ENSCSAVG00000002978
piliocolobus_tephrosceles ENSPTEG00000003314
drosophila_melanogaster FBgn0032873
caenorhabditis_elegans_strain_n2 WBGene00015282
