castor_canadensis ENSCCNG00000011937
cyprinodon_variegatus ENSCVAG00000009252
kryptolebias_marmoratus ENSKMAG00000007200
oryzias_latipes ENSORLG00000012479
oryzias_latipes_asm223469v1 ENSORLG00015009679
oryzias_latipes ENSORLG00020018671
oryzias_melastigma ENSOMEG00000012930
amphiprion_ocellaris ENSAOCG00000014831
amphiprion_percula ENSAPEG00000000296
acanthochromis_polyacanthus ENSAPOG00000011942
stegastes_partitus ENSSPAG00000007484
maylandia_zebra ENSMZEG00005010008
astatotilapia_calliptera ENSACLG00000020586
pundamilia_nyererei ENSPNYG00000022262
haplochromis_burtoni ENSHBUG00000009823
neolamprologus_brichardi ENSNBRG00000008747
oreochromis_niloticus ENSONIG00000011063
amphilophus_citrinellus ENSACIG00000012234
takifugu_rubripes ENSTRUG00000021069
tetraodon_nigroviridis ENSTNIG00000000626
mola_mola ENSMMOG00000000490
gasterosteus_aculeatus ENSGACG00000003257
anabas_testudineus ENSATEG00000009348
monopterus_albus ENSMALG00000005930
labrus_bergylta ENSLBEG00000008452
scophthalmus_maximus ENSSMAG00000015834
cynoglossus_semilaevis ENSCSEG00000013881
seriola_lalandi_dorsalis ENSSLDG00000014174
seriola_dumerili ENSSDUG00000002949
mastacembelus_armatus ENSMAMG00000015092
hippocampus_comes ENSHCOG00000015633
periophthalmus_magnuspinnatus ENSPMGG00000017725
gadus_morhua ENSGMOG00000004228
esox_lucius ENSELUG00000010974
pygocentrus_nattereri ENSPNAG00000011736
astyanax_mexicanus ENSAMXG00000040146
ictalurus_punctatus ENSIPUG00000008601
danio_rerio ENSDARG00000003841
scleropages_formosus ENSSFOG00015023663
paramormyrops_kingsleyae ENSPKIG00000015109
lepisosteus_oculatus ENSLOCG00000000465
petromyzon_marinus ENSPMAG00000000462
eptatretus_burgeri ENSEBUG00000005889
ciona_savignyi ENSCSAVG00000000894
ciona_intestinalis ENSCING00000011490
drosophila_melanogaster FBgn0037713
