pogona_vitticeps ENSPVIG00000001345
peromyscus_maniculatus ENSPEMG00000027603
nannospalax_galili ENSNGAG00000015837
jaculus_jaculus ENSJJAG00000016393
spermophilus_dauricus ENSSDAG00000001254
ictidomys_tridecemlineatus ENSSTOG00000004216
urocitellus_parryii ENSUPAG00010004517
marmota_marmota ENSMMMG00000022242
chinchilla_lanigera ENSCLAG00000004293
octodon_degus ENSODEG00000009356
cavia_aperea ENSCAPG00000017164
cavia_porcellus ENSCPOG00000008750
fukomys_damarensis ENSFDAG00000010744
heterocephalus_glaber ENSHGLG00100003026
oryctolagus_cuniculus ENSOCUG00000003293
ochotona_princeps ENSOPRG00000007840
tupaia_belangeri ENSTBEG00000006510
procavia_capensis ENSPCAG00000009866
loxodonta_africana ENSLAFG00000026610
ornithorhynchus_anatinus ENSOANG00000003315
xenopus_tropicalis ENSXETG00000009068
latimeria_chalumnae ENSLACG00000012272
pygocentrus_nattereri ENSPNAG00000029151
electrophorus_electricus ENSEEEG00000017585
ictalurus_punctatus ENSIPUG00000012439
clupea_harengus ENSCHAG00000024387
poecilia_formosa ENSPFOG00000017178
poecilia_latipinna ENSPLAG00000010726
poecilia_reticulata ENSPREG00000016995
poecilia_mexicana ENSPMEG00000009744
xiphophorus_maculatus ENSXMAG00000027561
xiphophorus_couchianus ENSXCOG00000002440
gambusia_affinis ENSGAFG00000016557
cyprinodon_variegatus ENSCVAG00000013961
kryptolebias_marmoratus ENSKMAG00000006358
amphilophus_citrinellus ENSACIG00000011389
astatotilapia_calliptera ENSACLG00000002847
fundulus_heteroclitus ENSFHEG00000010141
amphiprion_percula ENSAPEG00000023534
amphiprion_ocellaris ENSAOCG00000007719
acanthochromis_polyacanthus ENSAPOG00000022284
stegastes_partitus ENSSPAG00000004757
gouania_willdenowi ENSGWIG00000016968
oryzias_latipes ENSORLG00015013733
oryzias_latipes ENSORLG00000004146
oryzias_latipes ENSORLG00020016134
oryzias_melastigma ENSOMEG00000005083
takifugu_rubripes ENSTRUG00000000040
cynoglossus_semilaevis ENSCSEG00000002784
gasterosteus_aculeatus ENSGACG00000019474
cottoperca_gobio ENSCGOG00000011898
mola_mola ENSMMOG00000012035
scophthalmus_maximus ENSSMAG00000010853
larimichthys_crocea ENSLCRG00005003931
parambassis_ranga ENSPRNG00000026641
anabas_testudineus ENSATEG00000018157
betta_splendens ENSBSLG00000000720
mastacembelus_armatus ENSMAMG00000004624
seriola_lalandi ENSSLDG00000012938
seriola_dumerili ENSSDUG00000010879
lates_calcarifer ENSLCAG00010022807
haplochromis_burtoni ENSHBUG00000005917
pundamilia_nyererei ENSPNYG00000001222
maylandia_zebra ENSMZEG00005000743
neolamprologus_brichardi ENSNBRG00000010321
oreochromis_niloticus ENSONIG00000007548
labrus_bergylta ENSLBEG00000027969
hippocampus_comes ENSHCOG00000005785
periophthalmus_magnuspinnatus ENSPMGG00000015147
gadus_morhua ENSGMOG00000001559
hucho_hucho ENSHHUG00000048569
esox_lucius ENSELUG00000000357
scleropages_formosus ENSSFOG00015018270
paramormyrops_kingsleyae ENSPKIG00000004467
astyanax_mexicanus ENSAMXG00000037502
astyanax_mexicanus ENSAMXG00005023581
pygocentrus_nattereri ENSPNAG00000000881
ictalurus_punctatus ENSIPUG00000018144
electrophorus_electricus ENSEEEG00000004694
danio_rerio ENSDARG00000006427
clupea_harengus ENSCHAG00000019745
clupea_harengus ENSCHAG00000019796
denticeps_clupeoides ENSDCDG00000005239
hucho_hucho ENSHHUG00000046057
hucho_hucho ENSHHUG00000000561
esox_lucius ENSELUG00000004557
gouania_willdenowi ENSGWIG00000012938
periophthalmus_magnuspinnatus ENSPMGG00000012487
tetraodon_nigroviridis ENSTNIG00000012360
takifugu_rubripes ENSTRUG00000014256
poecilia_formosa ENSPFOG00000002980
poecilia_latipinna ENSPLAG00000013727
poecilia_mexicana ENSPMEG00000018936
poecilia_reticulata ENSPREG00000004973
xiphophorus_couchianus ENSXCOG00000005540
xiphophorus_maculatus ENSXMAG00000005682
gambusia_affinis ENSGAFG00000005390
cyprinodon_variegatus ENSCVAG00000011451
fundulus_heteroclitus ENSFHEG00000021778
kryptolebias_marmoratus ENSKMAG00000000334
oryzias_latipes ENSORLG00020019989
oryzias_latipes ENSORLG00015020097
oryzias_melastigma ENSOMEG00000009628
pundamilia_nyererei ENSPNYG00000008619
haplochromis_burtoni ENSHBUG00000009164
astatotilapia_calliptera ENSACLG00000019959
maylandia_zebra ENSMZEG00005022559
neolamprologus_brichardi ENSNBRG00000013671
oreochromis_niloticus ENSONIG00000017608
amphilophus_citrinellus ENSACIG00000021575
amphiprion_ocellaris ENSAOCG00000009995
amphiprion_percula ENSAPEG00000016552
acanthochromis_polyacanthus ENSAPOG00000008910
stegastes_partitus ENSSPAG00000021132
gasterosteus_aculeatus ENSGACG00000017790
cottoperca_gobio ENSCGOG00000018413
larimichthys_crocea ENSLCRG00005012920
monopterus_albus ENSMALG00000002368
seriola_dumerili ENSSDUG00000002899
seriola_lalandi ENSSLDG00000005571
lates_calcarifer ENSLCAG00010002629
scophthalmus_maximus ENSSMAG00000008207
mola_mola ENSMMOG00000006870
labrus_bergylta ENSLBEG00000022535
anabas_testudineus ENSATEG00000016790
betta_splendens ENSBSLG00000000036
mastacembelus_armatus ENSMAMG00000017983
parambassis_ranga ENSPRNG00000019902
cynoglossus_semilaevis ENSCSEG00000004415
hippocampus_comes ENSHCOG00000019701
gadus_morhua ENSGMOG00000012474
paramormyrops_kingsleyae ENSPKIG00000001969
scleropages_formosus ENSSFOG00015001291
lepisosteus_oculatus ENSLOCG00000012560
erpetoichthys_calabaricus ENSECRG00000008688
callorhinchus_milii ENSCMIG00000003354
lepisosteus_oculatus ENSLOCG00000011257
erpetoichthys_calabaricus ENSECRG00000001771
callorhinchus_milii ENSCMIG00000003045
eptatretus_burgeri ENSEBUG00000008947
ciona_intestinalis ENSCING00000014756
ciona_savignyi ENSCSAVG00000006062
