chrysemys_picta_bellii ENSCPBG00000006869
oryzias_melastigma ENSOMEG00000013539
mola_mola ENSMMOG00000008584
takifugu_rubripes ENSTRUG00000008283
tetraodon_nigroviridis ENSTNIG00000009619
amphilophus_citrinellus ENSACIG00000012884
gasterosteus_aculeatus ENSGACG00000006620
labrus_bergylta ENSLBEG00000022430
stegastes_partitus ENSSPAG00000023580
amphiprion_ocellaris ENSAOCG00000000671
anabas_testudineus ENSATEG00000024103
seriola_lalandi_dorsalis ENSSLDG00000010185
monopterus_albus ENSMALG00000018285
kryptolebias_marmoratus ENSKMAG00000019466
oryzias_latipes ENSORLG00000005001
astatotilapia_calliptera ENSACLG00000013933
maylandia_zebra ENSMZEG00005025621
haplochromis_burtoni ENSHBUG00000009209
pundamilia_nyererei ENSPNYG00000008483
neolamprologus_brichardi ENSNBRG00000009576
oreochromis_niloticus ENSONIG00000020748
amphiprion_percula ENSAPEG00000014937
acanthochromis_polyacanthus ENSAPOG00000007381
poecilia_formosa ENSPFOG00000016372
poecilia_latipinna ENSPLAG00000004888
poecilia_mexicana ENSPMEG00000020702
poecilia_reticulata ENSPREG00000010954
gambusia_affinis ENSGAFG00000000762
xiphophorus_couchianus ENSXCOG00000016203
fundulus_heteroclitus ENSFHEG00000000722
cyprinodon_variegatus ENSCVAG00000008594
mastacembelus_armatus ENSMAMG00000024017
seriola_dumerili ENSSDUG00000015143
seriola_lalandi_dorsalis ENSSLDG00000020371
gadus_morhua ENSGMOG00000001228
latimeria_chalumnae ENSLACG00000007378
xenopus_tropicalis ENSXETG00000024011
paramormyrops_kingsleyae ENSPKIG00000020154
esox_lucius ENSELUG00000002697
lepisosteus_oculatus ENSLOCG00000018338
latimeria_chalumnae ENSLACG00000003899
ornithorhynchus_anatinus ENSOANG00000011128
eptatretus_burgeri ENSEBUG00000012032
eptatretus_burgeri ENSEBUG00000007264
petromyzon_marinus ENSPMAG00000010343
