vombatus_ursinus ENSVURG00010011339
mandrillus_leucophaeus ENSMLEG00000038679
cercocebus_atys ENSCATG00000040904
chlorocebus_sabaeus ENSCSAG00000014636
rhinopithecus_roxellana ENSRROG00000026932
rhinopithecus_bieti ENSRBIG00000031064
colobus_angolensis ENSCANG00000041298
piliocolobus_tephrosceles ENSPTEG00000013942
carlito_syrichta ENSTSYG00000008630
carlito_syrichta ENSTSYG00000006869
prolemur_simus ENSPSMG00000002057
propithecus_coquereli ENSPCOG00000027331
microcebus_murinus ENSMICG00000042923
otolemur_garnettii ENSOGAG00000032423
dasypus_novemcinctus ENSDNOG00000017733
choloepus_hoffmanni ENSCHOG00000009989
loxodonta_africana ENSLAFG00000015303
echinops_telfairi ENSETEG00000012408
ornithorhynchus_anatinus ENSOANG00000010042
apteryx_owenii ENSAOWG00000017374
apteryx_rowi ENSARWG00000003136
apteryx_haastii ENSAHAG00000019342
dromaius_novaehollandiae ENSDNVG00000016835
nothoprocta_perdicaria ENSNPEG00000016253
gallus_gallus ENSGALG00000005316
coturnix_japonica ENSCJPG00005006084
numida_meleagris ENSNMEG00000014372
anser_brachyrhynchus ENSABRG00000021752
anas_platyrhynchos ENSAPLG00000003938
lepidothrix_coronata ENSLCOG00000005249
manacus_vitellinus ENSMVIG00005019655
parus_major ENSPMJG00000005571
cyanistes_caeruleus ENSCCEG00000011937
ficedula_albicollis ENSFALG00000007595
lonchura_striata ENSLSDG00000014415
taeniopygia_guttata ENSTGUG00000001151
serinus_canaria ENSSCAG00000005236
zonotrichia_albicollis ENSZALG00000002867
melopsittacus_undulatus ENSMUNG00000008673
calidris_pugnax ENSCPUG00000009968
calidris_pygmaea ENSCPGG00000004282
crocodylus_porosus ENSCPRG00005011936
chelonoidis_abingdonii ENSCABG00000020324
gopherus_agassizii ENSGAGG00000024915
pelodiscus_sinensis ENSPSIG00000010650
sphenodon_punctatus ENSSPUG00000009204
pogona_vitticeps ENSPVIG00000018602
anolis_carolinensis ENSACAG00000003779
notechis_scutatus ENSNSUG00000013554
salvator_merianae ENSSMRG00000019353
xenopus_tropicalis ENSXETG00000012545
latimeria_chalumnae ENSLACG00000004456
paramormyrops_kingsleyae ENSPKIG00000024291
scleropages_formosus ENSSFOG00015001274
takifugu_rubripes ENSTRUG00000011225
tetraodon_nigroviridis ENSTNIG00000009267
mola_mola ENSMMOG00000021202
labrus_bergylta ENSLBEG00000013924
cynoglossus_semilaevis ENSCSEG00000011789
xiphophorus_couchianus ENSXCOG00000003410
xiphophorus_maculatus ENSXMAG00000026251
gambusia_affinis ENSGAFG00000018777
poecilia_latipinna ENSPLAG00000018282
poecilia_mexicana ENSPMEG00000020184
poecilia_formosa ENSPFOG00000005272
poecilia_reticulata ENSPREG00000017248
fundulus_heteroclitus ENSFHEG00000000477
cyprinodon_variegatus ENSCVAG00000013010
kryptolebias_marmoratus ENSKMAG00000001120
oryzias_latipes ENSORLG00000014234
oryzias_latipes ENSORLG00020020129
oryzias_latipes ENSORLG00015000238
oryzias_melastigma ENSOMEG00000013253
amphilophus_citrinellus ENSACIG00000019127
seriola_dumerili ENSSDUG00000001828
seriola_lalandi ENSSLDG00000004817
scophthalmus_maximus ENSSMAG00000020630
betta_splendens ENSBSLG00000006267
larimichthys_crocea ENSLCRG00005014048
cottoperca_gobio ENSCGOG00000001426
amphiprion_percula ENSAPEG00000003041
amphiprion_ocellaris ENSAOCG00000002182
acanthochromis_polyacanthus ENSAPOG00000021469
stegastes_partitus ENSSPAG00000010728
parambassis_ranga ENSPRNG00000008798
astatotilapia_calliptera ENSACLG00000013909
maylandia_zebra ENSMZEG00005000432
haplochromis_burtoni ENSHBUG00000023589
pundamilia_nyererei ENSPNYG00000010355
neolamprologus_brichardi ENSNBRG00000001146
oreochromis_niloticus ENSONIG00000007737
gouania_willdenowi ENSGWIG00000013397
monopterus_albus ENSMALG00000001812
mastacembelus_armatus ENSMAMG00000004632
anabas_testudineus ENSATEG00000007289
gasterosteus_aculeatus ENSGACG00000009055
hippocampus_comes ENSHCOG00000020644
periophthalmus_magnuspinnatus ENSPMGG00000001675
gadus_morhua ENSGMOG00000012729
hucho_hucho ENSHHUG00000039742
esox_lucius ENSELUG00000018381
denticeps_clupeoides ENSDCDG00000031273
denticeps_clupeoides ENSDCDG00000026160
clupea_harengus ENSCHAG00000022243
astyanax_mexicanus ENSAMXG00005020713
astyanax_mexicanus ENSAMXG00000040976
pygocentrus_nattereri ENSPNAG00000029666
ictalurus_punctatus ENSIPUG00000014640
electrophorus_electricus ENSEEEG00000017945
danio_rerio ENSDARG00000075323
lepisosteus_oculatus ENSLOCG00000008772
erpetoichthys_calabaricus ENSECRG00000005039
callorhinchus_milii ENSCMIG00000012077
eptatretus_burgeri ENSEBUG00000007806
ciona_intestinalis ENSCING00000000933
caenorhabditis_elegans WBGene00008934
