eptatretus_burgeri ENSEBUG00000010588
rhinopithecus_roxellana ENSRROG00000035468
rhinopithecus_bieti ENSRBIG00000034118
cebus_capucinus ENSCCAG00000033215
saimiri_boliviensis_boliviensis ENSSBOG00000028435
callithrix_jacchus ENSCJAG00000048297
aotus_nancymaae ENSANAG00000037622
microcebus_murinus ENSMICG00000004478
microcebus_murinus ENSMICG00000034276
prolemur_simus ENSPSMG00000015942
erinaceus_europaeus ENSEEUG00000006162
dasypus_novemcinctus ENSDNOG00000007316
echinops_telfairi ENSETEG00000017444
dipodomys_ordii ENSDORG00000007180
jaculus_jaculus ENSJJAG00000023897
mus_musculus ENSMUSG00000039047
mus_spicilegus ENSMSIG00000006916
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025746
mus_pahari MGP_PahariEiJ_G0027197
rattus_norvegicus ENSRNOG00000042359
meriones_unguiculatus ENSMUGG00000000483
cricetulus_griseus_chok1gshd ENSCGRG00001004016
cricetulus_griseus_crigri-picr ENSCGRG00015020241
cricetulus_griseus_crigri ENSCGRG00000001615
mesocricetus_auratus ENSMAUG00000012491
microtus_ochrogaster ENSMOCG00000015315
peromyscus_maniculatus_bairdii ENSPEMG00000021402
nannospalax_galili ENSNGAG00000017705
heterocephalus_glaber_male ENSHGLG00100002716
heterocephalus_glaber_female ENSHGLG00000001122
octodon_degus ENSODEG00000003064
propithecus_coquereli ENSPCOG00000023304
otolemur_garnettii ENSOGAG00000015842
loxodonta_africana ENSLAFG00000021632
procavia_capensis ENSPCAG00000004071
phascolarctos_cinereus ENSPCIG00000006606
notamacropus_eugenii ENSMEUG00000012706
sarcophilus_harrisii ENSSHAG00000004821
monodelphis_domestica ENSMODG00000029592
ornithorhynchus_anatinus ENSOANG00000006954
anolis_carolinensis ENSACAG00000005892
xenopus_tropicalis ENSXETG00000002970
latimeria_chalumnae ENSLACG00000007329
petromyzon_marinus ENSPMAG00000007244
anolis_carolinensis ENSACAG00000023488
piliocolobus_tephrosceles ENSPTEG00000013248
piliocolobus_tephrosceles ENSPTEG00000014865
piliocolobus_tephrosceles ENSPTEG00000016955
piliocolobus_tephrosceles ENSPTEG00000009470
ciona_intestinalis ENSCING00000007287
ciona_savignyi ENSCSAVG00000000716
drosophila_melanogaster FBgn0023545
caenorhabditis_elegans_strain_n2 WBGene00011482
saccharomyces_cerevisiae YDR331W
