apteryx_rowi ENSARWG00000014202
cynoglossus_semilaevis ENSCSEG00000012307
anabas_testudineus ENSATEG00000010065
monopterus_albus ENSMALG00000010932
pundamilia_nyererei ENSPNYG00000002408
haplochromis_burtoni ENSHBUG00000013721
maylandia_zebra ENSMZEG00005008617
astatotilapia_calliptera ENSACLG00000011811
oreochromis_niloticus ENSONIG00000003403
amphilophus_citrinellus ENSACIG00000018839
seriola_dumerili ENSSDUG00000017586
seriola_lalandi_dorsalis ENSSLDG00000008208
takifugu_rubripes ENSTRUG00000024375
gadus_morhua ENSGMOG00000002137
oryctolagus_cuniculus ENSOCUG00000004788
ochotona_princeps ENSOPRG00000014853
octodon_degus ENSODEG00000020552
chinchilla_lanigera ENSCLAG00000018100
cavia_porcellus ENSCPOG00000000435
propithecus_coquereli ENSPCOG00000006201
microcebus_murinus ENSMICG00000046097
prolemur_simus ENSPSMG00000009593
prolemur_simus ENSPSMG00000009590
prolemur_simus ENSPSMG00000002653
otolemur_garnettii ENSOGAG00000029839
urocitellus_parryii ENSUPAG00010003187
spermophilus_dauricus ENSSDAG00000022947
ictidomys_tridecemlineatus ENSSTOG00000000518
marmota_marmota_marmota ENSMMMG00000004599
dipodomys_ordii ENSDORG00000023792
cricetulus_griseus_crigri ENSCGRG00000000260
cricetulus_griseus_crigri ENSCGRG00000019127
cricetulus_griseus_crigri-picr ENSCGRG00015025261
cricetulus_griseus_chok1gshd ENSCGRG00001011460
mesocricetus_auratus ENSMAUG00000017839
microtus_ochrogaster ENSMOCG00000002133
peromyscus_maniculatus_bairdii ENSPEMG00000029108
mus_spicilegus ENSMSIG00000028444
mus_musculus ENSMUSG00000034936
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018070
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017227
mus_pahari MGP_PahariEiJ_G0018357
rattus_norvegicus ENSRNOG00000020770
meriones_unguiculatus ENSMUGG00000016431
nannospalax_galili ENSNGAG00000022765
jaculus_jaculus ENSJJAG00000004698
ursus_americanus ENSUAMG00000017970
ursus_maritimus ENSUMAG00000012795
ailuropoda_melanoleuca ENSAMEG00000019914
neovison_vison ENSNVIG00000021159
mustela_putorius_furo ENSMPUG00000019051
canis_lupus_familiaris ENSCAFG00000014581
canis_lupus_dingo ENSCAFG00020012929
vulpes_vulpes ENSVVUG00000017396
felis_catus ENSFCAG00000009907
felis_catus ENSFCAG00000045027
panthera_pardus ENSPPRG00000015764
panthera_tigris_altaica ENSPTIG00000010084
equus_caballus ENSECAG00000001021
erinaceus_europaeus ENSEEUG00000007390
sus_scrofa ENSSSCG00000017380
tursiops_truncatus ENSTTRG00000009280
vicugna_pacos ENSVPAG00000009558
ovis_aries ENSOARG00000000118
capra_hircus ENSCHIG00000005944
bos_mutus ENSBMUG00000018472
bos_taurus ENSBTAG00000016847
bison_bison_bison ENSBBBG00000017524
loxodonta_africana ENSLAFG00000002606
procavia_capensis ENSPCAG00000011261
myotis_lucifugus ENSMLUG00000014197
dasypus_novemcinctus ENSDNOG00000018767
callithrix_jacchus ENSCJAG00000010785
cebus_capucinus ENSCCAG00000014166
saimiri_boliviensis_boliviensis ENSSBOG00000016320
aotus_nancymaae ENSANAG00000009266
pan_troglodytes ENSPTRG00000048688
pan_paniscus ENSPPAG00000026240
gorilla_gorilla ENSGGOG00000042970
homo_sapiens ENSG00000175906
pongo_abelii ENSPPYG00000008358
nomascus_leucogenys ENSNLEG00000032904
theropithecus_gelada ENSTGEG00000012875
papio_anubis ENSPANG00000015603
mandrillus_leucophaeus ENSMLEG00000026779
cercocebus_atys ENSCATG00000020255
macaca_fascicularis ENSMFAG00000029966
macaca_nemestrina ENSMNEG00000001796
macaca_mulatta ENSMMUG00000021324
chlorocebus_sabaeus ENSCSAG00000019024
rhinopithecus_roxellana ENSRROG00000012052
rhinopithecus_bieti ENSRBIG00000029603
piliocolobus_tephrosceles ENSPTEG00000029283
colobus_angolensis_palliatus ENSCANG00000022595
castor_canadensis ENSCCNG00000015972
choloepus_hoffmanni ENSCHOG00000007836
phascolarctos_cinereus ENSPCIG00000030256
monodelphis_domestica ENSMODG00000024202
eptatretus_burgeri ENSEBUG00000014872
