paramormyrops_kingsleyae ENSPKIG00000007898
panthera_pardus ENSPPRG00000014872
panthera_tigris ENSPTIG00000008608
felis_catus ENSFCAG00000029683
jaculus_jaculus ENSJJAG00000007941
sorex_araneus ENSSARG00000013096
vicugna_pacos ENSVPAG00000011868
dasypus_novemcinctus ENSDNOG00000040741
choloepus_hoffmanni ENSCHOG00000004437
loxodonta_africana ENSLAFG00000006652
procavia_capensis ENSPCAG00000013752
echinops_telfairi ENSETEG00000006586
sarcophilus_harrisii ENSSHAG00000009126
sarcophilus_harrisii ENSSHAG00000018034
monodelphis_domestica ENSMODG00000017430
phascolarctos_cinereus ENSPCIG00000022374
ornithorhynchus_anatinus ENSOANG00000001193
pogona_vitticeps ENSPVIG00000013806
anolis_carolinensis ENSACAG00000004790
notechis_scutatus ENSNSUG00000012120
salvator_merianae ENSSMRG00000015928
sphenodon_punctatus ENSSPUG00000000124
apteryx_haastii ENSAHAG00000008298
apteryx_rowi ENSARWG00000011001
apteryx_owenii ENSAOWG00000002194
dromaius_novaehollandiae ENSDNVG00000010029
nothoprocta_perdicaria ENSNPEG00000009309
cyanistes_caeruleus ENSCCEG00000018733
parus_major ENSPMJG00000006072
lonchura_striata ENSLSDG00000004723
taeniopygia_guttata ENSTGUG00000001376
serinus_canaria ENSSCAG00000005004
zonotrichia_albicollis ENSZALG00000012207
ficedula_albicollis ENSFALG00000000607
manacus_vitellinus ENSMVIG00005012013
lepidothrix_coronata ENSLCOG00000008974
melopsittacus_undulatus ENSMUNG00000016393
calidris_pugnax ENSCPUG00000018233
calidris_pygmaea ENSCPGG00000014531
meleagris_gallopavo ENSMGAG00000004915
coturnix_japonica ENSCJPG00005000915
gallus_gallus ENSGALG00000003405
numida_meleagris ENSNMEG00000007404
anser_brachyrhynchus ENSABRG00000020313
anas_platyrhynchos ENSAPLG00000012066
crocodylus_porosus ENSCPRG00005002271
chelonoidis_abingdonii ENSCABG00000018804
gopherus_agassizii ENSGAGG00000023767
chrysemys_picta ENSCPBG00000011028
pelodiscus_sinensis ENSPSIG00000008665
xenopus_tropicalis ENSXETG00000005254
ciona_savignyi ENSCSAVG00000003851
caenorhabditis_elegans WBGene00022401
