anser_brachyrhynchus ENSABRG00000004477
pundamilia_nyererei ENSPNYG00000011871
haplochromis_burtoni ENSHBUG00000015729
neolamprologus_brichardi ENSNBRG00000000288
oreochromis_niloticus ENSONIG00000003664
amphilophus_citrinellus ENSACIG00000019305
gouania_willdenowi ENSGWIG00000018577
amphiprion_ocellaris ENSAOCG00000012347
amphiprion_percula ENSAPEG00000008414
acanthochromis_polyacanthus ENSAPOG00000015653
stegastes_partitus ENSSPAG00000003081
parambassis_ranga ENSPRNG00000024892
gambusia_affinis ENSGAFG00000007884
xiphophorus_couchianus ENSXCOG00000005144
xiphophorus_maculatus ENSXMAG00000003662
poecilia_formosa ENSPFOG00000019717
poecilia_mexicana ENSPMEG00000007578
poecilia_latipinna ENSPLAG00000019227
poecilia_reticulata ENSPREG00000009607
fundulus_heteroclitus ENSFHEG00000022228
cyprinodon_variegatus ENSCVAG00000014540
kryptolebias_marmoratus ENSKMAG00000010241
oryzias_latipes ENSORLG00000009761
oryzias_latipes ENSORLG00020013903
oryzias_latipes ENSORLG00015002136
oryzias_melastigma ENSOMEG00000001617
scophthalmus_maximus ENSSMAG00000020262
hippocampus_comes ENSHCOG00000003361
takifugu_rubripes ENSTRUG00000007760
tetraodon_nigroviridis ENSTNIG00000009129
periophthalmus_magnuspinnatus ENSPMGG00000023934
gadus_morhua ENSGMOG00000016362
scleropages_formosus ENSSFOG00015019611
paramormyrops_kingsleyae ENSPKIG00000020593
lepisosteus_oculatus ENSLOCG00000012300
erpetoichthys_calabaricus ENSECRG00000007831
callorhinchus_milii ENSCMIG00000007800
petromyzon_marinus ENSPMAG00000007752
