pogona_vitticeps ENSPVIG00000009115
cavia_aperea ENSCAPG00000012714
spermophilus_dauricus ENSSDAG00000009828
urocitellus_parryii ENSUPAG00010023652
dipodomys_ordii ENSDORG00000002435
jaculus_jaculus ENSJJAG00000019233
jaculus_jaculus ENSJJAG00000023523
oryctolagus_cuniculus ENSOCUG00000026119
choloepus_hoffmanni ENSCHOG00000007400
dasypus_novemcinctus ENSDNOG00000040919
ursus_maritimus ENSUMAG00000011118
phascolarctos_cinereus ENSPCIG00000016621
notamacropus_eugenii ENSMEUG00000006494
sarcophilus_harrisii ENSSHAG00000010777
ornithorhynchus_anatinus ENSOANG00000012221
equus_caballus ENSECAG00000031579
xenopus_tropicalis ENSXETG00000005576
latimeria_chalumnae ENSLACG00000007605
amphiprion_ocellaris ENSAOCG00000016268
amphiprion_percula ENSAPEG00000021234
acanthochromis_polyacanthus ENSAPOG00000017784
stegastes_partitus ENSSPAG00000008805
maylandia_zebra ENSMZEG00005000417
astatotilapia_calliptera ENSACLG00000004568
haplochromis_burtoni ENSHBUG00000009344
pundamilia_nyererei ENSPNYG00000022530
neolamprologus_brichardi ENSNBRG00000008763
oreochromis_niloticus ENSONIG00000006255
amphilophus_citrinellus ENSACIG00000013679
poecilia_formosa ENSPFOG00000019572
poecilia_latipinna ENSPLAG00000021460
poecilia_mexicana ENSPMEG00000006397
poecilia_reticulata ENSPREG00000007427
xiphophorus_maculatus ENSXMAG00000002539
gambusia_affinis ENSGAFG00000006244
fundulus_heteroclitus ENSFHEG00000001943
cyprinodon_variegatus ENSCVAG00000004454
kryptolebias_marmoratus ENSKMAG00000010674
tetraodon_nigroviridis ENSTNIG00000014007
takifugu_rubripes ENSTRUG00000012623
mola_mola ENSMMOG00000017015
labrus_bergylta ENSLBEG00000010026
gasterosteus_aculeatus ENSGACG00000005502
seriola_lalandi_dorsalis ENSSLDG00000011405
seriola_dumerili ENSSDUG00000023363
scophthalmus_maximus ENSSMAG00000016651
monopterus_albus ENSMALG00000002117
mastacembelus_armatus ENSMAMG00000001949
anabas_testudineus ENSATEG00000009053
cynoglossus_semilaevis ENSCSEG00000013747
hippocampus_comes ENSHCOG00000007670
oryzias_latipes ENSORLG00020017339
oryzias_latipes ENSORLG00000017320
oryzias_latipes_asm223469v1 ENSORLG00015009843
oryzias_melastigma ENSOMEG00000003271
gadus_morhua ENSGMOG00000009249
esox_lucius ENSELUG00000023874
periophthalmus_magnuspinnatus ENSPMGG00000005026
astyanax_mexicanus ENSAMXG00000043731
pygocentrus_nattereri ENSPNAG00000023545
ictalurus_punctatus ENSIPUG00000001054
danio_rerio ENSDARG00000020679
scleropages_formosus ENSSFOG00015010207
paramormyrops_kingsleyae ENSPKIG00000005333
lepisosteus_oculatus ENSLOCG00000006106
petromyzon_marinus ENSPMAG00000006842
seriola_lalandi_dorsalis ENSSLDG00000002896
periophthalmus_magnuspinnatus ENSPMGG00000010083
drosophila_melanogaster FBgn0032229
ciona_intestinalis ENSCING00000004492
ciona_savignyi ENSCSAVG00000008013
caenorhabditis_elegans_strain_n2 WBGene00014172
