notechis_scutatus ENSNSUG00000003109
cricetulus_griseus_chok1gshd ENSCGRG00001005263
cricetulus_griseus_crigri ENSCGRG00000000399
mesocricetus_auratus ENSMAUG00000020724
nannospalax_galili ENSNGAG00000020762
jaculus_jaculus ENSJJAG00000019986
castor_canadensis ENSCCNG00000009444
spermophilus_dauricus ENSSDAG00000003053
urocitellus_parryii ENSUPAG00010006288
marmota_marmota_marmota ENSMMMG00000009252
ictidomys_tridecemlineatus ENSSTOG00000013862
heterocephalus_glaber_female ENSHGLG00000019096
heterocephalus_glaber_male ENSHGLG00100010584
fukomys_damarensis ENSFDAG00000013736
cavia_porcellus ENSCPOG00000032043
cavia_aperea ENSCAPG00000011713
chinchilla_lanigera ENSCLAG00000013275
octodon_degus ENSODEG00000020269
dipodomys_ordii ENSDORG00000027166
propithecus_coquereli ENSPCOG00000022422
prolemur_simus ENSPSMG00000006780
microcebus_murinus ENSMICG00000030899
otolemur_garnettii ENSOGAG00000031745
cebus_capucinus ENSCCAG00000030820
saimiri_boliviensis_boliviensis ENSSBOG00000034082
callithrix_jacchus ENSCJAG00000012851
aotus_nancymaae ENSANAG00000030157
pan_paniscus ENSPPAG00000036563
pan_troglodytes ENSPTRG00000043250
gorilla_gorilla ENSGGOG00000011697
homo_sapiens ENSG00000180549
pongo_abelii ENSPPYG00000019800
nomascus_leucogenys ENSNLEG00000008851
macaca_nemestrina ENSMNEG00000029936
macaca_fascicularis ENSMFAG00000031638
macaca_mulatta ENSMMUG00000040671
theropithecus_gelada ENSTGEG00000005320
papio_anubis ENSPANG00000026263
mandrillus_leucophaeus ENSMLEG00000041992
cercocebus_atys ENSCATG00000037235
chlorocebus_sabaeus ENSCSAG00000019683
rhinopithecus_roxellana ENSRROG00000039808
rhinopithecus_bieti ENSRBIG00000027396
colobus_angolensis_palliatus ENSCANG00000013952
piliocolobus_tephrosceles ENSPTEG00000003289
dasypus_novemcinctus ENSDNOG00000047119
echinops_telfairi ENSETEG00000003267
loxodonta_africana ENSLAFG00000015156
erinaceus_europaeus ENSEEUG00000014267
monodelphis_domestica ENSMODG00000017272
notamacropus_eugenii ENSMEUG00000000432
sarcophilus_harrisii ENSSHAG00000009739
ornithorhynchus_anatinus ENSOANG00000010141
xenopus_tropicalis ENSXETG00000032714
latimeria_chalumnae ENSLACG00000012108
paramormyrops_kingsleyae ENSPKIG00000024936
paramormyrops_kingsleyae ENSPKIG00000024956
paramormyrops_kingsleyae ENSPKIG00000013273
paramormyrops_kingsleyae ENSPKIG00000011110
scleropages_formosus ENSSFOG00015018062
scleropages_formosus ENSSFOG00015012667
paramormyrops_kingsleyae ENSPKIG00000014287
takifugu_rubripes ENSTRUG00000002532
tetraodon_nigroviridis ENSTNIG00000019375
mola_mola ENSMMOG00000008735
labrus_bergylta ENSLBEG00000002985
seriola_dumerili ENSSDUG00000009754
seriola_lalandi_dorsalis ENSSLDG00000010147
scophthalmus_maximus ENSSMAG00000018094
poecilia_formosa ENSPFOG00000020634
poecilia_latipinna ENSPLAG00000021078
poecilia_mexicana ENSPMEG00000019949
poecilia_reticulata ENSPREG00000011085
xiphophorus_couchianus ENSXCOG00000008218
gambusia_affinis ENSGAFG00000006048
fundulus_heteroclitus ENSFHEG00000007786
cyprinodon_variegatus ENSCVAG00000006717
oryzias_latipes_asm223469v1 ENSORLG00015002969
oryzias_latipes ENSORLG00020012507
oryzias_latipes ENSORLG00000028852
oryzias_melastigma ENSOMEG00000008898
pundamilia_nyererei ENSPNYG00000006099
maylandia_zebra ENSMZEG00005017821
astatotilapia_calliptera ENSACLG00000018010
haplochromis_burtoni ENSHBUG00000011075
oreochromis_niloticus ENSONIG00000020402
neolamprologus_brichardi ENSNBRG00000010028
amphilophus_citrinellus ENSACIG00000009470
anabas_testudineus ENSATEG00000011192
amphiprion_ocellaris ENSAOCG00000022712
amphiprion_percula ENSAPEG00000013697
amphiprion_ocellaris ENSAOCG00000017785
acanthochromis_polyacanthus ENSAPOG00000011631
stegastes_partitus ENSSPAG00000001102
mastacembelus_armatus ENSMAMG00000018140
gadus_morhua ENSGMOG00000009761
esox_lucius ENSELUG00000002916
astyanax_mexicanus ENSAMXG00000025463
pygocentrus_nattereri ENSPNAG00000011630
eptatretus_burgeri ENSEBUG00000009005
