pogona_vitticeps ENSPVIG00000012528
seriola_dumerili ENSSDUG00000016706
seriola_lalandi_dorsalis ENSSLDG00000018261
xiphophorus_maculatus ENSXMAG00000000688
xiphophorus_couchianus ENSXCOG00000008151
gambusia_affinis ENSGAFG00000010987
poecilia_formosa ENSPFOG00000002259
poecilia_latipinna ENSPLAG00000023295
poecilia_mexicana ENSPMEG00000018964
poecilia_reticulata ENSPREG00000022756
fundulus_heteroclitus ENSFHEG00000009916
cyprinodon_variegatus ENSCVAG00000002673
kryptolebias_marmoratus ENSKMAG00000007461
oryzias_latipes ENSORLG00020005160
oryzias_latipes ENSORLG00000011881
oryzias_latipes_asm223469v1 ENSORLG00015003064
oryzias_melastigma ENSOMEG00000011957
amphiprion_ocellaris ENSAOCG00000022280
amphiprion_percula ENSAPEG00000015313
acanthochromis_polyacanthus ENSAPOG00000017102
stegastes_partitus ENSSPAG00000010730
astatotilapia_calliptera ENSACLG00000025702
maylandia_zebra ENSMZEG00005015725
haplochromis_burtoni ENSHBUG00000008754
pundamilia_nyererei ENSPNYG00000011131
maylandia_zebra ENSMZEG00005024886
neolamprologus_brichardi ENSNBRG00000021182
oreochromis_niloticus ENSONIG00000003752
amphilophus_citrinellus ENSACIG00000023368
tetraodon_nigroviridis ENSTNIG00000012321
periophthalmus_magnuspinnatus ENSPMGG00000011095
hippocampus_comes ENSHCOG00000010024
gadus_morhua ENSGMOG00000007077
esox_lucius ENSELUG00000018716
scleropages_formosus ENSSFOG00015017049
paramormyrops_kingsleyae ENSPKIG00000011984
lepisosteus_oculatus ENSLOCG00000001628
eptatretus_burgeri ENSEBUG00000010557
drosophila_melanogaster FBgn0037142
