vombatus_ursinus ENSVURG00010003709
lepidothrix_coronata ENSLCOG00000011070
cyanistes_caeruleus ENSCCEG00000007696
parus_major ENSPMJG00000008513
ficedula_albicollis ENSFALG00000001625
serinus_canaria ENSSCAG00000009924
taeniopygia_guttata ENSTGUG00000015857
lonchura_striata ENSLSDG00000008692
zonotrichia_albicollis ENSZALG00000015950
junco_hyemalis ENSJHYG00000010932
calidris_pugnax ENSCPUG00000005211
calidris_pygmaea ENSCPGG00000004200
melopsittacus_undulatus ENSMUNG00000003682
anser_brachyrhynchus ENSABRG00000005588
anas_platyrhynchos ENSAPLG00000009091
gallus_gallus ENSGALG00000041299
coturnix_japonica ENSCJPG00005013895
meleagris_gallopavo ENSMGAG00000002303
numida_meleagris ENSNMEG00000005575
apteryx_owenii ENSAOWG00000001047
apteryx_haastii ENSAHAG00000016929
apteryx_rowi ENSARWG00000006876
dromaius_novaehollandiae ENSDNVG00000013118
nothoprocta_perdicaria ENSNPEG00000001452
crocodylus_porosus ENSCPRG00005009552
chrysemys_picta ENSCPBG00000014068
chelonoidis_abingdonii ENSCABG00000010537
pelodiscus_sinensis ENSPSIG00000008707
latimeria_chalumnae ENSLACG00000016113
callorhinchus_milii ENSCMIG00000016976
electrophorus_electricus ENSEEEG00000024216
ictalurus_punctatus ENSIPUG00000018886
astyanax_mexicanus ENSAMXG00005000590
astyanax_mexicanus ENSAMXG00000016864
pygocentrus_nattereri ENSPNAG00000006856
danio_rerio ENSDARG00000057323
denticeps_clupeoides ENSDCDG00000035895
cottoperca_gobio ENSCGOG00000001160
gasterosteus_aculeatus ENSGACG00000017086
takifugu_rubripes ENSTRUG00000015792
tetraodon_nigroviridis ENSTNIG00000009615
mola_mola ENSMMOG00000007262
larimichthys_crocea ENSLCRG00005002371
labrus_bergylta ENSLBEG00000017025
seriola_dumerili ENSSDUG00000016327
seriola_lalandi ENSSLDG00000010036
lates_calcarifer ENSLCAG00010017767
cynoglossus_semilaevis ENSCSEG00000019335
monopterus_albus ENSMALG00000000160
mastacembelus_armatus ENSMAMG00000016200
anabas_testudineus ENSATEG00000021678
betta_splendens ENSBSLG00000005446
scophthalmus_maximus ENSSMAG00000008106
xiphophorus_maculatus ENSXMAG00000010237
xiphophorus_couchianus ENSXCOG00000013999
gambusia_affinis ENSGAFG00000014200
poecilia_mexicana ENSPMEG00000011204
poecilia_formosa ENSPFOG00000005584
poecilia_latipinna ENSPLAG00000021396
poecilia_reticulata ENSPREG00000019385
cyprinodon_variegatus ENSCVAG00000004920
kryptolebias_marmoratus ENSKMAG00000020305
oryzias_latipes ENSORLG00015004072
oryzias_latipes ENSORLG00020001936
oryzias_latipes ENSORLG00000000786
oryzias_melastigma ENSOMEG00000003361
gouania_willdenowi ENSGWIG00000011332
maylandia_zebra ENSMZEG00005014622
astatotilapia_calliptera ENSACLG00000001352
haplochromis_burtoni ENSHBUG00000008204
pundamilia_nyererei ENSPNYG00000002093
neolamprologus_brichardi ENSNBRG00000017843
oreochromis_niloticus ENSONIG00000007135
amphilophus_citrinellus ENSACIG00000023779
amphiprion_ocellaris ENSAOCG00000016021
amphiprion_percula ENSAPEG00000000144
acanthochromis_polyacanthus ENSAPOG00000011110
stegastes_partitus ENSSPAG00000005036
hippocampus_comes ENSHCOG00000005132
gadus_morhua ENSGMOG00000019253
hucho_hucho ENSHHUG00000022250
hucho_hucho ENSHHUG00000044038
esox_lucius ENSELUG00000024095
paramormyrops_kingsleyae ENSPKIG00000023259
scleropages_formosus ENSSFOG00015022531
lepisosteus_oculatus ENSLOCG00000004831
parambassis_ranga ENSPRNG00000007633
erpetoichthys_calabaricus ENSECRG00000003773
periophthalmus_magnuspinnatus ENSPMGG00000018480
eptatretus_burgeri ENSEBUG00000000433
xenopus_tropicalis ENSXETG00000009992
ciona_savignyi ENSCSAVG00000010123
