eptatretus_burgeri ENSEBUG00000003345
notechis_scutatus ENSNSUG00000002956
phascolarctos_cinereus ENSPCIG00000030104
monodelphis_domestica ENSMODG00000006342
sarcophilus_harrisii ENSSHAG00000018817
sphenodon_punctatus ENSSPUG00000014327
bos_taurus ENSBTAG00000020959
ovis_aries ENSOARG00000015978
myotis_lucifugus ENSMLUG00000014291
taeniopygia_guttata ENSTGUG00000004063
piliocolobus_tephrosceles ENSPTEG00000007044
rhinopithecus_roxellana ENSRROG00000039230
nomascus_leucogenys ENSNLEG00000034675
nomascus_leucogenys ENSNLEG00000019172
nomascus_leucogenys ENSNLEG00000028387
callithrix_jacchus ENSCJAG00000047118
meleagris_gallopavo ENSMGAG00000004425
manacus_vitellinus ENSMVIG00005001511
cyanistes_caeruleus ENSCCEG00000003017
serinus_canaria ENSSCAG00000005153
melopsittacus_undulatus ENSMUNG00000008269
jaculus_jaculus ENSJJAG00000021459
jaculus_jaculus ENSJJAG00000023574
jaculus_jaculus ENSJJAG00000013262
heterocephalus_glaber_female ENSHGLG00000004615
heterocephalus_glaber_male ENSHGLG00100012163
castor_canadensis ENSCCNG00000006723
castor_canadensis ENSCCNG00000000739
jaculus_jaculus ENSJJAG00000020358
carlito_syrichta ENSTSYG00000027708
saimiri_boliviensis_boliviensis ENSSBOG00000033404
callithrix_jacchus ENSCJAG00000047639
procavia_capensis ENSPCAG00000012349
calidris_pugnax ENSCPUG00000011091
piliocolobus_tephrosceles ENSPTEG00000010190
ictidomys_tridecemlineatus ENSSTOG00000021677
bos_taurus ENSBTAG00000022372
neovison_vison ENSNVIG00000008410
heterocephalus_glaber_male ENSHGLG00100008752
heterocephalus_glaber_female ENSHGLG00000006771
heterocephalus_glaber_female ENSHGLG00000011219
vulpes_vulpes ENSVVUG00000020928
cricetulus_griseus_chok1gshd ENSCGRG00001006130
cricetulus_griseus_crigri-picr ENSCGRG00015015252
cricetulus_griseus_crigri ENSCGRG00000001498
jaculus_jaculus ENSJJAG00000011130
cavia_porcellus ENSCPOG00000038622
cavia_aperea ENSCAPG00000009726
cricetulus_griseus_crigri ENSCGRG00000003101
cricetulus_griseus_chok1gshd ENSCGRG00001022278
cricetulus_griseus_crigri-picr ENSCGRG00015028256
cricetulus_griseus_crigri ENSCGRG00000008772
cricetulus_griseus_chok1gshd ENSCGRG00001023149
meriones_unguiculatus ENSMUGG00000026238
panthera_pardus ENSPPRG00000012859
panthera_tigris_altaica ENSPTIG00000015978
felis_catus ENSFCAG00000005959
canis_lupus_familiaris ENSCAFG00000032442
cricetulus_griseus_crigri-picr ENSCGRG00015003540
fukomys_damarensis ENSFDAG00000017033
oryctolagus_cuniculus ENSOCUG00000024504
microcebus_murinus ENSMICG00000036721
ovis_aries ENSOARG00000006685
panthera_pardus ENSPPRG00000024475
bison_bison_bison ENSBBBG00000006772
bos_mutus ENSBMUG00000013808
erinaceus_europaeus ENSEEUG00000006238
tupaia_belangeri ENSTBEG00000004027
cricetulus_griseus_crigri ENSCGRG00000001212
cricetulus_griseus_crigri ENSCGRG00000010763
dasypus_novemcinctus ENSDNOG00000041802
ictidomys_tridecemlineatus ENSSTOG00000032385
spermophilus_dauricus ENSSDAG00000006936
heterocephalus_glaber_male ENSHGLG00100010236
heterocephalus_glaber_female ENSHGLG00000016733
papio_anubis ENSPANG00000029486
cercocebus_atys ENSCATG00000045234
macaca_fascicularis ENSMFAG00000028584
macaca_nemestrina ENSMNEG00000035900
chlorocebus_sabaeus ENSCSAG00000000155
macaca_fascicularis ENSMFAG00000045055
macaca_mulatta ENSMMUG00000019986
cercocebus_atys ENSCATG00000005627
papio_anubis ENSPANG00000005863
rhinopithecus_roxellana ENSRROG00000039756
heterocephalus_glaber_female ENSHGLG00000002970
heterocephalus_glaber_male ENSHGLG00100012260
heterocephalus_glaber_female ENSHGLG00000006121
heterocephalus_glaber_male ENSHGLG00100004360
spermophilus_dauricus ENSSDAG00000022648
dipodomys_ordii ENSDORG00000026261
propithecus_coquereli ENSPCOG00000019663
dasypus_novemcinctus ENSDNOG00000031784
chinchilla_lanigera ENSCLAG00000004870
mustela_putorius_furo ENSMPUG00000000066
panthera_pardus ENSPPRG00000013269
pan_troglodytes ENSPTRG00000051111
theropithecus_gelada ENSTGEG00000017154
theropithecus_gelada ENSTGEG00000012581
cercocebus_atys ENSCATG00000036501
macaca_fascicularis ENSMFAG00000000863
piliocolobus_tephrosceles ENSPTEG00000028905
colobus_angolensis_palliatus ENSCANG00000035845
cricetulus_griseus_chok1gshd ENSCGRG00001013487
ornithorhynchus_anatinus ENSOANG00000002377
anolis_carolinensis ENSACAG00000013705
ficedula_albicollis ENSFALG00000001413
myotis_lucifugus ENSMLUG00000029793
ovis_aries ENSOARG00000006972
dasypus_novemcinctus ENSDNOG00000049579
cavia_aperea ENSCAPG00000013526
octodon_degus ENSODEG00000017107
vicugna_pacos ENSVPAG00000007826
choloepus_hoffmanni ENSCHOG00000007744
cricetulus_griseus_crigri ENSCGRG00000015675
cricetulus_griseus_crigri ENSCGRG00000012632
cricetulus_griseus_chok1gshd ENSCGRG00001001629
microtus_ochrogaster ENSMOCG00000003041
microtus_ochrogaster ENSMOCG00000011320
microtus_ochrogaster ENSMOCG00000016064
microtus_ochrogaster ENSMOCG00000007188
microtus_ochrogaster ENSMOCG00000002960
mus_spicilegus ENSMSIG00000029165
mus_spicilegus ENSMSIG00000016829
mus_spicilegus ENSMSIG00000000027
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024295
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023378
mus_pahari MGP_PahariEiJ_G0024835
rattus_norvegicus ENSRNOG00000028984
cricetulus_griseus_crigri-picr ENSCGRG00015009562
cricetulus_griseus_crigri-picr ENSCGRG00015025961
cricetulus_griseus_chok1gshd ENSCGRG00001005440
cricetulus_griseus_crigri ENSCGRG00000009219
cricetulus_griseus_chok1gshd ENSCGRG00001010314
cricetulus_griseus_crigri-picr ENSCGRG00015025856
spermophilus_dauricus ENSSDAG00000009616
ictidomys_tridecemlineatus ENSSTOG00000031995
spermophilus_dauricus ENSSDAG00000005213
oryctolagus_cuniculus ENSOCUG00000015058
otolemur_garnettii ENSOGAG00000024491
oryctolagus_cuniculus ENSOCUG00000007501
oryctolagus_cuniculus ENSOCUG00000010312
otolemur_garnettii ENSOGAG00000031862
nannospalax_galili ENSNGAG00000012230
oryctolagus_cuniculus ENSOCUG00000022617
aotus_nancymaae ENSANAG00000032185
pongo_abelii ENSPPYG00000014212
vulpes_vulpes ENSVVUG00000001608
ailuropoda_melanoleuca ENSAMEG00000010480
echinops_telfairi ENSETEG00000016746
notamacropus_eugenii ENSMEUG00000003917
zonotrichia_albicollis ENSZALG00000003425
lonchura_striata_domestica ENSLSDG00000003098
parus_major ENSPMJG00000009474
junco_hyemalis ENSJHYG00000007623
chrysemys_picta_bellii ENSCPBG00000023372
astyanax_mexicanus ENSAMXG00000010484
pygocentrus_nattereri ENSPNAG00000007583
ictalurus_punctatus ENSIPUG00000013161
danio_rerio ENSDARG00000031495
gasterosteus_aculeatus ENSGACG00000018427
scophthalmus_maximus ENSSMAG00000010018
seriola_dumerili ENSSDUG00000020263
anabas_testudineus ENSATEG00000009873
pundamilia_nyererei ENSPNYG00000023543
astatotilapia_calliptera ENSACLG00000011081
haplochromis_burtoni ENSHBUG00000006916
maylandia_zebra ENSMZEG00005011423
oreochromis_niloticus ENSONIG00000011282
neolamprologus_brichardi ENSNBRG00000005989
amphilophus_citrinellus ENSACIG00000002868
amphiprion_percula ENSAPEG00000012509
amphiprion_ocellaris ENSAOCG00000022410
poecilia_formosa ENSPFOG00000018872
poecilia_mexicana ENSPMEG00000004713
poecilia_latipinna ENSPLAG00000000580
poecilia_reticulata ENSPREG00000006032
xiphophorus_maculatus ENSXMAG00000013718
gambusia_affinis ENSGAFG00000005179
cyprinodon_variegatus ENSCVAG00000007776
fundulus_heteroclitus ENSFHEG00000006560
kryptolebias_marmoratus ENSKMAG00000000956
oryzias_latipes ENSORLG00020006921
oryzias_latipes_asm223469v1 ENSORLG00015021390
oryzias_latipes ENSORLG00000012750
oryzias_melastigma ENSOMEG00000020148
takifugu_rubripes ENSTRUG00000013980
tetraodon_nigroviridis ENSTNIG00000003141
mastacembelus_armatus ENSMAMG00000022655
amphiprion_percula ENSAPEG00000010707
mola_mola ENSMMOG00000003997
acanthochromis_polyacanthus ENSAPOG00000012897
stegastes_partitus ENSSPAG00000018199
monopterus_albus ENSMALG00000014732
seriola_lalandi_dorsalis ENSSLDG00000022255
labrus_bergylta ENSLBEG00000019863
cynoglossus_semilaevis ENSCSEG00000018916
periophthalmus_magnuspinnatus ENSPMGG00000003343
paramormyrops_kingsleyae ENSPKIG00000014492
danio_rerio ENSDARG00000003920
esox_lucius ENSELUG00000021202
scleropages_formosus ENSSFOG00015013596
ictalurus_punctatus ENSIPUG00000002990
gadus_morhua ENSGMOG00000008739
latimeria_chalumnae ENSLACG00000014738
astyanax_mexicanus ENSAMXG00000039614
pygocentrus_nattereri ENSPNAG00000008749
monodelphis_domestica ENSMODG00000028294
ciona_intestinalis ENSCING00000000276
ciona_savignyi ENSCSAVG00000002707
