apteryx_haastii ENSAHAG00000005010
papio_anubis ENSPANG00000007747
cercocebus_atys ENSCATG00000044093
mandrillus_leucophaeus ENSMLEG00000016445
macaca_mulatta ENSMMUG00000002614
macaca_fascicularis ENSMFAG00000000096
macaca_nemestrina ENSMNEG00000043095
chlorocebus_sabaeus ENSCSAG00000016541
piliocolobus_tephrosceles ENSPTEG00000029579
colobus_angolensis_palliatus ENSCANG00000033236
rhinopithecus_bieti ENSRBIG00000031606
rhinopithecus_roxellana ENSRROG00000036740
gorilla_gorilla ENSGGOG00000006151
homo_sapiens ENSG00000145147
pan_paniscus ENSPPAG00000043820
pan_troglodytes ENSPTRG00000024331
pongo_abelii ENSPPYG00000014633
nomascus_leucogenys ENSNLEG00000016689
cebus_capucinus ENSCCAG00000032277
saimiri_boliviensis_boliviensis ENSSBOG00000017816
callithrix_jacchus ENSCJAG00000012812
aotus_nancymaae ENSANAG00000034275
carlito_syrichta ENSTSYG00000009348
prolemur_simus ENSPSMG00000003488
propithecus_coquereli ENSPCOG00000018052
microcebus_murinus ENSMICG00000005622
otolemur_garnettii ENSOGAG00000012831
erinaceus_europaeus ENSEEUG00000011155
sorex_araneus ENSSARG00000005744
pteropus_vampyrus ENSPVAG00000008791
equus_caballus ENSECAG00000022407
equus_asinus_asinus ENSEASG00005006059
bos_mutus ENSBMUG00000007699
bos_taurus ENSBTAG00000005108
bison_bison_bison ENSBBBG00000007208
ovis_aries ENSOARG00000004787
capra_hircus ENSCHIG00000026290
tursiops_truncatus ENSTTRG00000005742
sus_scrofa ENSSSCG00000008749
vicugna_pacos ENSVPAG00000012074
ursus_maritimus ENSUMAG00000003439
ursus_americanus ENSUAMG00000022869
ailuropoda_melanoleuca ENSAMEG00000006196
mustela_putorius_furo ENSMPUG00000016755
neovison_vison ENSNVIG00000012226
panthera_tigris_altaica ENSPTIG00000019043
panthera_pardus ENSPPRG00000024875
felis_catus ENSFCAG00000031735
canis_lupus_familiaris ENSCAFG00000016608
canis_lupus_dingo ENSCAFG00020027191
vulpes_vulpes ENSVVUG00000013236
tupaia_belangeri ENSTBEG00000000287
myotis_lucifugus ENSMLUG00000016405
choloepus_hoffmanni ENSCHOG00000012791
dasypus_novemcinctus ENSDNOG00000017487
loxodonta_africana ENSLAFG00000017738
procavia_capensis ENSPCAG00000012734
echinops_telfairi ENSETEG00000011112
ornithorhynchus_anatinus ENSOANG00000006668
xenopus_tropicalis ENSXETG00000020473
latimeria_chalumnae ENSLACG00000010828
scleropages_formosus ENSSFOG00015013660
paramormyrops_kingsleyae ENSPKIG00000021961
labrus_bergylta ENSLBEG00000012099
gasterosteus_aculeatus ENSGACG00000016196
hippocampus_comes ENSHCOG00000002222
hippocampus_comes ENSHCOG00000002208
takifugu_rubripes ENSTRUG00000013237
tetraodon_nigroviridis ENSTNIG00000005179
mola_mola ENSMMOG00000007286
xiphophorus_maculatus ENSXMAG00000009716
xiphophorus_couchianus ENSXCOG00000000296
gambusia_affinis ENSGAFG00000020580
poecilia_latipinna ENSPLAG00000023771
poecilia_formosa ENSPFOG00000008688
poecilia_mexicana ENSPMEG00000009180
poecilia_reticulata ENSPREG00000007911
fundulus_heteroclitus ENSFHEG00000008163
cyprinodon_variegatus ENSCVAG00000023442
kryptolebias_marmoratus ENSKMAG00000000077
oryzias_latipes_asm223469v1 ENSORLG00015003191
oryzias_latipes ENSORLG00020005530
oryzias_latipes ENSORLG00000005750
oryzias_melastigma ENSOMEG00000011616
maylandia_zebra ENSMZEG00005023668
astatotilapia_calliptera ENSACLG00000016309
haplochromis_burtoni ENSHBUG00000003302
pundamilia_nyererei ENSPNYG00000022956
neolamprologus_brichardi ENSNBRG00000015368
oreochromis_niloticus ENSONIG00000009028
amphilophus_citrinellus ENSACIG00000011265
amphiprion_ocellaris ENSAOCG00000014555
amphiprion_percula ENSAPEG00000018808
acanthochromis_polyacanthus ENSAPOG00000009175
stegastes_partitus ENSSPAG00000020147
mastacembelus_armatus ENSMAMG00000019395
monopterus_albus ENSMALG00000005430
anabas_testudineus ENSATEG00000018568
seriola_dumerili ENSSDUG00000022630
seriola_lalandi_dorsalis ENSSLDG00000002730
scophthalmus_maximus ENSSMAG00000009998
cynoglossus_semilaevis ENSCSEG00000004624
periophthalmus_magnuspinnatus ENSPMGG00000024135
gadus_morhua ENSGMOG00000001180
esox_lucius ENSELUG00000006536
pygocentrus_nattereri ENSPNAG00000004473
astyanax_mexicanus ENSAMXG00000006932
ictalurus_punctatus ENSIPUG00000013853
danio_rerio ENSDARG00000004246
lepisosteus_oculatus ENSLOCG00000003341
eptatretus_burgeri ENSEBUG00000010902
