ciona_savignyi ENSCSAVG00000010920
mus_spretus MGP_SPRETEiJ_G0018409
mus_caroli MGP_CAROLIEiJ_G0017564
mus_pahari MGP_PahariEiJ_G0018691
rattus_norvegicus ENSRNOG00000036660
meriones_unguiculatus ENSMUGG00000018922
cricetulus_griseus ENSCGRG00015023946
cricetulus_griseus ENSCGRG00001021208
cricetulus_griseus ENSCGRG00000012597
mesocricetus_auratus ENSMAUG00000017450
peromyscus_maniculatus ENSPEMG00000009809
microtus_ochrogaster ENSMOCG00000020726
nannospalax_galili ENSNGAG00000021533
jaculus_jaculus ENSJJAG00000006035
loxodonta_africana ENSLAFG00000021764
echinops_telfairi ENSETEG00000020309
procavia_capensis ENSPCAG00000005850
dasypus_novemcinctus ENSDNOG00000036992
ursus_americanus ENSUAMG00000000394
phascolarctos_cinereus ENSPCIG00000023153
phascolarctos_cinereus ENSPCIG00000011730
vombatus_ursinus ENSVURG00010015926
notamacropus_eugenii ENSMEUG00000005896
sarcophilus_harrisii ENSSHAG00000000312
monodelphis_domestica ENSMODG00000007315
ornithorhynchus_anatinus ENSOANG00000003292
piliocolobus_tephrosceles ENSPTEG00000028868
anolis_carolinensis ENSACAG00000017373
pogona_vitticeps ENSPVIG00000014748
notechis_scutatus ENSNSUG00000018130
salvator_merianae ENSSMRG00000006159
sphenodon_punctatus ENSSPUG00000004786
calidris_pugnax ENSCPUG00000004115
calidris_pygmaea ENSCPGG00000010363
melopsittacus_undulatus ENSMUNG00000010365
cyanistes_caeruleus ENSCCEG00000005746
cyanistes_caeruleus ENSCCEG00000010201
parus_major ENSPMJG00000012767
zonotrichia_albicollis ENSZALG00000012014
serinus_canaria ENSSCAG00000013559
ficedula_albicollis ENSFALG00000007859
taeniopygia_guttata ENSTGUG00000006787
lonchura_striata ENSLSDG00000009069
serinus_canaria ENSSCAG00000002000
lonchura_striata ENSLSDG00000009026
lepidothrix_coronata ENSLCOG00000008110
manacus_vitellinus ENSMVIG00005018860
anser_brachyrhynchus ENSABRG00000001570
anas_platyrhynchos ENSAPLG00000011833
meleagris_gallopavo ENSMGAG00000003657
coturnix_japonica ENSCJPG00005020586
gallus_gallus ENSGALG00000028979
numida_meleagris ENSNMEG00000015679
apteryx_haastii ENSAHAG00000008551
apteryx_rowi ENSARWG00000010193
apteryx_owenii ENSAOWG00000015868
dromaius_novaehollandiae ENSDNVG00000005848
nothoprocta_perdicaria ENSNPEG00000014245
crocodylus_porosus ENSCPRG00005007471
gopherus_agassizii ENSGAGG00000023901
chelonoidis_abingdonii ENSCABG00000008475
chrysemys_picta ENSCPBG00000027921
pelodiscus_sinensis ENSPSIG00000012772
xenopus_tropicalis ENSXETG00000008941
procavia_capensis ENSPCAG00000002443
echinops_telfairi ENSETEG00000010532
loxodonta_africana ENSLAFG00000022866
myotis_lucifugus ENSMLUG00000013644
pteropus_vampyrus ENSPVAG00000011228
ovis_aries ENSOARG00000016194
capra_hircus ENSCHIG00000020548
bos_indicus ENSBIXG00005007517
bos_indicus ENSBIXG00000014915
bison_bison ENSBBBG00000014858
tursiops_truncatus ENSTTRG00000005031
sus_scrofa ENSSSCG00000017131
equus_asinus ENSEASG00005008593
mustela_putorius ENSMPUG00000010886
neovison_vison ENSNVIG00000023442
canis_lupus ENSCAFG00020013686
canis_lupus ENSCAFG00000032747
vulpes_vulpes ENSVVUG00000005472
ursus_americanus ENSUAMG00000000390
ursus_maritimus ENSUMAG00000017771
panthera_tigris ENSPTIG00000015333
panthera_pardus ENSPPRG00000009492
felis_catus ENSFCAG00000014020
mus_spretus MGP_SPRETEiJ_G0018408
mus_spicilegus ENSMSIG00000011534
mus_musculus ENSMUSG00000025175
mus_caroli MGP_CAROLIEiJ_G0017565
mus_pahari MGP_PahariEiJ_G0018692
rattus_norvegicus ENSRNOG00000036659
meriones_unguiculatus ENSMUGG00000018915
cricetulus_griseus ENSCGRG00015023911
cricetulus_griseus ENSCGRG00000009813
cricetulus_griseus ENSCGRG00001004449
mesocricetus_auratus ENSMAUG00000001018
microtus_ochrogaster ENSMOCG00000019371
peromyscus_maniculatus ENSPEMG00000009401
nannospalax_galili ENSNGAG00000012308
jaculus_jaculus ENSJJAG00000023612
castor_canadensis ENSCCNG00000024634
chinchilla_lanigera ENSCLAG00000005151
octodon_degus ENSODEG00000009328
heterocephalus_glaber ENSHGLG00000011612
fukomys_damarensis ENSFDAG00000002497
cavia_porcellus ENSCPOG00000038957
cavia_aperea ENSCAPG00000012670
urocitellus_parryii ENSUPAG00010016992
spermophilus_dauricus ENSSDAG00000002458
marmota_marmota ENSMMMG00000003032
ictidomys_tridecemlineatus ENSSTOG00000002020
gorilla_gorilla ENSGGOG00000010272
homo_sapiens ENSG00000167363
pan_troglodytes ENSPTRG00000009810
pan_paniscus ENSPPAG00000043432
pongo_abelii ENSPPYG00000008788
nomascus_leucogenys ENSNLEG00000026927
macaca_fascicularis ENSMFAG00000043920
macaca_mulatta ENSMMUG00000029767
macaca_nemestrina ENSMNEG00000029361
mandrillus_leucophaeus ENSMLEG00000033745
cercocebus_atys ENSCATG00000015556
theropithecus_gelada ENSTGEG00000012589
papio_anubis ENSPANG00000018744
chlorocebus_sabaeus ENSCSAG00000002089
rhinopithecus_bieti ENSRBIG00000034347
rhinopithecus_roxellana ENSRROG00000028885
cebus_capucinus ENSCCAG00000026407
saimiri_boliviensis ENSSBOG00000026762
callithrix_jacchus ENSCJAG00000017895
carlito_syrichta ENSTSYG00000001481
microcebus_murinus ENSMICG00000038729
prolemur_simus ENSPSMG00000017146
propithecus_coquereli ENSPCOG00000024588
otolemur_garnettii ENSOGAG00000011352
oryctolagus_cuniculus ENSOCUG00000008420
aotus_nancymaae ENSANAG00000037959
dipodomys_ordii ENSDORG00000027766
neovison_vison ENSNVIG00000023654
dasypus_novemcinctus ENSDNOG00000047362
ornithorhynchus_anatinus ENSOANG00000003293
pogona_vitticeps ENSPVIG00000025381
anolis_carolinensis ENSACAG00000017491
salvator_merianae ENSSMRG00000022552
sphenodon_punctatus ENSSPUG00000006074
calidris_pugnax ENSCPUG00000004118
calidris_pygmaea ENSCPGG00000010366
melopsittacus_undulatus ENSMUNG00000010366
taeniopygia_guttata ENSTGUG00000007633
lonchura_striata ENSLSDG00000006083
parus_major ENSPMJG00000008420
cyanistes_caeruleus ENSCCEG00000011042
serinus_canaria ENSSCAG00000003450
ficedula_albicollis ENSFALG00000000760
zonotrichia_albicollis ENSZALG00000008777
junco_hyemalis ENSJHYG00000011800
lepidothrix_coronata ENSLCOG00000003481
manacus_vitellinus ENSMVIG00005019004
meleagris_gallopavo ENSMGAG00000003636
gallus_gallus ENSGALG00000001531
coturnix_japonica ENSCJPG00005020585
numida_meleagris ENSNMEG00000015678
anser_brachyrhynchus ENSABRG00000001648
anas_platyrhynchos ENSAPLG00000011664
apteryx_haastii ENSAHAG00000008559
apteryx_rowi ENSARWG00000010194
apteryx_owenii ENSAOWG00000015863
nothoprocta_perdicaria ENSNPEG00000014246
dromaius_novaehollandiae ENSDNVG00000005856
crocodylus_porosus ENSCPRG00005007474
chelonoidis_abingdonii ENSCABG00000008453
gopherus_agassizii ENSGAGG00000023898
chrysemys_picta ENSCPBG00000027918
pelodiscus_sinensis ENSPSIG00000009313
xenopus_tropicalis ENSXETG00000009664
latimeria_chalumnae ENSLACG00000004432
callorhinchus_milii ENSCMIG00000008429
petromyzon_marinus ENSPMAG00000007074
petromyzon_marinus ENSPMAG00000000303
petromyzon_marinus ENSPMAG00000004721
petromyzon_marinus ENSPMAG00000004741
petromyzon_marinus ENSPMAG00000000043
eptatretus_burgeri ENSEBUG00000007029
caenorhabditis_elegans WBGene00013802
