apteryx_haastii ENSAHAG00000016026
periophthalmus_magnuspinnatus ENSPMGG00000023297
fundulus_heteroclitus ENSFHEG00000001745
cyprinodon_variegatus ENSCVAG00000016384
poecilia_formosa ENSPFOG00000017521
poecilia_formosa ENSPFOG00000017629
poecilia_mexicana ENSPMEG00000020090
poecilia_reticulata ENSPREG00000009602
poecilia_latipinna ENSPLAG00000003678
poecilia_latipinna ENSPLAG00000003718
xiphophorus_maculatus ENSXMAG00000012969
xiphophorus_couchianus ENSXCOG00000009823
gambusia_affinis ENSGAFG00000001529
kryptolebias_marmoratus ENSKMAG00000002602
oryzias_latipes ENSORLG00020017250
oryzias_latipes_asm223469v1 ENSORLG00015013017
oryzias_latipes ENSORLG00000016496
oryzias_melastigma ENSOMEG00000006432
amphiprion_percula ENSAPEG00000005855
amphiprion_ocellaris ENSAOCG00000017455
acanthochromis_polyacanthus ENSAPOG00000013322
stegastes_partitus ENSSPAG00000000661
haplochromis_burtoni ENSHBUG00000004858
pundamilia_nyererei ENSPNYG00000015780
maylandia_zebra ENSMZEG00005005968
astatotilapia_calliptera ENSACLG00000022151
neolamprologus_brichardi ENSNBRG00000009778
oreochromis_niloticus ENSONIG00000004697
amphilophus_citrinellus ENSACIG00000013468
mastacembelus_armatus ENSMAMG00000000479
monopterus_albus ENSMALG00000010641
anabas_testudineus ENSATEG00000002267
seriola_dumerili ENSSDUG00000006184
seriola_lalandi_dorsalis ENSSLDG00000017709
scophthalmus_maximus ENSSMAG00000010019
labrus_bergylta ENSLBEG00000019503
cynoglossus_semilaevis ENSCSEG00000003296
esox_lucius ENSELUG00000015605
astyanax_mexicanus ENSAMXG00000016687
pygocentrus_nattereri ENSPNAG00000006425
ictalurus_punctatus ENSIPUG00000015387
danio_rerio ENSDARG00000005989
lepisosteus_oculatus ENSLOCG00000010305
petromyzon_marinus ENSPMAG00000006161
eptatretus_burgeri ENSEBUG00000016608
fukomys_damarensis ENSFDAG00000013450
loxodonta_africana ENSLAFG00000004056
latimeria_chalumnae ENSLACG00000014678
eptatretus_burgeri ENSEBUG00000005936
eptatretus_burgeri ENSEBUG00000005625
