apteryx_rowi ENSARWG00000011316
canis_lupus_familiaris ENSCAFG00000028720
canis_lupus_dingo ENSCAFG00020017117
vulpes_vulpes ENSVVUG00000007069
panthera_tigris_altaica ENSPTIG00000012210
panthera_pardus ENSPPRG00000013879
felis_catus ENSFCAG00000029185
loxodonta_africana ENSLAFG00000027887
dasypus_novemcinctus ENSDNOG00000049098
mus_spicilegus ENSMSIG00000007919
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026712
mus_musculus ENSMUSG00000053870
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025759
mus_pahari MGP_PahariEiJ_G0027210
rattus_norvegicus ENSRNOG00000009548
meriones_unguiculatus ENSMUGG00000024436
cricetulus_griseus_chok1gshd ENSCGRG00001018999
cricetulus_griseus_crigri ENSCGRG00000007054
mesocricetus_auratus ENSMAUG00000014513
peromyscus_maniculatus_bairdii ENSPEMG00000002295
microtus_ochrogaster ENSMOCG00000017616
nannospalax_galili ENSNGAG00000007952
castor_canadensis ENSCCNG00000023206
jaculus_jaculus ENSJJAG00000010776
bison_bison_bison ENSBBBG00000013411
phascolarctos_cinereus ENSPCIG00000024221
sarcophilus_harrisii ENSSHAG00000002948
ornithorhynchus_anatinus ENSOANG00000009105
anolis_carolinensis ENSACAG00000027860
pogona_vitticeps ENSPVIG00000002669
salvator_merianae ENSSMRG00000020149
sphenodon_punctatus ENSSPUG00000007715
coturnix_japonica ENSCJPG00005014531
gallus_gallus ENSGALG00000026958
meleagris_gallopavo ENSMGAG00000016529
numida_meleagris ENSNMEG00000010944
anser_brachyrhynchus ENSABRG00000017593
anas_platyrhynchos_platyrhynchos ENSAPLG00000021822
lepidothrix_coronata ENSLCOG00000003764
manacus_vitellinus ENSMVIG00005006324
lonchura_striata_domestica ENSLSDG00000016636
serinus_canaria ENSSCAG00000008071
cyanistes_caeruleus ENSCCEG00000005408
parus_major ENSPMJG00000013057
junco_hyemalis ENSJHYG00000010294
zonotrichia_albicollis ENSZALG00000011415
ficedula_albicollis ENSFALG00000001123
melopsittacus_undulatus ENSMUNG00000012299
calidris_pygmaea ENSCPGG00000013355
calidris_pugnax ENSCPUG00000015088
apteryx_haastii ENSAHAG00000018765
apteryx_owenii ENSAOWG00000013857
dromaius_novaehollandiae ENSDNVG00000000822
crocodylus_porosus ENSCPRG00005012901
chelonoidis_abingdonii ENSCABG00000000090
chrysemys_picta_bellii ENSCPBG00000022545
xenopus_tropicalis ENSXETG00000030909
mola_mola ENSMMOG00000000077
takifugu_rubripes ENSTRUG00000024258
labrus_bergylta ENSLBEG00000017978
monopterus_albus ENSMALG00000018307
mastacembelus_armatus ENSMAMG00000001235
anabas_testudineus ENSATEG00000003078
xiphophorus_couchianus ENSXCOG00000009948
xiphophorus_maculatus ENSXMAG00000013110
gambusia_affinis ENSGAFG00000001071
poecilia_formosa ENSPFOG00000022673
poecilia_latipinna ENSPLAG00000017637
poecilia_mexicana ENSPMEG00000020484
poecilia_reticulata ENSPREG00000010095
cyprinodon_variegatus ENSCVAG00000003485
fundulus_heteroclitus ENSFHEG00000001594
kryptolebias_marmoratus ENSKMAG00000002074
oryzias_latipes ENSORLG00000027256
oryzias_latipes ENSORLG00020004565
oryzias_latipes_asm223469v1 ENSORLG00015022755
oryzias_melastigma ENSOMEG00000005375
amphiprion_percula ENSAPEG00000005203
amphiprion_ocellaris ENSAOCG00000023873
acanthochromis_polyacanthus ENSAPOG00000009133
stegastes_partitus ENSSPAG00000001147
pundamilia_nyererei ENSPNYG00000006740
astatotilapia_calliptera ENSACLG00000024123
haplochromis_burtoni ENSHBUG00000007348
maylandia_zebra ENSMZEG00005006150
neolamprologus_brichardi ENSNBRG00000013029
oreochromis_niloticus ENSONIG00000002041
amphilophus_citrinellus ENSACIG00000012894
scophthalmus_maximus ENSSMAG00000007322
cynoglossus_semilaevis ENSCSEG00000014568
seriola_dumerili ENSSDUG00000006772
seriola_lalandi_dorsalis ENSSLDG00000017095
periophthalmus_magnuspinnatus ENSPMGG00000016691
hippocampus_comes ENSHCOG00000013235
esox_lucius ENSELUG00000015695
pygocentrus_nattereri ENSPNAG00000006694
astyanax_mexicanus ENSAMXG00000040621
ictalurus_punctatus ENSIPUG00000002121
danio_rerio ENSDARG00000042139
scleropages_formosus ENSSFOG00015005604
paramormyrops_kingsleyae ENSPKIG00000015211
eptatretus_burgeri ENSEBUG00000015466
ciona_savignyi ENSCSAVG00000004916
ciona_intestinalis ENSCING00000022389
caenorhabditis_elegans_strain_n2 WBGene00044903
