monopterus_albus ENSMALG00000013336
cricetulus_griseus_crigri-picr ENSCGRG00015008087
mesocricetus_auratus ENSMAUG00000013598
microtus_ochrogaster ENSMOCG00000009936
peromyscus_maniculatus_bairdii ENSPEMG00000000288
mus_spicilegus ENSMSIG00000025543
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027996
mus_musculus ENSMUSG00000028999
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027000
mus_pahari MGP_PahariEiJ_G0021772
rattus_norvegicus ENSRNOG00000022182
meriones_unguiculatus ENSMUGG00000008387
nannospalax_galili ENSNGAG00000024360
jaculus_jaculus ENSJJAG00000018967
cavia_porcellus ENSCPOG00000004708
cavia_aperea ENSCAPG00000008936
octodon_degus ENSODEG00000003415
chinchilla_lanigera ENSCLAG00000005086
heterocephalus_glaber_female ENSHGLG00000015453
heterocephalus_glaber_male ENSHGLG00100007878
fukomys_damarensis ENSFDAG00000015134
urocitellus_parryii ENSUPAG00010013635
ictidomys_tridecemlineatus ENSSTOG00000027679
spermophilus_dauricus ENSSDAG00000010935
marmota_marmota_marmota ENSMMMG00000016771
oryctolagus_cuniculus ENSOCUG00000013344
ochotona_princeps ENSOPRG00000006706
pan_troglodytes ENSPTRG00000019566
pan_troglodytes ENSPTRG00000049214
pan_paniscus ENSPPAG00000030329
homo_sapiens ENSG00000135249
gorilla_gorilla ENSGGOG00000034841
pongo_abelii ENSPPYG00000017892
nomascus_leucogenys ENSNLEG00000008925
mandrillus_leucophaeus ENSMLEG00000034906
cercocebus_atys ENSCATG00000038012
macaca_fascicularis ENSMFAG00000032024
macaca_mulatta ENSMMUG00000004298
chlorocebus_sabaeus ENSCSAG00000011501
macaca_nemestrina ENSMNEG00000018506
papio_anubis ENSPANG00000019820
theropithecus_gelada ENSTGEG00000011948
colobus_angolensis_palliatus ENSCANG00000034611
piliocolobus_tephrosceles ENSPTEG00000038847
rhinopithecus_bieti ENSRBIG00000032331
rhinopithecus_roxellana ENSRROG00000042489
cebus_capucinus ENSCCAG00000022937
saimiri_boliviensis_boliviensis ENSSBOG00000018941
callithrix_jacchus ENSCJAG00000016090
aotus_nancymaae ENSANAG00000025230
carlito_syrichta ENSTSYG00000006690
prolemur_simus ENSPSMG00000015578
propithecus_coquereli ENSPCOG00000017061
microcebus_murinus ENSMICG00000010945
otolemur_garnettii ENSOGAG00000000453
tupaia_belangeri ENSTBEG00000004908
bos_mutus ENSBMUG00000008230
bos_taurus ENSBTAG00000008302
bison_bison_bison ENSBBBG00000015372
capra_hircus ENSCHIG00000010078
ovis_aries ENSOARG00000003444
tursiops_truncatus ENSTTRG00000001478
sus_scrofa ENSSSCG00000015430
vicugna_pacos ENSVPAG00000008599
ursus_maritimus ENSUMAG00000018350
ursus_americanus ENSUAMG00000018820
ailuropoda_melanoleuca ENSAMEG00000013270
mustela_putorius_furo ENSMPUG00000018258
canis_lupus_dingo ENSCAFG00020023062
canis_lupus_familiaris ENSCAFG00000004024
vulpes_vulpes ENSVVUG00000014450
panthera_tigris_altaica ENSPTIG00000019033
panthera_pardus ENSPPRG00000022501
felis_catus ENSFCAG00000004151
equus_asinus_asinus ENSEASG00005017414
equus_caballus ENSECAG00000018623
myotis_lucifugus ENSMLUG00000004946
pteropus_vampyrus ENSPVAG00000015590
erinaceus_europaeus ENSEEUG00000010807
loxodonta_africana ENSLAFG00000017488
echinops_telfairi ENSETEG00000015155
procavia_capensis ENSPCAG00000004329
choloepus_hoffmanni ENSCHOG00000006729
dasypus_novemcinctus ENSDNOG00000007952
sorex_araneus ENSSARG00000004828
phascolarctos_cinereus ENSPCIG00000013539
notamacropus_eugenii ENSMEUG00000011932
sarcophilus_harrisii ENSSHAG00000009012
monodelphis_domestica ENSMODG00000017367
ornithorhynchus_anatinus ENSOANG00000003164
apteryx_haastii ENSAHAG00000016537
apteryx_owenii ENSAOWG00000007038
apteryx_rowi ENSARWG00000007383
dromaius_novaehollandiae ENSDNVG00000001687
nothoprocta_perdicaria ENSNPEG00000016135
taeniopygia_guttata ENSTGUG00000002979
lonchura_striata_domestica ENSLSDG00000012189
serinus_canaria ENSSCAG00000006854
junco_hyemalis ENSJHYG00000011326
zonotrichia_albicollis ENSZALG00000012975
parus_major ENSPMJG00000004627
cyanistes_caeruleus ENSCCEG00000014418
ficedula_albicollis ENSFALG00000010307
taeniopygia_guttata ENSTGUG00000016452
lepidothrix_coronata ENSLCOG00000009080
manacus_vitellinus ENSMVIG00005007013
melopsittacus_undulatus ENSMUNG00000016055
calidris_pygmaea ENSCPGG00000011662
calidris_pugnax ENSCPUG00000013798
anser_brachyrhynchus ENSABRG00000004735
anas_platyrhynchos_platyrhynchos ENSAPLG00000005381
gallus_gallus ENSGALG00000008123
meleagris_gallopavo ENSMGAG00000006741
coturnix_japonica ENSCJPG00005006602
numida_meleagris ENSNMEG00000006002
crocodylus_porosus ENSCPRG00005014102
gopherus_agassizii ENSGAGG00000006785
chelonoidis_abingdonii ENSCABG00000000322
chrysemys_picta_bellii ENSCPBG00000001184
pelodiscus_sinensis ENSPSIG00000004313
pogona_vitticeps ENSPVIG00000016544
anolis_carolinensis ENSACAG00000014573
notechis_scutatus ENSNSUG00000000082
salvator_merianae ENSSMRG00000016279
sphenodon_punctatus ENSSPUG00000018488
xenopus_tropicalis ENSXETG00000023226
latimeria_chalumnae ENSLACG00000000078
petromyzon_marinus ENSPMAG00000008355
eptatretus_burgeri ENSEBUG00000015237
ciona_savignyi ENSCSAVG00000000158
ciona_intestinalis ENSCING00000022051
ciona_intestinalis ENSCING00000004476
drosophila_melanogaster FBgn0035762
