mola_mola ENSMMOG00000006668
lepisosteus_oculatus ENSLOCG00000013998
paramormyrops_kingsleyae ENSPKIG00000008784
scleropages_formosus ENSSFOG00015016736
ornithorhynchus_anatinus ENSOANG00000029291
ornithorhynchus_anatinus ENSOANG00000003492
octodon_degus ENSODEG00000009422
octodon_degus ENSODEG00000004566
octodon_degus ENSODEG00000008591
octodon_degus ENSODEG00000011171
octodon_degus ENSODEG00000002995
chinchilla_lanigera ENSCLAG00000005063
cavia_porcellus ENSCPOG00000010749
cavia_aperea ENSCAPG00000016480
cavia_porcellus ENSCPOG00000031084
cavia_aperea ENSCAPG00000000179
heterocephalus_glaber_male ENSHGLG00100000131
heterocephalus_glaber_female ENSHGLG00000005204
heterocephalus_glaber_male ENSHGLG00100019078
heterocephalus_glaber_female ENSHGLG00000010817
heterocephalus_glaber_male ENSHGLG00100011692
heterocephalus_glaber_female ENSHGLG00000016700
fukomys_damarensis ENSFDAG00000018967
marmota_marmota_marmota ENSMMMG00000021214
ictidomys_tridecemlineatus ENSSTOG00000007284
spermophilus_dauricus ENSSDAG00000023457
urocitellus_parryii ENSUPAG00010021399
urocitellus_parryii ENSUPAG00010019894
castor_canadensis ENSCCNG00000007073
dipodomys_ordii ENSDORG00000000167
mus_spicilegus ENSMSIG00000020115
mus_spicilegus ENSMSIG00000006363
mus_musculus ENSMUSG00000029247
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028316
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027322
mus_pahari MGP_PahariEiJ_G0017102
rattus_norvegicus ENSRNOG00000046308
rattus_norvegicus ENSRNOG00000056398
rattus_norvegicus ENSRNOG00000002101
meriones_unguiculatus ENSMUGG00000027102
cricetulus_griseus_chok1gshd ENSCGRG00001015319
cricetulus_griseus_crigri ENSCGRG00000005732
cricetulus_griseus_chok1gshd ENSCGRG00001005474
cricetulus_griseus_crigri-picr ENSCGRG00015027827
cricetulus_griseus_crigri ENSCGRG00000008205
cricetulus_griseus_chok1gshd ENSCGRG00001022669
cricetulus_griseus_crigri ENSCGRG00000013543
cricetulus_griseus_crigri-picr ENSCGRG00015008011
cricetulus_griseus_chok1gshd ENSCGRG00001020251
cricetulus_griseus_crigri ENSCGRG00000000827
mesocricetus_auratus ENSMAUG00000017200
microtus_ochrogaster ENSMOCG00000000264
microtus_ochrogaster ENSMOCG00000019958
peromyscus_maniculatus_bairdii ENSPEMG00000001745
peromyscus_maniculatus_bairdii ENSPEMG00000028078
nannospalax_galili ENSNGAG00000014177
jaculus_jaculus ENSJJAG00000016134
oryctolagus_cuniculus ENSOCUG00000012216
oryctolagus_cuniculus ENSOCUG00000024132
colobus_angolensis_palliatus ENSCANG00000009057
pongo_abelii ENSPPYG00000019369
pan_paniscus ENSPPAG00000035354
pan_troglodytes ENSPTRG00000016081
gorilla_gorilla ENSGGOG00000024392
homo_sapiens ENSG00000128050
pongo_abelii ENSPPYG00000014753
nomascus_leucogenys ENSNLEG00000008786
piliocolobus_tephrosceles ENSPTEG00000027327
colobus_angolensis_palliatus ENSCANG00000033294
rhinopithecus_roxellana ENSRROG00000040196
rhinopithecus_bieti ENSRBIG00000020711
papio_anubis ENSPANG00000017692
mandrillus_leucophaeus ENSMLEG00000037080
cercocebus_atys ENSCATG00000036203
theropithecus_gelada ENSTGEG00000021621
macaca_mulatta ENSMMUG00000016366
macaca_fascicularis ENSMFAG00000033255
macaca_nemestrina ENSMNEG00000044037
cebus_capucinus ENSCCAG00000036840
saimiri_boliviensis_boliviensis ENSSBOG00000024834
callithrix_jacchus ENSCJAG00000018022
aotus_nancymaae ENSANAG00000024043
pan_troglodytes ENSPTRG00000049352
pan_paniscus ENSPPAG00000034567
nomascus_leucogenys ENSNLEG00000028512
carlito_syrichta ENSTSYG00000010497
prolemur_simus ENSPSMG00000019595
prolemur_simus ENSPSMG00000018749
propithecus_coquereli ENSPCOG00000020490
microcebus_murinus ENSMICG00000036099
otolemur_garnettii ENSOGAG00000003575
tupaia_belangeri ENSTBEG00000006751
equus_asinus_asinus ENSEASG00005017753
ursus_maritimus ENSUMAG00000008003
ursus_americanus ENSUAMG00000028041
ailuropoda_melanoleuca ENSAMEG00000008439
ailuropoda_melanoleuca ENSAMEG00000006167
neovison_vison ENSNVIG00000014905
mustela_putorius_furo ENSMPUG00000004843
canis_lupus_dingo ENSCAFG00020027386
canis_lupus_familiaris ENSCAFG00000002236
vulpes_vulpes ENSVVUG00000006031
panthera_tigris_altaica ENSPTIG00000020595
panthera_pardus ENSPPRG00000014288
felis_catus ENSFCAG00000028186
equus_caballus ENSECAG00000019862
equus_asinus_asinus ENSEASG00005017751
pteropus_vampyrus ENSPVAG00000005589
myotis_lucifugus ENSMLUG00000007316
vicugna_pacos ENSVPAG00000000457
sus_scrofa ENSSSCG00000008901
ovis_aries ENSOARG00000005982
capra_hircus ENSCHIG00000007844
capra_hircus ENSCHIG00000012259
ovis_aries ENSOARG00000004185
bos_mutus ENSBMUG00000007129
bos_taurus ENSBTAG00000010577
bison_bison_bison ENSBBBG00000019953
tursiops_truncatus ENSTTRG00000010939
sorex_araneus ENSSARG00000005785
erinaceus_europaeus ENSEEUG00000010340
procavia_capensis ENSPCAG00000008531
echinops_telfairi ENSETEG00000015242
loxodonta_africana ENSLAFG00000021456
dasypus_novemcinctus ENSDNOG00000013413
dasypus_novemcinctus ENSDNOG00000048196
choloepus_hoffmanni ENSCHOG00000008499
sarcophilus_harrisii ENSSHAG00000002861
sarcophilus_harrisii ENSSHAG00000017760
phascolarctos_cinereus ENSPCIG00000000678
monodelphis_domestica ENSMODG00000020695
ochotona_princeps ENSOPRG00000012507
apteryx_owenii ENSAOWG00000005322
apteryx_haastii ENSAHAG00000009687
apteryx_rowi ENSARWG00000007863
dromaius_novaehollandiae ENSDNVG00000011435
nothoprocta_perdicaria ENSNPEG00000013158
anser_brachyrhynchus ENSABRG00000009227
anas_platyrhynchos_platyrhynchos ENSAPLG00000009439
gallus_gallus ENSGALG00000013726
coturnix_japonica ENSCJPG00005010590
meleagris_gallopavo ENSMGAG00000011661
numida_meleagris ENSNMEG00000008795
calidris_pygmaea ENSCPGG00000018278
calidris_pugnax ENSCPUG00000011741
melopsittacus_undulatus ENSMUNG00000006418
zonotrichia_albicollis ENSZALG00000014455
junco_hyemalis ENSJHYG00000007922
serinus_canaria ENSSCAG00000008998
taeniopygia_guttata ENSTGUG00000007393
taeniopygia_guttata ENSTGUG00000007410
parus_major ENSPMJG00000006152
cyanistes_caeruleus ENSCCEG00000014724
ficedula_albicollis ENSFALG00000003697
lepidothrix_coronata ENSLCOG00000000988
manacus_vitellinus ENSMVIG00005011663
crocodylus_porosus ENSCPRG00005010534
gopherus_agassizii ENSGAGG00000011250
chelonoidis_abingdonii ENSCABG00000003934
chrysemys_picta_bellii ENSCPBG00000025123
pelodiscus_sinensis ENSPSIG00000013075
pogona_vitticeps ENSPVIG00000000171
anolis_carolinensis ENSACAG00000008896
notechis_scutatus ENSNSUG00000004752
salvator_merianae ENSSMRG00000009266
sphenodon_punctatus ENSSPUG00000018939
xenopus_tropicalis ENSXETG00000005615
latimeria_chalumnae ENSLACG00000004920
petromyzon_marinus ENSPMAG00000004485
eptatretus_burgeri ENSEBUG00000013106
xenopus_tropicalis ENSXETG00000030924
ciona_intestinalis ENSCING00000009118
ciona_savignyi ENSCSAVG00000005799
caenorhabditis_elegans_strain_n2 WBGene00015116
drosophila_melanogaster FBgn0020513
saccharomyces_cerevisiae YAR015W
