pogona_vitticeps ENSPVIG00000002896
fukomys_damarensis ENSFDAG00000015263
heterocephalus_glaber_female ENSHGLG00000020560
heterocephalus_glaber_male ENSHGLG00100013346
octodon_degus ENSODEG00000013623
oryctolagus_cuniculus ENSOCUG00000025666
myotis_lucifugus ENSMLUG00000028126
choloepus_hoffmanni ENSCHOG00000000127
cavia_aperea ENSCAPG00000012694
heterocephalus_glaber_male ENSHGLG00100008458
fukomys_damarensis ENSFDAG00000002010
octodon_degus ENSODEG00000000491
chinchilla_lanigera ENSCLAG00000001102
cavia_porcellus ENSCPOG00000034815
cavia_porcellus ENSCPOG00000039595
jaculus_jaculus ENSJJAG00000011414
jaculus_jaculus ENSJJAG00000010587
canis_lupus_dingo ENSCAFG00020002991
canis_lupus_familiaris ENSCAFG00000024504
vulpes_vulpes ENSVVUG00000005640
canis_lupus_dingo ENSCAFG00020019456
ursus_maritimus ENSUMAG00000015279
ursus_americanus ENSUAMG00000025552
ailuropoda_melanoleuca ENSAMEG00000014150
neovison_vison ENSNVIG00000020481
mustela_putorius_furo ENSMPUG00000009221
panthera_pardus ENSPPRG00000012627
panthera_tigris_altaica ENSPTIG00000000518
felis_catus ENSFCAG00000004990
erinaceus_europaeus ENSEEUG00000010032
equus_asinus_asinus ENSEASG00005013677
equus_caballus ENSECAG00000019388
tursiops_truncatus ENSTTRG00000006801
heterocephalus_glaber_male ENSHGLG00100000793
heterocephalus_glaber_male ENSHGLG00100016468
octodon_degus ENSODEG00000018296
marmota_marmota_marmota ENSMMMG00000021541
urocitellus_parryii ENSUPAG00010008571
marmota_marmota_marmota ENSMMMG00000013521
castor_canadensis ENSCCNG00000016535
oryctolagus_cuniculus ENSOCUG00000024341
theropithecus_gelada ENSTGEG00000027431
castor_canadensis ENSCCNG00000009581
dipodomys_ordii ENSDORG00000011060
urocitellus_parryii ENSUPAG00010018528
ictidomys_tridecemlineatus ENSSTOG00000034315
ictidomys_tridecemlineatus ENSSTOG00000019608
spermophilus_dauricus ENSSDAG00000002560
marmota_marmota_marmota ENSMMMG00000012102
pan_troglodytes ENSPTRG00000008398
homo_sapiens ENSG00000135698
gorilla_gorilla ENSGGOG00000001405
rhinopithecus_bieti ENSRBIG00000033916
rhinopithecus_roxellana ENSRROG00000033784
piliocolobus_tephrosceles ENSPTEG00000011074
macaca_nemestrina ENSMNEG00000040998
chlorocebus_sabaeus ENSCSAG00000018981
nomascus_leucogenys ENSNLEG00000010725
pongo_abelii ENSPPYG00000007592
macaca_fascicularis ENSMFAG00000002729
macaca_mulatta ENSMMUG00000022575
chlorocebus_sabaeus ENSCSAG00000003410
cercocebus_atys ENSCATG00000031117
mandrillus_leucophaeus ENSMLEG00000029763
theropithecus_gelada ENSTGEG00000017086
papio_anubis ENSPANG00000019619
callithrix_jacchus ENSCJAG00000039636
cebus_capucinus ENSCCAG00000020433
saimiri_boliviensis_boliviensis ENSSBOG00000031580
aotus_nancymaae ENSANAG00000034555
saimiri_boliviensis_boliviensis ENSSBOG00000033134
aotus_nancymaae ENSANAG00000025516
pan_paniscus ENSPPAG00000040858
colobus_angolensis_palliatus ENSCANG00000038081
cebus_capucinus ENSCCAG00000022557
callithrix_jacchus ENSCJAG00000016498
carlito_syrichta ENSTSYG00000001928
carlito_syrichta ENSTSYG00000026095
myotis_lucifugus ENSMLUG00000000268
pteropus_vampyrus ENSPVAG00000016199
sus_scrofa ENSSSCG00000034572
sus_scrofa ENSSSCG00000036767
bos_mutus ENSBMUG00000026135
bos_taurus ENSBTAG00000009746
bison_bison_bison ENSBBBG00000019077
capra_hircus ENSCHIG00000015522
ovis_aries ENSOARG00000009501
ovis_aries ENSOARG00000009375
tupaia_belangeri ENSTBEG00000013110
tupaia_belangeri ENSTBEG00000015977
vicugna_pacos ENSVPAG00000000738
propithecus_coquereli ENSPCOG00000026527
propithecus_coquereli ENSPCOG00000027902
propithecus_coquereli ENSPCOG00000014174
microcebus_murinus ENSMICG00000031381
prolemur_simus ENSPSMG00000006170
otolemur_garnettii ENSOGAG00000012532
dasypus_novemcinctus ENSDNOG00000048513
loxodonta_africana ENSLAFG00000004842
phascolarctos_cinereus ENSPCIG00000010743
notamacropus_eugenii ENSMEUG00000000580
sarcophilus_harrisii ENSSHAG00000013630
monodelphis_domestica ENSMODG00000015131
ornithorhynchus_anatinus ENSOANG00000011334
xenopus_tropicalis ENSXETG00000025878
latimeria_chalumnae ENSLACG00000000889
mola_mola ENSMMOG00000018217
periophthalmus_magnuspinnatus ENSPMGG00000002200
fundulus_heteroclitus ENSFHEG00000019377
cyprinodon_variegatus ENSCVAG00000019498
xiphophorus_maculatus ENSXMAG00000027153
gambusia_affinis ENSGAFG00000013344
poecilia_formosa ENSPFOG00000000790
poecilia_latipinna ENSPLAG00000004288
poecilia_mexicana ENSPMEG00000014919
poecilia_reticulata ENSPREG00000016891
kryptolebias_marmoratus ENSKMAG00000016269
oryzias_latipes ENSORLG00020005443
oryzias_latipes ENSORLG00000000232
oryzias_latipes_asm223469v1 ENSORLG00015020529
oryzias_melastigma ENSOMEG00000015572
scophthalmus_maximus ENSSMAG00000019069
cynoglossus_semilaevis ENSCSEG00000021454
amphiprion_percula ENSAPEG00000010125
amphiprion_ocellaris ENSAOCG00000007077
stegastes_partitus ENSSPAG00000023413
acanthochromis_polyacanthus ENSAPOG00000011381
gasterosteus_aculeatus ENSGACG00000007779
hippocampus_comes ENSHCOG00000009296
astatotilapia_calliptera ENSACLG00000021473
maylandia_zebra ENSMZEG00005020488
pundamilia_nyererei ENSPNYG00000005875
haplochromis_burtoni ENSHBUG00000007233
oreochromis_niloticus ENSONIG00000018254
amphilophus_citrinellus ENSACIG00000015842
labrus_bergylta ENSLBEG00000007680
mastacembelus_armatus ENSMAMG00000015895
monopterus_albus ENSMALG00000014469
anabas_testudineus ENSATEG00000013914
seriola_dumerili ENSSDUG00000000703
seriola_lalandi_dorsalis ENSSLDG00000014502
gadus_morhua ENSGMOG00000005632
esox_lucius ENSELUG00000017839
astyanax_mexicanus ENSAMXG00000033422
pygocentrus_nattereri ENSPNAG00000005322
ictalurus_punctatus ENSIPUG00000022920
danio_rerio ENSDARG00000093007
scleropages_formosus ENSSFOG00015019614
paramormyrops_kingsleyae ENSPKIG00000000253
lepisosteus_oculatus ENSLOCG00000002187
eptatretus_burgeri ENSEBUG00000001994
caenorhabditis_elegans_strain_n2 WBGene00017916
