notamacropus_eugenii ENSMEUG00000015572
neovison_vison ENSNVIG00000019972
ailuropoda_melanoleuca ENSAMEG00000000095
felis_catus ENSFCAG00000041291
panthera_pardus ENSPPRG00000021353
equus_asinus_asinus ENSEASG00005008661
equus_caballus ENSECAG00000040184
pteropus_vampyrus ENSPVAG00000003388
fukomys_damarensis ENSFDAG00000006428
spermophilus_dauricus ENSSDAG00000023026
dasypus_novemcinctus ENSDNOG00000008327
ornithorhynchus_anatinus ENSOANG00000009255
ficedula_albicollis ENSFALG00000015140
parus_major ENSPMJG00000004062
lonchura_striata_domestica ENSLSDG00000005496
taeniopygia_guttata ENSTGUG00000009603
manacus_vitellinus ENSMVIG00005018410
calidris_pygmaea ENSCPGG00000017680
calidris_pugnax ENSCPUG00000009526
anser_brachyrhynchus ENSABRG00000008311
anas_platyrhynchos_platyrhynchos ENSAPLG00000017517
numida_meleagris ENSNMEG00000013782
coturnix_japonica ENSCJPG00005019546
apteryx_owenii ENSAOWG00000005643
apteryx_rowi ENSARWG00000001034
dromaius_novaehollandiae ENSDNVG00000015135
nothoprocta_perdicaria ENSNPEG00000008908
crocodylus_porosus ENSCPRG00005013655
chrysemys_picta_bellii ENSCPBG00000012178
gopherus_agassizii ENSGAGG00000003314
pogona_vitticeps ENSPVIG00000004150
anolis_carolinensis ENSACAG00000003046
notechis_scutatus ENSNSUG00000007387
salvator_merianae ENSSMRG00000021690
sphenodon_punctatus ENSSPUG00000012901
latimeria_chalumnae ENSLACG00000009786
paramormyrops_kingsleyae ENSPKIG00000016279
scleropages_formosus ENSSFOG00015016233
scleropages_formosus ENSSFOG00015021229
paramormyrops_kingsleyae ENSPKIG00000015922
astyanax_mexicanus ENSAMXG00000002301
pygocentrus_nattereri ENSPNAG00000000351
ictalurus_punctatus ENSIPUG00000000351
danio_rerio ENSDARG00000011724
oryzias_latipes_asm223469v1 ENSORLG00015008591
oryzias_latipes ENSORLG00000027726
oryzias_latipes ENSORLG00020003578
oryzias_melastigma ENSOMEG00000003543
kryptolebias_marmoratus ENSKMAG00000005056
scophthalmus_maximus ENSSMAG00000002697
cynoglossus_semilaevis ENSCSEG00000006515
periophthalmus_magnuspinnatus ENSPMGG00000009544
amphiprion_percula ENSAPEG00000014120
amphiprion_ocellaris ENSAOCG00000003974
acanthochromis_polyacanthus ENSAPOG00000019923
stegastes_partitus ENSSPAG00000013765
haplochromis_burtoni ENSHBUG00000023250
pundamilia_nyererei ENSPNYG00000007758
maylandia_zebra ENSMZEG00005027719
astatotilapia_calliptera ENSACLG00000010546
neolamprologus_brichardi ENSNBRG00000021023
amphilophus_citrinellus ENSACIG00000021493
monopterus_albus ENSMALG00000017908
mastacembelus_armatus ENSMAMG00000000923
anabas_testudineus ENSATEG00000001419
seriola_dumerili ENSSDUG00000008794
seriola_lalandi_dorsalis ENSSLDG00000019528
takifugu_rubripes ENSTRUG00000005698
tetraodon_nigroviridis ENSTNIG00000000905
mola_mola ENSMMOG00000010520
labrus_bergylta ENSLBEG00000006382
poecilia_mexicana ENSPMEG00000004951
poecilia_formosa ENSPFOG00000002028
poecilia_latipinna ENSPLAG00000003306
poecilia_reticulata ENSPREG00000019221
xiphophorus_maculatus ENSXMAG00000020099
xiphophorus_couchianus ENSXCOG00000012321
gambusia_affinis ENSGAFG00000009405
fundulus_heteroclitus ENSFHEG00000002216
cyprinodon_variegatus ENSCVAG00000013627
gasterosteus_aculeatus ENSGACG00000007690
hippocampus_comes ENSHCOG00000012893
gadus_morhua ENSGMOG00000020233
lepisosteus_oculatus ENSLOCG00000003718
