pogona_vitticeps ENSPVIG00000022082
prolemur_simus ENSPSMG00000003614
myotis_lucifugus ENSMLUG00000016953
myotis_lucifugus ENSMLUG00000003524
pteropus_vampyrus ENSPVAG00000008996
equus_caballus ENSECAG00000035673
equus_caballus ENSECAG00000013903
ursus_americanus ENSUAMG00000014419
ursus_maritimus ENSUMAG00000009370
ailuropoda_melanoleuca ENSAMEG00000014909
neovison_vison ENSNVIG00000025006
mustela_putorius_furo ENSMPUG00000011462
felis_catus ENSFCAG00000041507
felis_catus ENSFCAG00000041361
felis_catus ENSFCAG00000005477
panthera_tigris_altaica ENSPTIG00000018596
panthera_pardus ENSPPRG00000019770
pongo_abelii ENSPPYG00000020912
tupaia_belangeri ENSTBEG00000004081
capra_hircus ENSCHIG00000007919
ovis_aries ENSOARG00000002889
ovis_aries ENSOARG00000009387
bos_taurus ENSBTAG00000049844
bos_taurus ENSBTAG00000049027
bos_mutus ENSBMUG00000019109
bison_bison_bison ENSBBBG00000013117
capra_hircus ENSCHIG00000000116
ovis_aries ENSOARG00000009406
ovis_aries ENSOARG00000009219
ovis_aries ENSOARG00000007962
capra_hircus ENSCHIG00000022877
bos_mutus ENSBMUG00000021440
tursiops_truncatus ENSTTRG00000006228
sus_scrofa ENSSSCG00000037995
sus_scrofa ENSSSCG00000040446
vicugna_pacos ENSVPAG00000007882
canis_lupus_dingo ENSCAFG00020024357
canis_lupus_familiaris ENSCAFG00000031344
canis_lupus_familiaris ENSCAFG00000028611
canis_lupus_dingo ENSCAFG00020024341
vulpes_vulpes ENSVVUG00000029022
loxodonta_africana ENSLAFG00000030953
procavia_capensis ENSPCAG00000000521
dasypus_novemcinctus ENSDNOG00000034646
ornithorhynchus_anatinus ENSOANG00000001090
xenopus_tropicalis ENSXETG00000006722
latimeria_chalumnae ENSLACG00000012506
pygocentrus_nattereri ENSPNAG00000013491
astyanax_mexicanus ENSAMXG00000037454
ictalurus_punctatus ENSIPUG00000005862
esox_lucius ENSELUG00000004680
paramormyrops_kingsleyae ENSPKIG00000019772
paramormyrops_kingsleyae ENSPKIG00000003115
scleropages_formosus ENSSFOG00015019820
labrus_bergylta ENSLBEG00000023215
mola_mola ENSMMOG00000018370
cynoglossus_semilaevis ENSCSEG00000021054
oryzias_latipes ENSORLG00000024368
oryzias_latipes ENSORLG00020000665
oryzias_melastigma ENSOMEG00000019557
mastacembelus_armatus ENSMAMG00000017533
seriola_dumerili ENSSDUG00000021567
seriola_lalandi_dorsalis ENSSLDG00000022673
anabas_testudineus ENSATEG00000014978
maylandia_zebra ENSMZEG00005000453
maylandia_zebra ENSMZEG00005015332
pundamilia_nyererei ENSPNYG00000016782
astatotilapia_calliptera ENSACLG00000004088
maylandia_zebra ENSMZEG00005003428
astatotilapia_calliptera ENSACLG00000005048
haplochromis_burtoni ENSHBUG00000014748
neolamprologus_brichardi ENSNBRG00000021573
oreochromis_niloticus ENSONIG00000010499
amphilophus_citrinellus ENSACIG00000009642
fundulus_heteroclitus ENSFHEG00000009242
cyprinodon_variegatus ENSCVAG00000006907
poecilia_formosa ENSPFOG00000018756
poecilia_latipinna ENSPLAG00000005198
poecilia_mexicana ENSPMEG00000018829
poecilia_reticulata ENSPREG00000005976
xiphophorus_maculatus ENSXMAG00000020167
xiphophorus_couchianus ENSXCOG00000012919
gambusia_affinis ENSGAFG00000013520
kryptolebias_marmoratus ENSKMAG00000007509
amphiprion_percula ENSAPEG00000018524
amphiprion_ocellaris ENSAOCG00000008996
acanthochromis_polyacanthus ENSAPOG00000016935
stegastes_partitus ENSSPAG00000016951
monopterus_albus ENSMALG00000004212
gasterosteus_aculeatus ENSGACG00000019996
gadus_morhua ENSGMOG00000015076
lepisosteus_oculatus ENSLOCG00000014485
