amphilophus_citrinellus ENSACIG00000020525
xiphophorus_maculatus ENSXMAG00000009415
xiphophorus_couchianus ENSXCOG00000011857
gambusia_affinis ENSGAFG00000007645
poecilia_mexicana ENSPMEG00000011563
poecilia_latipinna ENSPLAG00000023478
poecilia_formosa ENSPFOG00000011638
poecilia_reticulata ENSPREG00000022525
fundulus_heteroclitus ENSFHEG00000021135
cyprinodon_variegatus ENSCVAG00000020560
kryptolebias_marmoratus ENSKMAG00000018214
oryzias_latipes ENSORLG00020020168
oryzias_latipes ENSORLG00015003971
oryzias_latipes ENSORLG00000010165
oryzias_melastigma ENSOMEG00000001684
gouania_willdenowi ENSGWIG00000021714
cynoglossus_semilaevis ENSCSEG00000005064
seriola_dumerili ENSSDUG00000023520
seriola_lalandi ENSSLDG00000019363
scophthalmus_maximus ENSSMAG00000006422
lates_calcarifer ENSLCAG00010027857
anabas_testudineus ENSATEG00000020863
cottoperca_gobio ENSCGOG00000019292
gasterosteus_aculeatus ENSGACG00000006097
labrus_bergylta ENSLBEG00000013077
larimichthys_crocea ENSLCRG00005009958
hippocampus_comes ENSHCOG00000013857
periophthalmus_magnuspinnatus ENSPMGG00000008580
gadus_morhua ENSGMOG00000005065
lepisosteus_oculatus ENSLOCG00000017016
erpetoichthys_calabaricus ENSECRG00000018662
callorhinchus_milii ENSCMIG00000017121
callorhinchus_milii ENSCMIG00000019131
eptatretus_burgeri ENSEBUG00000007730
eptatretus_burgeri ENSEBUG00000012421
petromyzon_marinus ENSPMAG00000003677
eptatretus_burgeri ENSEBUG00000007596
