pogona_vitticeps ENSPVIG00000000076
pan_paniscus ENSPPAG00000037735
gorilla_gorilla ENSGGOG00000001593
nomascus_leucogenys ENSNLEG00000010569
rhinopithecus_bieti ENSRBIG00000026085
prolemur_simus ENSPSMG00000023157
tupaia_belangeri ENSTBEG00000010228
loxodonta_africana ENSLAFG00000013284
procavia_capensis ENSPCAG00000002028
dasypus_novemcinctus ENSDNOG00000047701
monodelphis_domestica ENSMODG00000010588
monodelphis_domestica ENSMODG00000024615
phascolarctos_cinereus ENSPCIG00000008083
vombatus_ursinus ENSVURG00010003568
cyprinodon_variegatus ENSCVAG00000012349
fundulus_heteroclitus ENSFHEG00000005475
poecilia_formosa ENSPFOG00000001163
poecilia_mexicana ENSPMEG00000017550
poecilia_latipinna ENSPLAG00000002084
poecilia_reticulata ENSPREG00000020064
xiphophorus_maculatus ENSXMAG00000008131
gambusia_affinis ENSGAFG00000007639
kryptolebias_marmoratus ENSKMAG00000020637
oryzias_latipes ENSORLG00020006193
oryzias_latipes ENSORLG00000008147
oryzias_latipes ENSORLG00015022111
oryzias_melastigma ENSOMEG00000015493
astatotilapia_calliptera ENSACLG00000007624
pundamilia_nyererei ENSPNYG00000016756
maylandia_zebra ENSMZEG00005027160
haplochromis_burtoni ENSHBUG00000005990
neolamprologus_brichardi ENSNBRG00000018779
oreochromis_niloticus ENSONIG00000012286
amphiprion_percula ENSAPEG00000004554
amphiprion_ocellaris ENSAOCG00000006814
acanthochromis_polyacanthus ENSAPOG00000007459
stegastes_partitus ENSSPAG00000005271
parambassis_ranga ENSPRNG00000018782
gouania_willdenowi ENSGWIG00000001393
hippocampus_comes ENSHCOG00000002719
monopterus_albus ENSMALG00000013811
mastacembelus_armatus ENSMAMG00000007913
anabas_testudineus ENSATEG00000023039
betta_splendens ENSBSLG00000009462
scophthalmus_maximus ENSSMAG00000005059
cynoglossus_semilaevis ENSCSEG00000000687
seriola_dumerili ENSSDUG00000014537
seriola_lalandi ENSSLDG00000003357
lates_calcarifer ENSLCAG00010010650
takifugu_rubripes ENSTRUG00000012873
tetraodon_nigroviridis ENSTNIG00000015039
mola_mola ENSMMOG00000008673
larimichthys_crocea ENSLCRG00005005716
labrus_bergylta ENSLBEG00000009450
cottoperca_gobio ENSCGOG00000009711
gasterosteus_aculeatus ENSGACG00000009654
gadus_morhua ENSGMOG00000006803
esox_lucius ENSELUG00000015591
clupea_harengus ENSCHAG00000023013
denticeps_clupeoides ENSDCDG00000029779
ictalurus_punctatus ENSIPUG00000013759
electrophorus_electricus ENSEEEG00000005943
astyanax_mexicanus ENSAMXG00000033905
astyanax_mexicanus ENSAMXG00005022507
pygocentrus_nattereri ENSPNAG00000002862
danio_rerio ENSDARG00000033533
scleropages_formosus ENSSFOG00015010521
paramormyrops_kingsleyae ENSPKIG00000007688
lepisosteus_oculatus ENSLOCG00000014417
erpetoichthys_calabaricus ENSECRG00000010237
latimeria_chalumnae ENSLACG00000001038
petromyzon_marinus ENSPMAG00000006550
ciona_savignyi ENSCSAVG00000007279
