salvator_merianae ENSSMRG00000013564
hippocampus_comes ENSHCOG00000011620
mola_mola ENSMMOG00000012182
takifugu_rubripes ENSTRUG00000016962
kryptolebias_marmoratus ENSKMAG00000003567
pundamilia_nyererei ENSPNYG00000001647
maylandia_zebra ENSMZEG00005006481
haplochromis_burtoni ENSHBUG00000005332
astatotilapia_calliptera ENSACLG00000004372
neolamprologus_brichardi ENSNBRG00000000821
oreochromis_niloticus ENSONIG00000008561
gasterosteus_aculeatus ENSGACG00000010163
monopterus_albus ENSMALG00000010301
amphiprion_ocellaris ENSAOCG00000010532
amphiprion_percula ENSAPEG00000002736
acanthochromis_polyacanthus ENSAPOG00000016345
stegastes_partitus ENSSPAG00000005259
oryzias_latipes ENSORLG00000004131
oryzias_latipes_asm223469v1 ENSORLG00015007701
oryzias_latipes ENSORLG00020014784
oryzias_melastigma ENSOMEG00000012413
anabas_testudineus ENSATEG00000016736
mastacembelus_armatus ENSMAMG00000023219
scophthalmus_maximus ENSSMAG00000009441
cynoglossus_semilaevis ENSCSEG00000008351
seriola_lalandi_dorsalis ENSSLDG00000010225
labrus_bergylta ENSLBEG00000011564
poecilia_formosa ENSPFOG00000012007
poecilia_mexicana ENSPMEG00000004036
poecilia_latipinna ENSPLAG00000003332
xiphophorus_maculatus ENSXMAG00000016643
gambusia_affinis ENSGAFG00000021985
cyprinodon_variegatus ENSCVAG00000008563
fundulus_heteroclitus ENSFHEG00000007676
gadus_morhua ENSGMOG00000018262
esox_lucius ENSELUG00000007550
astyanax_mexicanus ENSAMXG00000043530
pygocentrus_nattereri ENSPNAG00000003457
ictalurus_punctatus ENSIPUG00000007283
danio_rerio ENSDARG00000075513
poecilia_mexicana ENSPMEG00000022795
poecilia_formosa ENSPFOG00000013456
poecilia_reticulata ENSPREG00000001116
xiphophorus_maculatus ENSXMAG00000013045
xiphophorus_couchianus ENSXCOG00000011537
gambusia_affinis ENSGAFG00000017666
poecilia_latipinna ENSPLAG00000010347
cyprinodon_variegatus ENSCVAG00000019976
fundulus_heteroclitus ENSFHEG00000013050
oryzias_latipes ENSORLG00000030249
oryzias_melastigma ENSOMEG00000020555
astatotilapia_calliptera ENSACLG00000007078
haplochromis_burtoni ENSHBUG00000003680
maylandia_zebra ENSMZEG00005018357
pundamilia_nyererei ENSPNYG00000022918
neolamprologus_brichardi ENSNBRG00000017517
oreochromis_niloticus ENSONIG00000007517
amphilophus_citrinellus ENSACIG00000003952
amphiprion_ocellaris ENSAOCG00000013985
amphiprion_percula ENSAPEG00000024451
acanthochromis_polyacanthus ENSAPOG00000010920
stegastes_partitus ENSSPAG00000001240
anabas_testudineus ENSATEG00000001513
monopterus_albus ENSMALG00000010246
mola_mola ENSMMOG00000005946
mastacembelus_armatus ENSMAMG00000020878
labrus_bergylta ENSLBEG00000006811
seriola_dumerili ENSSDUG00000011884
seriola_lalandi_dorsalis ENSSLDG00000011770
scophthalmus_maximus ENSSMAG00000010940
gasterosteus_aculeatus ENSGACG00000000640
cynoglossus_semilaevis ENSCSEG00000003728
periophthalmus_magnuspinnatus ENSPMGG00000016802
esox_lucius ENSELUG00000007613
pygocentrus_nattereri ENSPNAG00000008840
astyanax_mexicanus ENSAMXG00000010129
ictalurus_punctatus ENSIPUG00000018943
danio_rerio ENSDARG00000057921
scleropages_formosus ENSSFOG00015021785
paramormyrops_kingsleyae ENSPKIG00000015779
lepisosteus_oculatus ENSLOCG00000015779
