anser_brachyrhynchus ENSABRG00000011299
mandrillus_leucophaeus ENSMLEG00000042614
theropithecus_gelada ENSTGEG00000025695
chlorocebus_sabaeus ENSCSAG00000010424
pan_paniscus ENSPPAG00000043443
pan_troglodytes ENSPTRG00000022079
homo_sapiens ENSG00000102290
pan_troglodytes ENSPTRG00000050456
homo_sapiens ENSG00000099715
pongo_abelii ENSPPYG00000020527
gorilla_gorilla ENSGGOG00000008584
nomascus_leucogenys ENSNLEG00000015514
aotus_nancymaae ENSANAG00000023977
callithrix_jacchus ENSCJAG00000003672
cebus_capucinus ENSCCAG00000026450
saimiri_boliviensis ENSSBOG00000034237
carlito_syrichta ENSTSYG00000001966
prolemur_simus ENSPSMG00000006042
propithecus_coquereli ENSPCOG00000016036
microcebus_murinus ENSMICG00000031336
tupaia_belangeri ENSTBEG00000000756
mus_spretus MGP_SPRETEiJ_G0034534
mus_spicilegus ENSMSIG00000002953
mus_musculus ENSMUSG00000034755
mus_caroli MGP_CAROLIEiJ_G0033368
mus_pahari MGP_PahariEiJ_G0031909
rattus_norvegicus ENSRNOG00000030330
meriones_unguiculatus ENSMUGG00000002130
cricetulus_griseus ENSCGRG00015020238
cricetulus_griseus ENSCGRG00000003032
mesocricetus_auratus ENSMAUG00000021322
microtus_ochrogaster ENSMOCG00000012958
peromyscus_maniculatus ENSPEMG00000010745
nannospalax_galili ENSNGAG00000009791
jaculus_jaculus ENSJJAG00000018102
dipodomys_ordii ENSDORG00000011507
heterocephalus_glaber ENSHGLG00000000267
heterocephalus_glaber ENSHGLG00100003734
fukomys_damarensis ENSFDAG00000017470
chinchilla_lanigera ENSCLAG00000000772
octodon_degus ENSODEG00000000697
cavia_porcellus ENSCPOG00000006969
spermophilus_dauricus ENSSDAG00000020202
urocitellus_parryii ENSUPAG00010021874
ictidomys_tridecemlineatus ENSSTOG00000015482
marmota_marmota ENSMMMG00000003383
oryctolagus_cuniculus ENSOCUG00000003437
pteropus_vampyrus ENSPVAG00000017805
myotis_lucifugus ENSMLUG00000000495
equus_caballus ENSECAG00000007466
equus_asinus ENSEASG00005022753
ovis_aries ENSOARG00000002599
capra_hircus ENSCHIG00000018022
bos_mutus ENSBMUG00000012926
bos_taurus ENSBTAG00000001911
bison_bison ENSBBBG00000008247
tursiops_truncatus ENSTTRG00000004873
sus_scrofa ENSSSCG00000029771
vicugna_pacos ENSVPAG00000002792
ursus_maritimus ENSUMAG00000023936
ursus_americanus ENSUAMG00000024986
ailuropoda_melanoleuca ENSAMEG00000015196
neovison_vison ENSNVIG00000014249
mustela_putorius ENSMPUG00000010046
canis_lupus ENSCAFG00000017457
canis_lupus ENSCAFG00020008456
vulpes_vulpes ENSVVUG00000013175
panthera_tigris ENSPTIG00000018419
panthera_pardus ENSPPRG00000007345
felis_catus ENSFCAG00000023574
erinaceus_europaeus ENSEEUG00000010623
loxodonta_africana ENSLAFG00000027823
procavia_capensis ENSPCAG00000014792
echinops_telfairi ENSETEG00000015716
sorex_araneus ENSSARG00000011743
notamacropus_eugenii ENSMEUG00000007835
phascolarctos_cinereus ENSPCIG00000003191
sarcophilus_harrisii ENSSHAG00000006395
monodelphis_domestica ENSMODG00000017473
loxodonta_africana ENSLAFG00000027443
oryctolagus_cuniculus ENSOCUG00000024217
ovis_aries ENSOARG00000002559
meleagris_gallopavo ENSMGAG00000017261
eptatretus_burgeri ENSEBUG00000003383
petromyzon_marinus ENSPMAG00000000601
