latimeria_chalumnae ENSLACG00000018593
procavia_capensis ENSPCAG00000006052
loxodonta_africana ENSLAFG00000030773
ovis_aries ENSOARG00000002129
loxodonta_africana ENSLAFG00000009931
oryctolagus_cuniculus ENSOCUG00000025148
pongo_abelii ENSPPYG00000019751
nomascus_leucogenys ENSNLEG00000035181
octodon_degus ENSODEG00000016018
choloepus_hoffmanni ENSCHOG00000006387
canis_lupus_dingo ENSCAFG00020024839
panthera_tigris_altaica ENSPTIG00000010989
oryctolagus_cuniculus ENSOCUG00000026921
equus_caballus ENSECAG00000031461
bison_bison_bison ENSBBBG00000008562
marmota_marmota_marmota ENSMMMG00000012865
salvator_merianae ENSSMRG00000017378
pogona_vitticeps ENSPVIG00000005193
zonotrichia_albicollis ENSZALG00000002210
zonotrichia_albicollis ENSZALG00000002212
lepidothrix_coronata ENSLCOG00000014155
manacus_vitellinus ENSMVIG00005011892
parus_major ENSPMJG00000006420
nothoprocta_perdicaria ENSNPEG00000013493
calidris_pygmaea ENSCPGG00000007129
melopsittacus_undulatus ENSMUNG00000003480
anas_platyrhynchos_platyrhynchos ENSAPLG00000030433
cyanistes_caeruleus ENSCCEG00000006516
apteryx_haastii ENSAHAG00000008333
apteryx_rowi ENSARWG00000008426
gopherus_agassizii ENSGAGG00000009353
chelonoidis_abingdonii ENSCABG00000004557
petromyzon_marinus ENSPMAG00000002925
eptatretus_burgeri ENSEBUG00000003328
gopherus_agassizii ENSGAGG00000009388
chelonoidis_abingdonii ENSCABG00000004552
manacus_vitellinus ENSMVIG00005011878
lepidothrix_coronata ENSLCOG00000014157
cyanistes_caeruleus ENSCCEG00000006518
parus_major ENSPMJG00000006414
ficedula_albicollis ENSFALG00000001664
melopsittacus_undulatus ENSMUNG00000000316
calidris_pygmaea ENSCPGG00000007202
anas_platyrhynchos_platyrhynchos ENSAPLG00000031220
apteryx_owenii ENSAOWG00000004940
apteryx_owenii ENSAOWG00000004933
apteryx_haastii ENSAHAG00000008348
apteryx_rowi ENSARWG00000008427
nothoprocta_perdicaria ENSNPEG00000013492
salvator_merianae ENSSMRG00000019945
pogona_vitticeps ENSPVIG00000005190
pogona_vitticeps ENSPVIG00000023522
cricetulus_griseus_crigri ENSCGRG00000000444
heterocephalus_glaber_male ENSHGLG00100010592
canis_lupus_dingo ENSCAFG00020024835
scleropages_formosus ENSSFOG00015011075
scleropages_formosus ENSSFOG00015011054
paramormyrops_kingsleyae ENSPKIG00000004349
paramormyrops_kingsleyae ENSPKIG00000000270
periophthalmus_magnuspinnatus ENSPMGG00000016742
periophthalmus_magnuspinnatus ENSPMGG00000016740
mola_mola ENSMMOG00000004716
mola_mola ENSMMOG00000004721
poecilia_mexicana ENSPMEG00000006689
oryzias_melastigma ENSOMEG00000013314
kryptolebias_marmoratus ENSKMAG00000012663
anabas_testudineus ENSATEG00000011084
anabas_testudineus ENSATEG00000011444
neolamprologus_brichardi ENSNBRG00000008750
neolamprologus_brichardi ENSNBRG00000009001
maylandia_zebra ENSMZEG00005004152
maylandia_zebra ENSMZEG00005004297
haplochromis_burtoni ENSHBUG00000010535
takifugu_rubripes ENSTRUG00000018538
scophthalmus_maximus ENSSMAG00000010961
cynoglossus_semilaevis ENSCSEG00000014675
seriola_dumerili ENSSDUG00000007557
labrus_bergylta ENSLBEG00000025409
fundulus_heteroclitus ENSFHEG00000001880
fundulus_heteroclitus ENSFHEG00000001813
gambusia_affinis ENSGAFG00000014181
xiphophorus_maculatus ENSXMAG00000017898
poecilia_latipinna ENSPLAG00000009333
oryzias_latipes ENSORLG00020010579
oryzias_latipes ENSORLG00000003591
amphiprion_percula ENSAPEG00000023373
amphiprion_ocellaris ENSAOCG00000001051
acanthochromis_polyacanthus ENSAPOG00000005584
hippocampus_comes ENSHCOG00000007659
monopterus_albus ENSMALG00000010512
pygocentrus_nattereri ENSPNAG00000022172
astyanax_mexicanus ENSAMXG00000006785
ictalurus_punctatus ENSIPUG00000021157
gasterosteus_aculeatus ENSGACG00000015903
tetraodon_nigroviridis ENSTNIG00000013443
poecilia_reticulata ENSPREG00000021379
poecilia_formosa ENSPFOG00000012917
poecilia_latipinna ENSPLAG00000009387
oreochromis_niloticus ENSONIG00000011209
seriola_lalandi_dorsalis ENSSLDG00000015379
hippocampus_comes ENSHCOG00000007683
gadus_morhua ENSGMOG00000011051
danio_rerio ENSDARG00000012593
scleropages_formosus ENSSFOG00015020222
lepisosteus_oculatus ENSLOCG00000004625
pygocentrus_nattereri ENSPNAG00000016636
astyanax_mexicanus ENSAMXG00000030406
ictalurus_punctatus ENSIPUG00000021195
stegastes_partitus ENSSPAG00000005061
stegastes_partitus ENSSPAG00000005104
amphiprion_ocellaris ENSAOCG00000015159
amphiprion_percula ENSAPEG00000023518
oryzias_latipes_asm223469v1 ENSORLG00015017501
oryzias_latipes_asm223469v1 ENSORLG00015017514
oryzias_latipes ENSORLG00020010605
oryzias_latipes ENSORLG00000025318
oryzias_melastigma ENSOMEG00000013349
cyprinodon_variegatus ENSCVAG00000014112
amphilophus_citrinellus ENSACIG00000002974
scophthalmus_maximus ENSSMAG00000011101
acanthochromis_polyacanthus ENSAPOG00000005629
kryptolebias_marmoratus ENSKMAG00000012699
mastacembelus_armatus ENSMAMG00000018992
mastacembelus_armatus ENSMAMG00000019021
monopterus_albus ENSMALG00000010667
seriola_dumerili ENSSDUG00000007761
labrus_bergylta ENSLBEG00000025582
poecilia_mexicana ENSPMEG00000016176
gambusia_affinis ENSGAFG00000000205
xiphophorus_couchianus ENSXCOG00000000692
xiphophorus_couchianus ENSXCOG00000000698
xiphophorus_maculatus ENSXMAG00000023352
pundamilia_nyererei ENSPNYG00000002231
pundamilia_nyererei ENSPNYG00000002267
astatotilapia_calliptera ENSACLG00000027546
astatotilapia_calliptera ENSACLG00000027526
haplochromis_burtoni ENSHBUG00000010575
takifugu_rubripes ENSTRUG00000024812
paramormyrops_kingsleyae ENSPKIG00000008736
paramormyrops_kingsleyae ENSPKIG00000004297
poecilia_latipinna ENSPLAG00000018475
poecilia_mexicana ENSPMEG00000004843
gambusia_affinis ENSGAFG00000020789
oryzias_latipes ENSORLG00020003044
neolamprologus_brichardi ENSNBRG00000013499
scleropages_formosus ENSSFOG00015008041
pogona_vitticeps ENSPVIG00000023524
spermophilus_dauricus ENSSDAG00000009300
eptatretus_burgeri ENSEBUG00000004990
petromyzon_marinus ENSPMAG00000009086
