pogona_vitticeps ENSPVIG00000018714
meriones_unguiculatus ENSMUGG00000003256
cricetulus_griseus ENSCGRG00001006871
cricetulus_griseus ENSCGRG00000008193
cricetulus_griseus ENSCGRG00015016978
mesocricetus_auratus ENSMAUG00000008908
microtus_ochrogaster ENSMOCG00000008371
peromyscus_maniculatus ENSPEMG00000017035
nannospalax_galili ENSNGAG00000013125
jaculus_jaculus ENSJJAG00000015352
oryctolagus_cuniculus ENSOCUG00000024520
microcebus_murinus ENSMICG00000031856
propithecus_coquereli ENSPCOG00000018506
prolemur_simus ENSPSMG00000002587
otolemur_garnettii ENSOGAG00000002616
carlito_syrichta ENSTSYG00000006357
bison_bison ENSBBBG00000022106
bos_mutus ENSBMUG00000026924
bos_indicus ENSBIXG00005028123
bos_indicus ENSBIXG00000014378
bos_taurus ENSBTAG00000026481
ovis_aries ENSOARG00000019017
capra_hircus ENSCHIG00000008869
tursiops_truncatus ENSTTRG00000007649
sus_scrofa ENSSSCG00000039986
vicugna_pacos ENSVPAG00000008085
pteropus_vampyrus ENSPVAG00000016014
myotis_lucifugus ENSMLUG00000011119
panthera_tigris ENSPTIG00000018279
panthera_pardus ENSPPRG00000004376
felis_catus ENSFCAG00000045849
canis_lupus ENSCAFG00020014872
vulpes_vulpes ENSVVUG00000008902
canis_lupus ENSCAFG00000031083
mustela_putorius ENSMPUG00000011539
neovison_vison ENSNVIG00000015057
ursus_americanus ENSUAMG00000027185
ursus_maritimus ENSUMAG00000016500
ailuropoda_melanoleuca ENSAMEG00000007805
echinops_telfairi ENSETEG00000008375
callithrix_jacchus ENSCJAG00000004758
cebus_capucinus ENSCCAG00000030338
saimiri_boliviensis ENSSBOG00000016716
aotus_nancymaae ENSANAG00000029079
rhinopithecus_roxellana ENSRROG00000045193
rhinopithecus_bieti ENSRBIG00000004780
colobus_angolensis ENSCANG00000040701
piliocolobus_tephrosceles ENSPTEG00000003276
cercocebus_atys ENSCATG00000009681
theropithecus_gelada ENSTGEG00000026298
papio_anubis ENSPANG00000009051
macaca_mulatta ENSMMUG00000008990
macaca_nemestrina ENSMNEG00000005442
macaca_fascicularis ENSMFAG00000035700
chlorocebus_sabaeus ENSCSAG00000012525
mandrillus_leucophaeus ENSMLEG00000031620
pan_troglodytes ENSPTRG00000051859
pan_paniscus ENSPPAG00000031556
gorilla_gorilla ENSGGOG00000037970
homo_sapiens ENSG00000135824
pongo_abelii ENSPPYG00000000433
nomascus_leucogenys ENSNLEG00000035522
tupaia_belangeri ENSTBEG00000004169
equus_caballus ENSECAG00000023148
equus_asinus ENSEASG00005006598
choloepus_hoffmanni ENSCHOG00000011714
procavia_capensis ENSPCAG00000013725
erinaceus_europaeus ENSEEUG00000001869
ochotona_princeps ENSOPRG00000011525
phascolarctos_cinereus ENSPCIG00000018114
vombatus_ursinus ENSVURG00010010011
notamacropus_eugenii ENSMEUG00000000571
monodelphis_domestica ENSMODG00000006868
sarcophilus_harrisii ENSSHAG00000005818
ornithorhynchus_anatinus ENSOANG00000000985
xenopus_tropicalis ENSXETG00000011071
pteropus_vampyrus ENSPVAG00000010446
myotis_lucifugus ENSMLUG00000011109
capra_hircus ENSCHIG00000025182
ovis_aries ENSOARG00000019002
bos_indicus ENSBIXG00000014386
bos_indicus ENSBIXG00005028151
bos_taurus ENSBTAG00000004305
bos_mutus ENSBMUG00000026923
bison_bison ENSBBBG00000007524
tursiops_truncatus ENSTTRG00000007644
sus_scrofa ENSSSCG00000015550
equus_asinus ENSEASG00005006599
equus_caballus ENSECAG00000036440
erinaceus_europaeus ENSEEUG00000001854
ursus_americanus ENSUAMG00000027187
ursus_maritimus ENSUMAG00000016504
ailuropoda_melanoleuca ENSAMEG00000007773
neovison_vison ENSNVIG00000015121
mustela_putorius ENSMPUG00000011538
canis_lupus ENSCAFG00000030416
canis_lupus ENSCAFG00020014865
vulpes_vulpes ENSVVUG00000008898
panthera_pardus ENSPPRG00000003954
panthera_tigris ENSPTIG00000018024
felis_catus ENSFCAG00000045825
castor_canadensis ENSCCNG00000011119
dipodomys_ordii ENSDORG00000029890
mus_spicilegus ENSMSIG00000012928
mus_musculus ENSMUSG00000026475
mus_spretus MGP_SPRETEiJ_G0015519
mus_caroli MGP_CAROLIEiJ_G0014712
mus_pahari MGP_PahariEiJ_G0027948
rattus_norvegicus ENSRNOG00000027024
meriones_unguiculatus ENSMUGG00000003236
cricetulus_griseus ENSCGRG00015016968
cricetulus_griseus ENSCGRG00001024446
cricetulus_griseus ENSCGRG00000009123
mesocricetus_auratus ENSMAUG00000018625
microtus_ochrogaster ENSMOCG00000009143
peromyscus_maniculatus ENSPEMG00000015253
nannospalax_galili ENSNGAG00000015654
jaculus_jaculus ENSJJAG00000021840
chinchilla_lanigera ENSCLAG00000013133
octodon_degus ENSODEG00000002207
cavia_porcellus ENSCPOG00000032414
cavia_aperea ENSCAPG00000014097
heterocephalus_glaber ENSHGLG00000004562
heterocephalus_glaber ENSHGLG00100009136
fukomys_damarensis ENSFDAG00000016212
urocitellus_parryii ENSUPAG00010005535
ictidomys_tridecemlineatus ENSSTOG00000002946
spermophilus_dauricus ENSSDAG00000015368
marmota_marmota ENSMMMG00000015322
tupaia_belangeri ENSTBEG00000004030
pan_troglodytes ENSPTRG00000001756
pan_paniscus ENSPPAG00000002479
gorilla_gorilla ENSGGOG00000002649
homo_sapiens ENSG00000143333
pongo_abelii ENSPPYG00000000434
nomascus_leucogenys ENSNLEG00000018011
piliocolobus_tephrosceles ENSPTEG00000003350
colobus_angolensis ENSCANG00000028946
rhinopithecus_roxellana ENSRROG00000023498
rhinopithecus_bieti ENSRBIG00000028472
mandrillus_leucophaeus ENSMLEG00000042014
cercocebus_atys ENSCATG00000043024
theropithecus_gelada ENSTGEG00000026313
papio_anubis ENSPANG00000004518
macaca_fascicularis ENSMFAG00000041045
macaca_mulatta ENSMMUG00000055481
macaca_nemestrina ENSMNEG00000037294
chlorocebus_sabaeus ENSCSAG00000012520
callithrix_jacchus ENSCJAG00000053650
cebus_capucinus ENSCCAG00000031389
aotus_nancymaae ENSANAG00000033947
carlito_syrichta ENSTSYG00000000284
propithecus_coquereli ENSPCOG00000004427
prolemur_simus ENSPSMG00000002601
microcebus_murinus ENSMICG00000032512
otolemur_garnettii ENSOGAG00000002615
procavia_capensis ENSPCAG00000013494
loxodonta_africana ENSLAFG00000000348
dasypus_novemcinctus ENSDNOG00000037132
vombatus_ursinus ENSVURG00010010007
phascolarctos_cinereus ENSPCIG00000035489
notamacropus_eugenii ENSMEUG00000013730
sarcophilus_harrisii ENSSHAG00000004879
monodelphis_domestica ENSMODG00000006850
ornithorhynchus_anatinus ENSOANG00000000984
gallus_gallus ENSGALG00000033535
numida_meleagris ENSNMEG00000001841
anas_platyrhynchos ENSAPLG00000009623
junco_hyemalis ENSJHYG00000010793
crocodylus_porosus ENSCPRG00005013864
chrysemys_picta ENSCPBG00000015770
chelonoidis_abingdonii ENSCABG00000019059
pelodiscus_sinensis ENSPSIG00000007486
sphenodon_punctatus ENSSPUG00000004081
notechis_scutatus ENSNSUG00000014269
ochotona_princeps ENSOPRG00000010919
callorhinchus_milii ENSCMIG00000000200
scleropages_formosus ENSSFOG00015002422
paramormyrops_kingsleyae ENSPKIG00000015620
mastacembelus_armatus ENSMAMG00000013347
monopterus_albus ENSMALG00000022198
scophthalmus_maximus ENSSMAG00000018280
cynoglossus_semilaevis ENSCSEG00000002391
lates_calcarifer ENSLCAG00010021640
anabas_testudineus ENSATEG00000001301
larimichthys_crocea ENSLCRG00005007618
labrus_bergylta ENSLBEG00000003581
takifugu_rubripes ENSTRUG00000004764
tetraodon_nigroviridis ENSTNIG00000008236
mola_mola ENSMMOG00000018565
cottoperca_gobio ENSCGOG00000008125
gasterosteus_aculeatus ENSGACG00000005773
betta_splendens ENSBSLG00000010925
seriola_dumerili ENSSDUG00000021474
seriola_lalandi ENSSLDG00000017534
xiphophorus_couchianus ENSXCOG00000003707
xiphophorus_maculatus ENSXMAG00000021008
gambusia_affinis ENSGAFG00000015004
poecilia_latipinna ENSPLAG00000013375
poecilia_formosa ENSPFOG00000000132
poecilia_mexicana ENSPMEG00000008326
poecilia_reticulata ENSPREG00000010424
cyprinodon_variegatus ENSCVAG00000016744
fundulus_heteroclitus ENSFHEG00000007726
kryptolebias_marmoratus ENSKMAG00000011953
oryzias_latipes ENSORLG00000028461
oryzias_latipes ENSORLG00015002457
oryzias_latipes ENSORLG00020004058
oryzias_melastigma ENSOMEG00000013410
astatotilapia_calliptera ENSACLG00000025099
maylandia_zebra ENSMZEG00005015895
pundamilia_nyererei ENSPNYG00000022688
haplochromis_burtoni ENSHBUG00000005265
neolamprologus_brichardi ENSNBRG00000021851
oreochromis_niloticus ENSONIG00000010969
amphilophus_citrinellus ENSACIG00000010268
amphiprion_percula ENSAPEG00000016680
amphiprion_ocellaris ENSAOCG00000020410
acanthochromis_polyacanthus ENSAPOG00000005358
stegastes_partitus ENSSPAG00000003651
gouania_willdenowi ENSGWIG00000007746
periophthalmus_magnuspinnatus ENSPMGG00000021031
parambassis_ranga ENSPRNG00000017031
hippocampus_comes ENSHCOG00000019139
gadus_morhua ENSGMOG00000009813
hucho_hucho ENSHHUG00000044326
hucho_hucho ENSHHUG00000006471
esox_lucius ENSELUG00000003485
astyanax_mexicanus ENSAMXG00000032897
astyanax_mexicanus ENSAMXG00005021067
pygocentrus_nattereri ENSPNAG00000011427
ictalurus_punctatus ENSIPUG00000004966
electrophorus_electricus ENSEEEG00000007073
danio_rerio ENSDARG00000070037
clupea_harengus ENSCHAG00000025677
denticeps_clupeoides ENSDCDG00000020560
erpetoichthys_calabaricus ENSECRG00000011563
latimeria_chalumnae ENSLACG00000008477
callorhinchus_milii ENSCMIG00000018972
