calidris_pygmaea ENSCPGG00000005088
ictidomys_tridecemlineatus ENSSTOG00000028609
marmota_marmota ENSMMMG00000017707
spermophilus_dauricus ENSSDAG00000016870
oryctolagus_cuniculus ENSOCUG00000011209
ochotona_princeps ENSOPRG00000016466
tupaia_belangeri ENSTBEG00000008955
pan_troglodytes ENSPTRG00000007034
pan_paniscus ENSPPAG00000044139
homo_sapiens ENSG00000171763
gorilla_gorilla ENSGGOG00000028274
pongo_abelii ENSPPYG00000006445
nomascus_leucogenys ENSNLEG00000005871
mandrillus_leucophaeus ENSMLEG00000043736
cercocebus_atys ENSCATG00000033763
theropithecus_gelada ENSTGEG00000009570
papio_anubis ENSPANG00000033678
macaca_fascicularis ENSMFAG00000003414
macaca_nemestrina ENSMNEG00000006184
macaca_mulatta ENSMMUG00000005858
chlorocebus_sabaeus ENSCSAG00000010282
rhinopithecus_roxellana ENSRROG00000028264
rhinopithecus_bieti ENSRBIG00000044670
colobus_angolensis ENSCANG00000017157
piliocolobus_tephrosceles ENSPTEG00000016976
cebus_capucinus ENSCCAG00000029452
saimiri_boliviensis ENSSBOG00000022681
callithrix_jacchus ENSCJAG00000002067
aotus_nancymaae ENSANAG00000022791
carlito_syrichta ENSTSYG00000000184
propithecus_coquereli ENSPCOG00000028883
microcebus_murinus ENSMICG00000035916
prolemur_simus ENSPSMG00000020446
otolemur_garnettii ENSOGAG00000009471
pteropus_vampyrus ENSPVAG00000003075
myotis_lucifugus ENSMLUG00000030376
capra_hircus ENSCHIG00000020089
ovis_aries ENSOARG00000021043
bos_taurus ENSBTAG00000018279
bos_mutus ENSBMUG00000000099
bison_bison ENSBBBG00000018295
tursiops_truncatus ENSTTRG00000007646
sus_scrofa ENSSSCG00000004671
vicugna_pacos ENSVPAG00000002725
equus_caballus ENSECAG00000012436
equus_asinus ENSEASG00005017892
ursus_americanus ENSUAMG00000024605
ursus_maritimus ENSUMAG00000018965
ailuropoda_melanoleuca ENSAMEG00000012640
mustela_putorius ENSMPUG00000011151
neovison_vison ENSNVIG00000023500
canis_lupus ENSCAFG00000013736
canis_lupus ENSCAFG00020022102
vulpes_vulpes ENSVVUG00000014419
panthera_pardus ENSPPRG00000007724
panthera_tigris ENSPTIG00000011590
felis_catus ENSFCAG00000019110
erinaceus_europaeus ENSEEUG00000003509
sorex_araneus ENSSARG00000010393
notamacropus_eugenii ENSMEUG00000013121
phascolarctos_cinereus ENSPCIG00000019906
sarcophilus_harrisii ENSSHAG00000005783
monodelphis_domestica ENSMODG00000017634
ornithorhynchus_anatinus ENSOANG00000030682
ornithorhynchus_anatinus ENSOANG00000006987
scleropages_formosus ENSSFOG00015013907
paramormyrops_kingsleyae ENSPKIG00000019971
takifugu_rubripes ENSTRUG00000016910
tetraodon_nigroviridis ENSTNIG00000009536
gasterosteus_aculeatus ENSGACG00000016834
labrus_bergylta ENSLBEG00000004977
scophthalmus_maximus ENSSMAG00000021290
cynoglossus_semilaevis ENSCSEG00000012712
seriola_lalandi ENSSLDG00000009352
seriola_dumerili ENSSDUG00000016519
monopterus_albus ENSMALG00000012637
mastacembelus_armatus ENSMAMG00000011820
anabas_testudineus ENSATEG00000018358
amphiprion_ocellaris ENSAOCG00000001159
amphiprion_percula ENSAPEG00000000289
acanthochromis_polyacanthus ENSAPOG00000015677
stegastes_partitus ENSSPAG00000019717
xiphophorus_maculatus ENSXMAG00000002298
gambusia_affinis ENSGAFG00000005378
poecilia_formosa ENSPFOG00000005380
poecilia_latipinna ENSPLAG00000009464
poecilia_mexicana ENSPMEG00000015328
poecilia_reticulata ENSPREG00000008513
cyprinodon_variegatus ENSCVAG00000010290
fundulus_heteroclitus ENSFHEG00000002745
kryptolebias_marmoratus ENSKMAG00000013549
oryzias_latipes ENSORLG00000002443
oryzias_latipes ENSORLG00015021281
oryzias_latipes ENSORLG00020021748
oryzias_melastigma ENSOMEG00000009305
astatotilapia_calliptera ENSACLG00000016764
maylandia_zebra ENSMZEG00005012171
pundamilia_nyererei ENSPNYG00000008552
haplochromis_burtoni ENSHBUG00000012355
neolamprologus_brichardi ENSNBRG00000022393
oreochromis_niloticus ENSONIG00000013321
amphilophus_citrinellus ENSACIG00000019928
mola_mola ENSMMOG00000021576
hippocampus_comes ENSHCOG00000001837
periophthalmus_magnuspinnatus ENSPMGG00000023570
gadus_morhua ENSGMOG00000015056
esox_lucius ENSELUG00000004241
pygocentrus_nattereri ENSPNAG00000027576
astyanax_mexicanus ENSAMXG00000031455
ictalurus_punctatus ENSIPUG00000016296
danio_rerio ENSDARG00000061763
lepisosteus_oculatus ENSLOCG00000013121
latimeria_chalumnae ENSLACG00000015448
drosophila_melanogaster FBgn0035443
