pan_troglodytes ENSPTRG00000043854
maylandia_zebra ENSMZEG00005009133
pundamilia_nyererei ENSPNYG00000019430
oreochromis_niloticus ENSONIG00000019863
neolamprologus_brichardi ENSNBRG00000021319
astatotilapia_calliptera ENSACLG00000014386
amphilophus_citrinellus ENSACIG00000001941
anabas_testudineus ENSATEG00000013791
tetraodon_nigroviridis ENSTNIG00000012867
takifugu_rubripes ENSTRUG00000016720
mola_mola ENSMMOG00000002729
seriola_lalandi_dorsalis ENSSLDG00000002503
mastacembelus_armatus ENSMAMG00000007565
monopterus_albus ENSMALG00000004590
seriola_dumerili ENSSDUG00000004297
scophthalmus_maximus ENSSMAG00000010625
fundulus_heteroclitus ENSFHEG00000006860
fundulus_heteroclitus ENSFHEG00000006872
cyprinodon_variegatus ENSCVAG00000020674
poecilia_formosa ENSPFOG00000014982
poecilia_mexicana ENSPMEG00000022893
poecilia_latipinna ENSPLAG00000022887
poecilia_reticulata ENSPREG00000019801
xiphophorus_maculatus ENSXMAG00000016444
gambusia_affinis ENSGAFG00000012160
kryptolebias_marmoratus ENSKMAG00000009099
oryzias_latipes_asm223469v1 ENSORLG00015020110
oryzias_latipes ENSORLG00000003692
oryzias_latipes ENSORLG00020021828
oryzias_melastigma ENSOMEG00000005920
labrus_bergylta ENSLBEG00000009144
esox_lucius ENSELUG00000017409
gasterosteus_aculeatus ENSGACG00000009704
gadus_morhua ENSGMOG00000013068
astyanax_mexicanus ENSAMXG00000016164
pygocentrus_nattereri ENSPNAG00000006264
ictalurus_punctatus ENSIPUG00000014938
danio_rerio ENSDARG00000077081
scleropages_formosus ENSSFOG00015004222
paramormyrops_kingsleyae ENSPKIG00000013606
lepisosteus_oculatus ENSLOCG00000012804
eptatretus_burgeri ENSEBUG00000016361
latimeria_chalumnae ENSLACG00000001462
ciona_savignyi ENSCSAVG00000011214
drosophila_melanogaster FBgn0050394
caenorhabditis_elegans_strain_n2 WBGene00021765
