gallus_gallus ENSGALG00000042572
astyanax_mexicanus ENSAMXG00000035994
pygocentrus_nattereri ENSPNAG00000017701
ictalurus_punctatus ENSIPUG00000012251
electrophorus_electricus ENSEEEG00000012433
danio_rerio ENSDARG00000043898
denticeps_clupeoides ENSDCDG00000008775
gadus_morhua ENSGMOG00000002158
scleropages_formosus ENSSFOG00015001410
paramormyrops_kingsleyae ENSPKIG00000013319
erpetoichthys_calabaricus ENSECRG00000007555
erpetoichthys_calabaricus ENSECRG00000003784
ciona_intestinalis ENSCING00000023501
drosophila_melanogaster FBgn0027358
