monopterus_albus ENSMALG00000005498
cyprinodon_variegatus ENSCVAG00000009160
gambusia_affinis ENSGAFG00000013005
xiphophorus_couchianus ENSXCOG00000001448
poecilia_mexicana ENSPMEG00000013990
poecilia_formosa ENSPFOG00000000224
poecilia_latipinna ENSPLAG00000006464
poecilia_reticulata ENSPREG00000005627
cyprinodon_variegatus ENSCVAG00000022146
scophthalmus_maximus ENSSMAG00000016691
scophthalmus_maximus ENSSMAG00000016702
takifugu_rubripes ENSTRUG00000003404
tetraodon_nigroviridis ENSTNIG00000002848
astatotilapia_calliptera ENSACLG00000006911
pundamilia_nyererei ENSPNYG00000013935
haplochromis_burtoni ENSHBUG00000018685
oreochromis_niloticus ENSONIG00000012419
oreochromis_niloticus ENSONIG00000004497
amphilophus_citrinellus ENSACIG00000008340
kryptolebias_marmoratus ENSKMAG00000015510
kryptolebias_marmoratus ENSKMAG00000015558
xiphophorus_maculatus ENSXMAG00000008290
gambusia_affinis ENSGAFG00000020270
poecilia_formosa ENSPFOG00000000272
poecilia_mexicana ENSPMEG00000013566
poecilia_latipinna ENSPLAG00000006099
poecilia_reticulata ENSPREG00000005814
fundulus_heteroclitus ENSFHEG00000004332
cyprinodon_variegatus ENSCVAG00000008838
maylandia_zebra ENSMZEG00005027800
maylandia_zebra ENSMZEG00005017955
astatotilapia_calliptera ENSACLG00000006941
haplochromis_burtoni ENSHBUG00000013172
neolamprologus_brichardi ENSNBRG00000000164
neolamprologus_brichardi ENSNBRG00000000765
pundamilia_nyererei ENSPNYG00000007609
oreochromis_niloticus ENSONIG00000015210
mastacembelus_armatus ENSMAMG00000008844
anabas_testudineus ENSATEG00000011577
amphiprion_ocellaris ENSAOCG00000012574
amphiprion_percula ENSAPEG00000018155
amphiprion_percula ENSAPEG00000018130
amphiprion_ocellaris ENSAOCG00000020217
amphiprion_percula ENSAPEG00000018142
amphiprion_ocellaris ENSAOCG00000001481
acanthochromis_polyacanthus ENSAPOG00000002466
stegastes_partitus ENSSPAG00000018783
fundulus_heteroclitus ENSFHEG00000004365
cyprinodon_variegatus ENSCVAG00000008799
poecilia_latipinna ENSPLAG00000005746
poecilia_mexicana ENSPMEG00000013555
poecilia_formosa ENSPFOG00000000316
poecilia_reticulata ENSPREG00000005826
xiphophorus_couchianus ENSXCOG00000007733
xiphophorus_maculatus ENSXMAG00000008288
kryptolebias_marmoratus ENSKMAG00000015479
oryzias_latipes ENSORLG00020021799
oryzias_latipes_asm223469v1 ENSORLG00015019895
oryzias_latipes ENSORLG00000024012
oryzias_melastigma ENSOMEG00000022823
maylandia_zebra ENSMZEG00005027803
astatotilapia_calliptera ENSACLG00000006955
maylandia_zebra ENSMZEG00005017218
pundamilia_nyererei ENSPNYG00000007507
haplochromis_burtoni ENSHBUG00000013525
oreochromis_niloticus ENSONIG00000015207
neolamprologus_brichardi ENSNBRG00000000736
oreochromis_niloticus ENSONIG00000014126
amphilophus_citrinellus ENSACIG00000015156
anabas_testudineus ENSATEG00000011570
anabas_testudineus ENSATEG00000011589
mola_mola ENSMMOG00000011484
mola_mola ENSMMOG00000011489
gasterosteus_aculeatus ENSGACG00000018652
labrus_bergylta ENSLBEG00000017246
seriola_dumerili ENSSDUG00000003306
seriola_lalandi_dorsalis ENSSLDG00000012225
seriola_dumerili ENSSDUG00000003675
oryzias_latipes_asm223469v1 ENSORLG00015019803
oryzias_latipes ENSORLG00020021791
oryzias_latipes ENSORLG00000002585
oryzias_melastigma ENSOMEG00000022834
oryzias_latipes ENSORLG00000028687
oryzias_latipes_asm223469v1 ENSORLG00015000856
oryzias_latipes ENSORLG00020021712
oryzias_melastigma ENSOMEG00000022912
gadus_morhua ENSGMOG00000009492
pogona_vitticeps ENSPVIG00000017563
pogona_vitticeps ENSPVIG00000017562
pogona_vitticeps ENSPVIG00000017559
anolis_carolinensis ENSACAG00000015706
notechis_scutatus ENSNSUG00000014828
salvator_merianae ENSSMRG00000000370
sphenodon_punctatus ENSSPUG00000001859
chelonoidis_abingdonii ENSCABG00000007757
chrysemys_picta_bellii ENSCPBG00000015229
pelodiscus_sinensis ENSPSIG00000015755
anas_platyrhynchos_platyrhynchos ENSAPLG00000016019
anser_brachyrhynchus ENSABRG00000012819
gallus_gallus ENSGALG00000000081
coturnix_japonica ENSCJPG00005015765
meleagris_gallopavo ENSMGAG00000000629
numida_meleagris ENSNMEG00000022758
junco_hyemalis ENSJHYG00000002527
zonotrichia_albicollis ENSZALG00000002678
serinus_canaria ENSSCAG00000005252
ficedula_albicollis ENSFALG00000008324
taeniopygia_guttata ENSTGUG00000015674
cyanistes_caeruleus ENSCCEG00000023035
parus_major ENSPMJG00000002775
melopsittacus_undulatus ENSMUNG00000002884
apteryx_owenii ENSAOWG00000016033
apteryx_haastii ENSAHAG00000003105
apteryx_rowi ENSARWG00000010924
dromaius_novaehollandiae ENSDNVG00000011362
chrysemys_picta_bellii ENSCPBG00000015186
chelonoidis_abingdonii ENSCABG00000001460
chelonoidis_abingdonii ENSCABG00000001467
gopherus_agassizii ENSGAGG00000021720
chrysemys_picta_bellii ENSCPBG00000015188
gopherus_agassizii ENSGAGG00000021719
chelonoidis_abingdonii ENSCABG00000001510
chrysemys_picta_bellii ENSCPBG00000015213
chrysemys_picta_bellii ENSCPBG00000013057
chrysemys_picta_bellii ENSCPBG00000016957
chrysemys_picta_bellii ENSCPBG00000015175
gopherus_agassizii ENSGAGG00000013910
pelodiscus_sinensis ENSPSIG00000016118
pelodiscus_sinensis ENSPSIG00000015117
pelodiscus_sinensis ENSPSIG00000016661
pelodiscus_sinensis ENSPSIG00000005658
salvator_merianae ENSSMRG00000000483
anolis_carolinensis ENSACAG00000029685
anolis_carolinensis ENSACAG00000011790
anolis_carolinensis ENSACAG00000028748
pogona_vitticeps ENSPVIG00000017558
salvator_merianae ENSSMRG00000000499
sarcophilus_harrisii ENSSHAG00000001195
sarcophilus_harrisii ENSSHAG00000004695
sarcophilus_harrisii ENSSHAG00000005421
phascolarctos_cinereus ENSPCIG00000027297
monodelphis_domestica ENSMODG00000017141
dasypus_novemcinctus ENSDNOG00000037094
dasypus_novemcinctus ENSDNOG00000044847
loxodonta_africana ENSLAFG00000027076
prolemur_simus ENSPSMG00000020494
theropithecus_gelada ENSTGEG00000025634
myotis_lucifugus ENSMLUG00000023571
bison_bison_bison ENSBBBG00000009582
bos_taurus ENSBTAG00000012414
capra_hircus ENSCHIG00000020869
ovis_aries ENSOARG00000020483
sus_scrofa ENSSSCG00000003963
equus_asinus_asinus ENSEASG00005001355
equus_caballus ENSECAG00000014951
ursus_americanus ENSUAMG00000000246
ursus_maritimus ENSUMAG00000024366
ailuropoda_melanoleuca ENSAMEG00000002042
neovison_vison ENSNVIG00000016659
mustela_putorius_furo ENSMPUG00000013783
canis_lupus_familiaris ENSCAFG00000002491
canis_lupus_dingo ENSCAFG00020002137
vulpes_vulpes ENSVVUG00000001560
panthera_tigris_altaica ENSPTIG00000008959
panthera_pardus ENSPPRG00000007909
felis_catus ENSFCAG00000023472
spermophilus_dauricus ENSSDAG00000024724
urocitellus_parryii ENSUPAG00010021563
marmota_marmota_marmota ENSMMMG00000001503
ictidomys_tridecemlineatus ENSSTOG00000021901
chinchilla_lanigera ENSCLAG00000002144
octodon_degus ENSODEG00000003794
castor_canadensis ENSCCNG00000011852
jaculus_jaculus ENSJJAG00000021697
mus_spicilegus ENSMSIG00000011267
mus_musculus ENSMUSG00000024903
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027364
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026387
mus_pahari MGP_PahariEiJ_G0028716
rattus_norvegicus ENSRNOG00000007232
meriones_unguiculatus ENSMUGG00000026568
meriones_unguiculatus ENSMUGG00000026562
meriones_unguiculatus ENSMUGG00000026570
cricetulus_griseus_crigri ENSCGRG00000006774
cricetulus_griseus_crigri-picr ENSCGRG00015002159
cricetulus_griseus_chok1gshd ENSCGRG00001001936
mesocricetus_auratus ENSMAUG00000011260
microtus_ochrogaster ENSMOCG00000001605
peromyscus_maniculatus_bairdii ENSPEMG00000024040
dipodomys_ordii ENSDORG00000028962
oryctolagus_cuniculus ENSOCUG00000001679
xenopus_tropicalis ENSXETG00000001040
latimeria_chalumnae ENSLACG00000000464
latimeria_chalumnae ENSLACG00000002264
latimeria_chalumnae ENSLACG00000003383
xenopus_tropicalis ENSXETG00000008901
lepisosteus_oculatus ENSLOCG00000017198
lepisosteus_oculatus ENSLOCG00000000858
lepisosteus_oculatus ENSLOCG00000002865
