monodelphis_domestica ENSMODG00000029347
xenopus_tropicalis ENSXETG00000002021
sphenodon_punctatus ENSSPUG00000015446
castor_canadensis ENSCCNG00000003174
marmota_marmota_marmota ENSMMMG00000022157
ictalurus_punctatus ENSIPUG00000008598
ictalurus_punctatus ENSIPUG00000012946
castor_canadensis ENSCCNG00000005332
amphilophus_citrinellus ENSACIG00000023684
labrus_bergylta ENSLBEG00000015758
periophthalmus_magnuspinnatus ENSPMGG00000010144
astyanax_mexicanus ENSAMXG00000040121
astyanax_mexicanus ENSAMXG00000036146
acanthochromis_polyacanthus ENSAPOG00000014771
labrus_bergylta ENSLBEG00000023714
kryptolebias_marmoratus ENSKMAG00000015028
astyanax_mexicanus ENSAMXG00000037256
oryzias_latipes ENSORLG00020007002
oryzias_latipes ENSORLG00020005776
oryzias_latipes ENSORLG00020016429
oryzias_latipes ENSORLG00000023016
oryzias_latipes ENSORLG00020017925
oryzias_latipes ENSORLG00000027405
oryzias_latipes ENSORLG00000028706
oryzias_latipes ENSORLG00020001651
oryzias_latipes ENSORLG00020010425
oryzias_latipes ENSORLG00020003980
oryzias_latipes ENSORLG00020007779
oryzias_latipes ENSORLG00020006395
oryzias_latipes ENSORLG00020000993
oryzias_latipes ENSORLG00000024921
oryzias_latipes ENSORLG00000025323
oryzias_latipes ENSORLG00000030126
oryzias_latipes ENSORLG00000025260
oryzias_latipes ENSORLG00000029928
oryzias_latipes ENSORLG00020004271
oryzias_latipes ENSORLG00000023575
oryzias_latipes ENSORLG00000028121
oryzias_latipes ENSORLG00000028313
oryzias_latipes ENSORLG00000025901
oryzias_latipes ENSORLG00000027515
oryzias_latipes ENSORLG00000029308
oryzias_latipes ENSORLG00020013149
oryzias_latipes_asm223469v1 ENSORLG00015022393
oryzias_latipes_asm223469v1 ENSORLG00015007976
oryzias_latipes ENSORLG00000025476
oryzias_latipes ENSORLG00000024236
oryzias_latipes ENSORLG00000027545
oryzias_latipes ENSORLG00000026019
oryzias_latipes ENSORLG00000027755
oryzias_latipes ENSORLG00000024972
oryzias_latipes ENSORLG00000024437
oryzias_latipes ENSORLG00000027152
oryzias_latipes ENSORLG00000027031
oryzias_latipes ENSORLG00000029491
oryzias_latipes ENSORLG00000024526
oryzias_latipes ENSORLG00000029714
oryzias_latipes_asm223469v1 ENSORLG00015015728
oryzias_latipes ENSORLG00000026318
oryzias_latipes ENSORLG00000025613
oryzias_latipes_asm223469v1 ENSORLG00015006862
oryzias_latipes ENSORLG00000027043
oryzias_latipes ENSORLG00020014149
oryzias_latipes ENSORLG00000021840
oryzias_latipes ENSORLG00000030529
oryzias_latipes ENSORLG00000029071
oryzias_latipes ENSORLG00000024415
oryzias_latipes_asm223469v1 ENSORLG00015007703
oryzias_latipes ENSORLG00020018629
oryzias_melastigma ENSOMEG00000022009
maylandia_zebra ENSMZEG00005006211
astatotilapia_calliptera ENSACLG00000025597
astatotilapia_calliptera ENSACLG00000018473
astatotilapia_calliptera ENSACLG00000012857
astatotilapia_calliptera ENSACLG00000010837
astatotilapia_calliptera ENSACLG00000020885
maylandia_zebra ENSMZEG00005015509
astatotilapia_calliptera ENSACLG00000007324
maylandia_zebra ENSMZEG00005021767
astatotilapia_calliptera ENSACLG00000008786
astatotilapia_calliptera ENSACLG00000003896
astatotilapia_calliptera ENSACLG00000020106
astatotilapia_calliptera ENSACLG00000009895
kryptolebias_marmoratus ENSKMAG00000000885
amphiprion_percula ENSAPEG00000017325
amphiprion_percula ENSAPEG00000003065
amphiprion_percula ENSAPEG00000002696
amphiprion_percula ENSAPEG00000007540
amphiprion_percula ENSAPEG00000015961
amphiprion_percula ENSAPEG00000017003
amphiprion_percula ENSAPEG00000010007
amphiprion_ocellaris ENSAOCG00000017326
amphiprion_percula ENSAPEG00000001971
amphiprion_ocellaris ENSAOCG00000011998
amphiprion_ocellaris ENSAOCG00000017045
amphiprion_ocellaris ENSAOCG00000021572
amphiprion_percula ENSAPEG00000006674
pygocentrus_nattereri ENSPNAG00000013604
pygocentrus_nattereri ENSPNAG00000010780
astyanax_mexicanus ENSAMXG00000040763
kryptolebias_marmoratus ENSKMAG00000014507
kryptolebias_marmoratus ENSKMAG00000009272
amphiprion_ocellaris ENSAOCG00000019069
kryptolebias_marmoratus ENSKMAG00000015838
kryptolebias_marmoratus ENSKMAG00000015935
astatotilapia_calliptera ENSACLG00000020021
oryzias_melastigma ENSOMEG00000001546
poecilia_mexicana ENSPMEG00000013148
kryptolebias_marmoratus ENSKMAG00000014872
astatotilapia_calliptera ENSACLG00000005466
astatotilapia_calliptera ENSACLG00000014178
haplochromis_burtoni ENSHBUG00000007736
oryzias_latipes ENSORLG00000023604
oryzias_latipes ENSORLG00000030415
oryzias_latipes ENSORLG00000028454
paramormyrops_kingsleyae ENSPKIG00000013511
seriola_lalandi_dorsalis ENSSLDG00000006955
poecilia_latipinna ENSPLAG00000014463
esox_lucius ENSELUG00000014378
crocodylus_porosus ENSCPRG00005018803
latimeria_chalumnae ENSLACG00000001907
maylandia_zebra ENSMZEG00005016362
astatotilapia_calliptera ENSACLG00000023597
amphilophus_citrinellus ENSACIG00000009819
oryzias_latipes ENSORLG00000023713
oryzias_latipes ENSORLG00020022004
kryptolebias_marmoratus ENSKMAG00000015152
oryzias_latipes ENSORLG00020010757
oryzias_latipes ENSORLG00020017758
oryzias_melastigma ENSOMEG00000010354
stegastes_partitus ENSSPAG00000000151
amphiprion_percula ENSAPEG00000013876
poecilia_mexicana ENSPMEG00000010792
oryzias_latipes ENSORLG00000016964
oryzias_latipes ENSORLG00020022514
oryzias_latipes_asm223469v1 ENSORLG00015000419
oryzias_latipes ENSORLG00020002715
oryzias_latipes_asm223469v1 ENSORLG00015021206
amphiprion_ocellaris ENSAOCG00000006855
oryzias_latipes ENSORLG00020012298
oryzias_latipes ENSORLG00020007463
oryzias_latipes ENSORLG00020022564
oryzias_latipes ENSORLG00000023283
oryzias_latipes_asm223469v1 ENSORLG00015000481
oryzias_latipes_asm223469v1 ENSORLG00015000698
oryzias_latipes_asm223469v1 ENSORLG00015004680
stegastes_partitus ENSSPAG00000009351
poecilia_reticulata ENSPREG00000006501
poecilia_formosa ENSPFOG00000022255
cyprinodon_variegatus ENSCVAG00000018360
kryptolebias_marmoratus ENSKMAG00000014393
astatotilapia_calliptera ENSACLG00000012084
maylandia_zebra ENSMZEG00005026872
maylandia_zebra ENSMZEG00005011529
maylandia_zebra ENSMZEG00005017030
oryzias_latipes ENSORLG00020014626
oryzias_latipes ENSORLG00020006733
oryzias_latipes ENSORLG00000027914
acanthochromis_polyacanthus ENSAPOG00000015742
amphiprion_percula ENSAPEG00000002768
oryzias_latipes ENSORLG00000024464
astatotilapia_calliptera ENSACLG00000019378
astatotilapia_calliptera ENSACLG00000012369
astatotilapia_calliptera ENSACLG00000013571
astatotilapia_calliptera ENSACLG00000023216
maylandia_zebra ENSMZEG00005012878
neolamprologus_brichardi ENSNBRG00000012595
amphilophus_citrinellus ENSACIG00000022447
poecilia_mexicana ENSPMEG00000003715
poecilia_reticulata ENSPREG00000021355
cyprinodon_variegatus ENSCVAG00000000484
scophthalmus_maximus ENSSMAG00000014015
kryptolebias_marmoratus ENSKMAG00000022168
xiphophorus_couchianus ENSXCOG00000013172
pundamilia_nyererei ENSPNYG00000022953
pundamilia_nyererei ENSPNYG00000000591
danio_rerio ENSDARG00000088493
danio_rerio ENSDARG00000086420
astyanax_mexicanus ENSAMXG00000040532
acanthochromis_polyacanthus ENSAPOG00000011184
oryzias_latipes ENSORLG00000027244
astatotilapia_calliptera ENSACLG00000003130
astatotilapia_calliptera ENSACLG00000027433
labrus_bergylta ENSLBEG00000004148
oryzias_latipes ENSORLG00020005675
oryzias_latipes ENSORLG00000027370
astatotilapia_calliptera ENSACLG00000015440
amphiprion_ocellaris ENSAOCG00000019370
pygocentrus_nattereri ENSPNAG00000002786
xiphophorus_maculatus ENSXMAG00000023746
seriola_dumerili ENSSDUG00000021791
oryzias_latipes ENSORLG00000026511
astyanax_mexicanus ENSAMXG00000041014
amphiprion_ocellaris ENSAOCG00000013559
amphiprion_ocellaris ENSAOCG00000022482
astatotilapia_calliptera ENSACLG00000011463
pygocentrus_nattereri ENSPNAG00000014375
xiphophorus_maculatus ENSXMAG00000026184
astatotilapia_calliptera ENSACLG00000012223
amphiprion_ocellaris ENSAOCG00000000894
oryzias_latipes ENSORLG00000028976
oryzias_melastigma ENSOMEG00000022778
labrus_bergylta ENSLBEG00000025248
periophthalmus_magnuspinnatus ENSPMGG00000014370
paramormyrops_kingsleyae ENSPKIG00000024018
astyanax_mexicanus ENSAMXG00000041150
pygocentrus_nattereri ENSPNAG00000010342
paramormyrops_kingsleyae ENSPKIG00000012304
amphiprion_ocellaris ENSAOCG00000014605
oryzias_latipes ENSORLG00000024714
pygocentrus_nattereri ENSPNAG00000024211
kryptolebias_marmoratus ENSKMAG00000000167
oryzias_melastigma ENSOMEG00000023189
neolamprologus_brichardi ENSNBRG00000000972
astatotilapia_calliptera ENSACLG00000003800
astatotilapia_calliptera ENSACLG00000010561
chrysemys_picta_bellii ENSCPBG00000017828
latimeria_chalumnae ENSLACG00000022331
latimeria_chalumnae ENSLACG00000022376
chrysemys_picta_bellii ENSCPBG00000002821
amphiprion_percula ENSAPEG00000003616
amphiprion_percula ENSAPEG00000013213
neolamprologus_brichardi ENSNBRG00000003891
oryzias_latipes_asm223469v1 ENSORLG00015015244
oryzias_latipes ENSORLG00020017795
oryzias_latipes_asm223469v1 ENSORLG00015002104
oryzias_latipes ENSORLG00020002457
oryzias_latipes_asm223469v1 ENSORLG00015015916
oryzias_latipes ENSORLG00020004108
oryzias_latipes ENSORLG00020011252
oryzias_latipes ENSORLG00000022346
seriola_dumerili ENSSDUG00000017945
acanthochromis_polyacanthus ENSAPOG00000013536
amphiprion_percula ENSAPEG00000003655
amphiprion_ocellaris ENSAOCG00000018248
astatotilapia_calliptera ENSACLG00000014342
maylandia_zebra ENSMZEG00005024554
maylandia_zebra ENSMZEG00005026873
maylandia_zebra ENSMZEG00005020294
astatotilapia_calliptera ENSACLG00000002829
astatotilapia_calliptera ENSACLG00000022582
pundamilia_nyererei ENSPNYG00000012547
mola_mola ENSMMOG00000003125
mola_mola ENSMMOG00000007110
mola_mola ENSMMOG00000011768
maylandia_zebra ENSMZEG00005008352
amphiprion_ocellaris ENSAOCG00000004500
stegastes_partitus ENSSPAG00000013503
cyprinodon_variegatus ENSCVAG00000020933
oryzias_melastigma ENSOMEG00000008379
labrus_bergylta ENSLBEG00000003356
seriola_lalandi_dorsalis ENSSLDG00000024837
oryzias_melastigma ENSOMEG00000003724
seriola_lalandi_dorsalis ENSSLDG00000008400
chrysemys_picta_bellii ENSCPBG00000024741
haplochromis_burtoni ENSHBUG00000020853
oreochromis_niloticus ENSONIG00000021275
astatotilapia_calliptera ENSACLG00000011312
astatotilapia_calliptera ENSACLG00000015899
mastacembelus_armatus ENSMAMG00000001976
lepisosteus_oculatus ENSLOCG00000000179
lepisosteus_oculatus ENSLOCG00000000437
lepisosteus_oculatus ENSLOCG00000013905
poecilia_latipinna ENSPLAG00000015080
poecilia_reticulata ENSPREG00000004933
xiphophorus_maculatus ENSXMAG00000023211
maylandia_zebra ENSMZEG00005025877
maylandia_zebra ENSMZEG00005008304
astatotilapia_calliptera ENSACLG00000011319
haplochromis_burtoni ENSHBUG00000011715
neolamprologus_brichardi ENSNBRG00000016257
pundamilia_nyererei ENSPNYG00000006014
esox_lucius ENSELUG00000002589
esox_lucius ENSELUG00000000386
poecilia_reticulata ENSPREG00000010319
kryptolebias_marmoratus ENSKMAG00000006039
oryzias_latipes ENSORLG00000027187
oryzias_latipes ENSORLG00000023632
poecilia_mexicana ENSPMEG00000004673
astatotilapia_calliptera ENSACLG00000015496
tetraodon_nigroviridis ENSTNIG00000001636
gopherus_agassizii ENSGAGG00000013921
gopherus_agassizii ENSGAGG00000010426
astyanax_mexicanus ENSAMXG00000038901
astyanax_mexicanus ENSAMXG00000033384
astyanax_mexicanus ENSAMXG00000032036
astyanax_mexicanus ENSAMXG00000035718
neolamprologus_brichardi ENSNBRG00000022130
haplochromis_burtoni ENSHBUG00000003796
pundamilia_nyererei ENSPNYG00000002652
neolamprologus_brichardi ENSNBRG00000001934
amphilophus_citrinellus ENSACIG00000020856
amphilophus_citrinellus ENSACIG00000020849
anabas_testudineus ENSATEG00000019721
latimeria_chalumnae ENSLACG00000002632
latimeria_chalumnae ENSLACG00000022265
poecilia_latipinna ENSPLAG00000008560
cyprinodon_variegatus ENSCVAG00000007707
periophthalmus_magnuspinnatus ENSPMGG00000014421
seriola_dumerili ENSSDUG00000015364
ictalurus_punctatus ENSIPUG00000010242
oryzias_latipes ENSORLG00020011847
oryzias_latipes ENSORLG00000029621
paramormyrops_kingsleyae ENSPKIG00000025020
latimeria_chalumnae ENSLACG00000001468
crocodylus_porosus ENSCPRG00005003986
latimeria_chalumnae ENSLACG00000010913
anolis_carolinensis ENSACAG00000028252
anolis_carolinensis ENSACAG00000028304
anolis_carolinensis ENSACAG00000028249
anolis_carolinensis ENSACAG00000010816
anolis_carolinensis ENSACAG00000029404
latimeria_chalumnae ENSLACG00000018397
pogona_vitticeps ENSPVIG00000024363
pogona_vitticeps ENSPVIG00000000540
notechis_scutatus ENSNSUG00000011956
notechis_scutatus ENSNSUG00000019214
notechis_scutatus ENSNSUG00000016410
salvator_merianae ENSSMRG00000021417
salvator_merianae ENSSMRG00000009176
salvator_merianae ENSSMRG00000020313
oryzias_latipes ENSORLG00020000466
