eptatretus_burgeri ENSEBUG00000005233
dromaius_novaehollandiae ENSDNVG00000005952
nothoprocta_perdicaria ENSNPEG00000001267
crocodylus_porosus ENSCPRG00005016023
chelonoidis_abingdonii ENSCABG00000005078
ornithorhynchus_anatinus ENSOANG00000029742
chelonoidis_abingdonii ENSCABG00000000750
xenopus_tropicalis ENSXETG00000033345
latimeria_chalumnae ENSLACG00000004888
ciona_savignyi ENSCSAVG00000001031
ciona_intestinalis ENSCING00000005674
drosophila_melanogaster FBgn0035298
caenorhabditis_elegans_strain_n2 WBGene00007330
