pogona_vitticeps ENSPVIG00000000429
oryctolagus_cuniculus ENSOCUG00000027904
piliocolobus_tephrosceles ENSPTEG00000027993
theropithecus_gelada ENSTGEG00000007874
pongo_abelii ENSPPYG00000020267
tupaia_belangeri ENSTBEG00000006648
erinaceus_europaeus ENSEEUG00000000909
sorex_araneus ENSSARG00000009214
equus_caballus ENSECAG00000035296
sus_scrofa ENSSSCG00000023007
vicugna_pacos ENSVPAG00000005992
tursiops_truncatus ENSTTRG00000009180
ovis_aries ENSOARG00000003631
ailuropoda_melanoleuca ENSAMEG00000019173
vulpes_vulpes ENSVVUG00000011845
pteropus_vampyrus ENSPVAG00000014786
myotis_lucifugus ENSMLUG00000016089
ochotona_princeps ENSOPRG00000004878
phascolarctos_cinereus ENSPCIG00000021916
sarcophilus_harrisii ENSSHAG00000016457
monodelphis_domestica ENSMODG00000005496
ornithorhynchus_anatinus ENSOANG00000001506
latimeria_chalumnae ENSLACG00000014041
gadus_morhua ENSGMOG00000007654
esox_lucius ENSELUG00000016441
astyanax_mexicanus ENSAMXG00000039000
pygocentrus_nattereri ENSPNAG00000015683
ictalurus_punctatus ENSIPUG00000022911
danio_rerio ENSDARG00000070618
mastacembelus_armatus ENSMAMG00000000790
periophthalmus_magnuspinnatus ENSPMGG00000008092
gasterosteus_aculeatus ENSGACG00000000761
takifugu_rubripes ENSTRUG00000024284
amphiprion_percula ENSAPEG00000016673
amphiprion_ocellaris ENSAOCG00000008055
stegastes_partitus ENSSPAG00000001087
acanthochromis_polyacanthus ENSAPOG00000015604
scophthalmus_maximus ENSSMAG00000001757
seriola_dumerili ENSSDUG00000007710
seriola_lalandi_dorsalis ENSSLDG00000025101
monopterus_albus ENSMALG00000015906
mola_mola ENSMMOG00000021827
poecilia_formosa ENSPFOG00000002845
poecilia_latipinna ENSPLAG00000006981
poecilia_reticulata ENSPREG00000012438
poecilia_mexicana ENSPMEG00000010919
xiphophorus_maculatus ENSXMAG00000022737
gambusia_affinis ENSGAFG00000021703
cyprinodon_variegatus ENSCVAG00000004969
fundulus_heteroclitus ENSFHEG00000007416
kryptolebias_marmoratus ENSKMAG00000019633
oryzias_latipes ENSORLG00000001485
oryzias_latipes ENSORLG00020005550
oryzias_latipes_asm223469v1 ENSORLG00015001763
oryzias_melastigma ENSOMEG00000009795
neolamprologus_brichardi ENSNBRG00000017590
oreochromis_niloticus ENSONIG00000019047
maylandia_zebra ENSMZEG00005009247
astatotilapia_calliptera ENSACLG00000024846
haplochromis_burtoni ENSHBUG00000008617
pundamilia_nyererei ENSPNYG00000005395
amphilophus_citrinellus ENSACIG00000022709
anabas_testudineus ENSATEG00000002430
labrus_bergylta ENSLBEG00000018363
hippocampus_comes ENSHCOG00000003987
paramormyrops_kingsleyae ENSPKIG00000025206
lepisosteus_oculatus ENSLOCG00000011120
caenorhabditis_elegans_strain_n2 WBGene00012496
caenorhabditis_elegans_strain_n2 WBGene00012562
