eptatretus_burgeri ENSEBUG00000005837
takifugu_rubripes ENSTRUG00000005314
tetraodon_nigroviridis ENSTNIG00000005364
mola_mola ENSMMOG00000005383
cyprinodon_variegatus ENSCVAG00000003003
cyprinodon_variegatus ENSCVAG00000003053
fundulus_heteroclitus ENSFHEG00000007306
xiphophorus_maculatus ENSXMAG00000022144
xiphophorus_couchianus ENSXCOG00000005176
poecilia_latipinna ENSPLAG00000022820
poecilia_mexicana ENSPMEG00000020951
poecilia_formosa ENSPFOG00000010050
poecilia_reticulata ENSPREG00000011462
gambusia_affinis ENSGAFG00000017067
kryptolebias_marmoratus ENSKMAG00000018894
oryzias_latipes ENSORLG00000006240
oryzias_latipes ENSORLG00020004522
oryzias_latipes_asm223469v1 ENSORLG00015001417
oryzias_melastigma ENSOMEG00000016442
hippocampus_comes ENSHCOG00000004723
periophthalmus_magnuspinnatus ENSPMGG00000022603
gadus_morhua ENSGMOG00000004020
esox_lucius ENSELUG00000022515
pygocentrus_nattereri ENSPNAG00000005768
astyanax_mexicanus ENSAMXG00000039644
ictalurus_punctatus ENSIPUG00000000110
danio_rerio ENSDARG00000002165
lepisosteus_oculatus ENSLOCG00000001050
chrysemys_picta_bellii ENSCPBG00000025831
chelonoidis_abingdonii ENSCABG00000005109
pogona_vitticeps ENSPVIG00000013199
anolis_carolinensis ENSACAG00000000466
notechis_scutatus ENSNSUG00000017133
salvator_merianae ENSSMRG00000003971
urocitellus_parryii ENSUPAG00010009682
marmota_marmota_marmota ENSMMMG00000012264
ictidomys_tridecemlineatus ENSSTOG00000002258
spermophilus_dauricus ENSSDAG00000022401
cavia_porcellus ENSCPOG00000014775
chinchilla_lanigera ENSCLAG00000016429
heterocephalus_glaber_male ENSHGLG00100012447
heterocephalus_glaber_female ENSHGLG00000003315
fukomys_damarensis ENSFDAG00000017862
octodon_degus ENSODEG00000015947
octodon_degus ENSODEG00000014469
octodon_degus ENSODEG00000002926
octodon_degus ENSODEG00000008105
octodon_degus ENSODEG00000003824
chinchilla_lanigera ENSCLAG00000013260
mus_pahari MGP_PahariEiJ_G0030318
mus_pahari MGP_PahariEiJ_G0025891
mus_musculus ENSMUSG00000078153
mus_musculus ENSMUSG00000079197
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020190
mus_spicilegus ENSMSIG00000031100
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019301
rattus_norvegicus ENSRNOG00000019246
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019555
meriones_unguiculatus ENSMUGG00000008613
cricetulus_griseus_crigri ENSCGRG00000018187
cricetulus_griseus_crigri-picr ENSCGRG00015018199
cricetulus_griseus_chok1gshd ENSCGRG00001015375
mesocricetus_auratus ENSMAUG00000015092
microtus_ochrogaster ENSMOCG00000013234
peromyscus_maniculatus_bairdii ENSPEMG00000017195
nannospalax_galili ENSNGAG00000001385
jaculus_jaculus ENSJJAG00000010674
castor_canadensis ENSCCNG00000001181
dipodomys_ordii ENSDORG00000009266
oryctolagus_cuniculus ENSOCUG00000002857
oryctolagus_cuniculus ENSOCUG00000022581
ochotona_princeps ENSOPRG00000016567
macaca_mulatta ENSMMUG00000012473
colobus_angolensis_palliatus ENSCANG00000029200
nomascus_leucogenys ENSNLEG00000015260
pan_paniscus ENSPPAG00000008454
pan_troglodytes ENSPTRG00000006196
gorilla_gorilla ENSGGOG00000016025
homo_sapiens ENSG00000100911
pan_troglodytes ENSPTRG00000038674
pan_paniscus ENSPPAG00000004814
gorilla_gorilla ENSGGOG00000022927
papio_anubis ENSPANG00000009739
cercocebus_atys ENSCATG00000044889
chlorocebus_sabaeus ENSCSAG00000016148
theropithecus_gelada ENSTGEG00000021755
macaca_nemestrina ENSMNEG00000030976
macaca_fascicularis ENSMFAG00000039077
rhinopithecus_roxellana ENSRROG00000038718
rhinopithecus_bieti ENSRBIG00000039861
piliocolobus_tephrosceles ENSPTEG00000019862
mandrillus_leucophaeus ENSMLEG00000041427
pongo_abelii ENSPPYG00000005684
rhinopithecus_bieti ENSRBIG00000014770
rhinopithecus_roxellana ENSRROG00000031178
colobus_angolensis_palliatus ENSCANG00000023116
cercocebus_atys ENSCATG00000040407
saimiri_boliviensis_boliviensis ENSSBOG00000032381
cebus_capucinus ENSCCAG00000029543
callithrix_jacchus ENSCJAG00000007167
callithrix_jacchus ENSCJAG00000038685
callithrix_jacchus ENSCJAG00000041443
aotus_nancymaae ENSANAG00000034984
aotus_nancymaae ENSANAG00000030233
callithrix_jacchus ENSCJAG00000022320
aotus_nancymaae ENSANAG00000024141
cebus_capucinus ENSCCAG00000037117
saimiri_boliviensis_boliviensis ENSSBOG00000024285
aotus_nancymaae ENSANAG00000036866
aotus_nancymaae ENSANAG00000036108
aotus_nancymaae ENSANAG00000019008
saimiri_boliviensis_boliviensis ENSSBOG00000025304
saimiri_boliviensis_boliviensis ENSSBOG00000023403
cebus_capucinus ENSCCAG00000027276
pan_troglodytes ENSPTRG00000044539
pan_paniscus ENSPPAG00000042246
gorilla_gorilla ENSGGOG00000039341
carlito_syrichta ENSTSYG00000035430
microcebus_murinus ENSMICG00000001702
propithecus_coquereli ENSPCOG00000028652
prolemur_simus ENSPSMG00000015886
otolemur_garnettii ENSOGAG00000016584
otolemur_garnettii ENSOGAG00000032570
tupaia_belangeri ENSTBEG00000017324
sus_scrofa ENSSSCG00000002004
sus_scrofa ENSSSCG00000017618
tursiops_truncatus ENSTTRG00000008622
capra_hircus ENSCHIG00000023664
ovis_aries ENSOARG00000019212
bos_mutus ENSBMUG00000024862
bos_taurus ENSBTAG00000005814
bison_bison_bison ENSBBBG00000021889
equus_caballus ENSECAG00000017910
equus_asinus_asinus ENSEASG00005011933
ursus_maritimus ENSUMAG00000022693
ursus_americanus ENSUAMG00000024031
ailuropoda_melanoleuca ENSAMEG00000016394
neovison_vison ENSNVIG00000000328
mustela_putorius_furo ENSMPUG00000005981
canis_lupus_familiaris ENSCAFG00000011966
canis_lupus_dingo ENSCAFG00020003967
vulpes_vulpes ENSVVUG00000029138
panthera_tigris_altaica ENSPTIG00000014037
panthera_pardus ENSPPRG00000024976
panthera_pardus ENSPPRG00000003797
panthera_tigris_altaica ENSPTIG00000020132
felis_catus ENSFCAG00000005585
erinaceus_europaeus ENSEEUG00000010524
sorex_araneus ENSSARG00000003597
pteropus_vampyrus ENSPVAG00000007710
myotis_lucifugus ENSMLUG00000009769
loxodonta_africana ENSLAFG00000015825
loxodonta_africana ENSLAFG00000028549
procavia_capensis ENSPCAG00000015296
echinops_telfairi ENSETEG00000018366
choloepus_hoffmanni ENSCHOG00000011568
dasypus_novemcinctus ENSDNOG00000018819
phascolarctos_cinereus ENSPCIG00000010748
notamacropus_eugenii ENSMEUG00000010731
sarcophilus_harrisii ENSSHAG00000000994
monodelphis_domestica ENSMODG00000003472
ornithorhynchus_anatinus ENSOANG00000022443
xenopus_tropicalis ENSXETG00000014616
latimeria_chalumnae ENSLACG00000000939
astyanax_mexicanus ENSAMXG00000036909
pygocentrus_nattereri ENSPNAG00000006588
ictalurus_punctatus ENSIPUG00000021085
danio_rerio ENSDARG00000033144
scophthalmus_maximus ENSSMAG00000007870
cynoglossus_semilaevis ENSCSEG00000015276
takifugu_rubripes ENSTRUG00000017730
tetraodon_nigroviridis ENSTNIG00000008696
mola_mola ENSMMOG00000004027
gasterosteus_aculeatus ENSGACG00000001681
xiphophorus_maculatus ENSXMAG00000028402
xiphophorus_couchianus ENSXCOG00000015350
poecilia_latipinna ENSPLAG00000009630
poecilia_formosa ENSPFOG00000001501
poecilia_mexicana ENSPMEG00000022300
poecilia_reticulata ENSPREG00000022503
gambusia_affinis ENSGAFG00000016815
fundulus_heteroclitus ENSFHEG00000004045
cyprinodon_variegatus ENSCVAG00000004248
kryptolebias_marmoratus ENSKMAG00000021868
oryzias_latipes ENSORLG00020003043
oryzias_latipes_asm223469v1 ENSORLG00015003360
oryzias_latipes ENSORLG00000013408
oryzias_melastigma ENSOMEG00000001080
amphiprion_percula ENSAPEG00000008218
amphiprion_ocellaris ENSAOCG00000022447
acanthochromis_polyacanthus ENSAPOG00000020796
stegastes_partitus ENSSPAG00000005446
maylandia_zebra ENSMZEG00005019552
astatotilapia_calliptera ENSACLG00000012881
haplochromis_burtoni ENSHBUG00000013782
pundamilia_nyererei ENSPNYG00000022221
oreochromis_niloticus ENSONIG00000006611
neolamprologus_brichardi ENSNBRG00000011427
amphilophus_citrinellus ENSACIG00000018794
hippocampus_comes ENSHCOG00000008277
monopterus_albus ENSMALG00000010320
mastacembelus_armatus ENSMAMG00000012884
anabas_testudineus ENSATEG00000020490
seriola_dumerili ENSSDUG00000010723
seriola_lalandi_dorsalis ENSSLDG00000025234
labrus_bergylta ENSLBEG00000009253
labrus_bergylta ENSLBEG00000017320
periophthalmus_magnuspinnatus ENSPMGG00000011702
gadus_morhua ENSGMOG00000018140
esox_lucius ENSELUG00000007864
scleropages_formosus ENSSFOG00015014509
paramormyrops_kingsleyae ENSPKIG00000015387
drosophila_melanogaster FBgn0029133
caenorhabditis_elegans_strain_n2 WBGene00013435
