paramormyrops_kingsleyae ENSPKIG00000013466
bos_taurus ENSBTAG00000010124
bos_mutus ENSBMUG00000021096
bison_bison ENSBBBG00000021066
tursiops_truncatus ENSTTRG00000013910
pteropus_vampyrus ENSPVAG00000006053
myotis_lucifugus ENSMLUG00000029040
mus_spretus MGP_SPRETEiJ_G0027159
mus_musculus ENSMUSG00000028550
mus_spicilegus ENSMSIG00000025942
mus_caroli MGP_CAROLIEiJ_G0026191
mus_pahari MGP_PahariEiJ_G0028528
rattus_norvegicus ENSRNOG00000008767
meriones_unguiculatus ENSMUGG00000020446
microtus_ochrogaster ENSMOCG00000013316
peromyscus_maniculatus ENSPEMG00000012725
cricetulus_griseus ENSCGRG00000013972
cricetulus_griseus ENSCGRG00015020750
cricetulus_griseus ENSCGRG00001000630
mesocricetus_auratus ENSMAUG00000017548
nannospalax_galili ENSNGAG00000015045
jaculus_jaculus ENSJJAG00000016837
ictidomys_tridecemlineatus ENSSTOG00000012443
urocitellus_parryii ENSUPAG00010016097
spermophilus_dauricus ENSSDAG00000021677
marmota_marmota ENSMMMG00000013865
castor_canadensis ENSCCNG00000020853
dipodomys_ordii ENSDORG00000027209
heterocephalus_glaber ENSHGLG00100006421
heterocephalus_glaber ENSHGLG00000018292
fukomys_damarensis ENSFDAG00000013177
cavia_aperea ENSCAPG00000007995
cavia_porcellus ENSCPOG00000001607
chinchilla_lanigera ENSCLAG00000005419
octodon_degus ENSODEG00000005462
otolemur_garnettii ENSOGAG00000004020
erinaceus_europaeus ENSEEUG00000001950
sorex_araneus ENSSARG00000004141
choloepus_hoffmanni ENSCHOG00000005343
dasypus_novemcinctus ENSDNOG00000012698
loxodonta_africana ENSLAFG00000009126
procavia_capensis ENSPCAG00000003461
echinops_telfairi ENSETEG00000008799
phascolarctos_cinereus ENSPCIG00000019434
vombatus_ursinus ENSVURG00010009137
notamacropus_eugenii ENSMEUG00000003156
sarcophilus_harrisii ENSSHAG00000018179
monodelphis_domestica ENSMODG00000001393
ornithorhynchus_anatinus ENSOANG00000008336
xenopus_tropicalis ENSXETG00000002385
latimeria_chalumnae ENSLACG00000007539
callorhinchus_milii ENSCMIG00000010120
pogona_vitticeps ENSPVIG00000005074
anolis_carolinensis ENSACAG00000015993
notechis_scutatus ENSNSUG00000016248
salvator_merianae ENSSMRG00000004737
sphenodon_punctatus ENSSPUG00000002362
chelonoidis_abingdonii ENSCABG00000004488
gopherus_agassizii ENSGAGG00000012972
chrysemys_picta ENSCPBG00000005212
apteryx_owenii ENSAOWG00000013916
apteryx_haastii ENSAHAG00000016389
apteryx_rowi ENSARWG00000010677
calidris_pugnax ENSCPUG00000013353
vombatus_ursinus ENSVURG00010024952
phascolarctos_cinereus ENSPCIG00000018664
notamacropus_eugenii ENSMEUG00000003607
sarcophilus_harrisii ENSSHAG00000005520
monodelphis_domestica ENSMODG00000005790
mus_spretus MGP_SPRETEiJ_G0032990
mus_spicilegus ENSMSIG00000016653
mus_musculus ENSMUSG00000002820
mus_caroli MGP_CAROLIEiJ_G0031866
mus_pahari MGP_PahariEiJ_G0014732
rattus_norvegicus ENSRNOG00000047625
meriones_unguiculatus ENSMUGG00000020867
cricetulus_griseus ENSCGRG00015000206
cricetulus_griseus ENSCGRG00000015908
cricetulus_griseus ENSCGRG00001017644
mesocricetus_auratus ENSMAUG00000020205
peromyscus_maniculatus ENSPEMG00000004633
nannospalax_galili ENSNGAG00000000291
jaculus_jaculus ENSJJAG00000000341
dipodomys_ordii ENSDORG00000013442
heterocephalus_glaber ENSHGLG00100010908
heterocephalus_glaber ENSHGLG00000007086
fukomys_damarensis ENSFDAG00000005871
octodon_degus ENSODEG00000003676
octodon_degus ENSODEG00000016344
chinchilla_lanigera ENSCLAG00000004668
cavia_porcellus ENSCPOG00000010314
cavia_aperea ENSCAPG00000006326
microtus_ochrogaster ENSMOCG00000002959
castor_canadensis ENSCCNG00000018350
ictidomys_tridecemlineatus ENSSTOG00000023750
urocitellus_parryii ENSUPAG00010002014
spermophilus_dauricus ENSSDAG00000005806
marmota_marmota ENSMMMG00000018985
pan_troglodytes ENSPTRG00000010475
pan_paniscus ENSPPAG00000031810
homo_sapiens ENSG00000130734
gorilla_gorilla ENSGGOG00000001366
pongo_abelii ENSPPYG00000009555
pongo_abelii ENSPPYG00000010544
nomascus_leucogenys ENSNLEG00000012244
papio_anubis ENSPANG00000006123
chlorocebus_sabaeus ENSCSAG00000007103
theropithecus_gelada ENSTGEG00000025041
macaca_mulatta ENSMMUG00000046883
macaca_fascicularis ENSMFAG00000036604
cercocebus_atys ENSCATG00000043691
piliocolobus_tephrosceles ENSPTEG00000033761
mandrillus_leucophaeus ENSMLEG00000038608
macaca_nemestrina ENSMNEG00000043930
rhinopithecus_bieti ENSRBIG00000036641
rhinopithecus_roxellana ENSRROG00000041650
colobus_angolensis ENSCANG00000043880
cebus_capucinus ENSCCAG00000028581
saimiri_boliviensis ENSSBOG00000030727
callithrix_jacchus ENSCJAG00000006637
aotus_nancymaae ENSANAG00000026983
carlito_syrichta ENSTSYG00000011364
microcebus_murinus ENSMICG00000009575
prolemur_simus ENSPSMG00000018715
propithecus_coquereli ENSPCOG00000018567
oryctolagus_cuniculus ENSOCUG00000014176
tupaia_belangeri ENSTBEG00000002587
otolemur_garnettii ENSOGAG00000012591
erinaceus_europaeus ENSEEUG00000013270
pteropus_vampyrus ENSPVAG00000004024
myotis_lucifugus ENSMLUG00000007097
equus_caballus ENSECAG00000015306
bos_indicus ENSBIXG00000028109
bos_indicus ENSBIXG00005004641
bos_mutus ENSBMUG00000004558
bos_taurus ENSBTAG00000010727
bison_bison ENSBBBG00000015641
capra_hircus ENSCHIG00000017777
ovis_aries ENSOARG00000016386
sus_scrofa ENSSSCG00000013645
ursus_maritimus ENSUMAG00000025090
ursus_americanus ENSUAMG00000018615
ailuropoda_melanoleuca ENSAMEG00000011409
neovison_vison ENSNVIG00000024084
mustela_putorius ENSMPUG00000006554
canis_lupus ENSCAFG00020024480
canis_lupus ENSCAFG00000017776
vulpes_vulpes ENSVVUG00000017356
panthera_pardus ENSPPRG00000000081
felis_catus ENSFCAG00000004883
sorex_araneus ENSSARG00000002174
loxodonta_africana ENSLAFG00000011701
procavia_capensis ENSPCAG00000014194
echinops_telfairi ENSETEG00000007146
dasypus_novemcinctus ENSDNOG00000049329
ornithorhynchus_anatinus ENSOANG00000009372
xenopus_tropicalis ENSXETG00000008166
latimeria_chalumnae ENSLACG00000012770
hippocampus_comes ENSHCOG00000016797
cynoglossus_semilaevis ENSCSEG00000009774
fundulus_heteroclitus ENSFHEG00000007752
cyprinodon_variegatus ENSCVAG00000003030
xiphophorus_couchianus ENSXCOG00000013491
xiphophorus_maculatus ENSXMAG00000007016
gambusia_affinis ENSGAFG00000009574
poecilia_mexicana ENSPMEG00000008962
poecilia_formosa ENSPFOG00000012852
poecilia_latipinna ENSPLAG00000018657
poecilia_reticulata ENSPREG00000014939
oryzias_melastigma ENSOMEG00000016515
oryzias_latipes ENSORLG00000004021
maylandia_zebra ENSMZEG00005023860
astatotilapia_calliptera ENSACLG00000008714
haplochromis_burtoni ENSHBUG00000005336
pundamilia_nyererei ENSPNYG00000023991
neolamprologus_brichardi ENSNBRG00000018815
amphilophus_citrinellus ENSACIG00000003005
kryptolebias_marmoratus ENSKMAG00000019629
gouania_willdenowi ENSGWIG00000021063
takifugu_rubripes ENSTRUG00000001314
tetraodon_nigroviridis ENSTNIG00000004535
mola_mola ENSMMOG00000008459
larimichthys_crocea ENSLCRG00005008780
anabas_testudineus ENSATEG00000001031
betta_splendens ENSBSLG00000007401
labrus_bergylta ENSLBEG00000020609
seriola_dumerili ENSSDUG00000005344
seriola_lalandi ENSSLDG00000023718
lates_calcarifer ENSLCAG00010025792
cottoperca_gobio ENSCGOG00000020669
gasterosteus_aculeatus ENSGACG00000016029
scophthalmus_maximus ENSSMAG00000014050
monopterus_albus ENSMALG00000021560
mastacembelus_armatus ENSMAMG00000002970
amphiprion_ocellaris ENSAOCG00000009366
amphiprion_percula ENSAPEG00000023035
acanthochromis_polyacanthus ENSAPOG00000004393
acanthochromis_polyacanthus ENSAPOG00000004347
stegastes_partitus ENSSPAG00000012672
parambassis_ranga ENSPRNG00000008135
periophthalmus_magnuspinnatus ENSPMGG00000021212
gadus_morhua ENSGMOG00000005725
hucho_hucho ENSHHUG00000037757
esox_lucius ENSELUG00000023164
electrophorus_electricus ENSEEEG00000017030
ictalurus_punctatus ENSIPUG00000024357
astyanax_mexicanus ENSAMXG00000039480
astyanax_mexicanus ENSAMXG00005014654
pygocentrus_nattereri ENSPNAG00000017981
danio_rerio ENSDARG00000043548
denticeps_clupeoides ENSDCDG00000002325
denticeps_clupeoides ENSDCDG00000007591
clupea_harengus ENSCHAG00000000972
denticeps_clupeoides ENSDCDG00000002884
clupea_harengus ENSCHAG00000026457
astyanax_mexicanus ENSAMXG00000042693
astyanax_mexicanus ENSAMXG00005007296
pygocentrus_nattereri ENSPNAG00000005331
electrophorus_electricus ENSEEEG00000006472
ictalurus_punctatus ENSIPUG00000021604
danio_rerio ENSDARG00000088145
hucho_hucho ENSHHUG00000018522
hucho_hucho ENSHHUG00000039142
esox_lucius ENSELUG00000000396
mastacembelus_armatus ENSMAMG00000009380
monopterus_albus ENSMALG00000003354
anabas_testudineus ENSATEG00000011639
betta_splendens ENSBSLG00000007413
larimichthys_crocea ENSLCRG00005010693
labrus_bergylta ENSLBEG00000017157
mola_mola ENSMMOG00000007570
cottoperca_gobio ENSCGOG00000016428
amphiprion_ocellaris ENSAOCG00000019213
amphiprion_percula ENSAPEG00000015658
acanthochromis_polyacanthus ENSAPOG00000003552
stegastes_partitus ENSSPAG00000004473
parambassis_ranga ENSPRNG00000007883
cyprinodon_variegatus ENSCVAG00000006993
fundulus_heteroclitus ENSFHEG00000010060
xiphophorus_maculatus ENSXMAG00000009160
xiphophorus_couchianus ENSXCOG00000015614
gambusia_affinis ENSGAFG00000014890
poecilia_formosa ENSPFOG00000008224
poecilia_latipinna ENSPLAG00000014163
poecilia_mexicana ENSPMEG00000003653
poecilia_reticulata ENSPREG00000014549
oryzias_latipes ENSORLG00020004395
oryzias_latipes ENSORLG00000015500
oryzias_latipes ENSORLG00015015920
oryzias_melastigma ENSOMEG00000007390
kryptolebias_marmoratus ENSKMAG00000011884
pundamilia_nyererei ENSPNYG00000000837
haplochromis_burtoni ENSHBUG00000020894
maylandia_zebra ENSMZEG00005003809
astatotilapia_calliptera ENSACLG00000000346
neolamprologus_brichardi ENSNBRG00000011391
amphilophus_citrinellus ENSACIG00000021464
seriola_lalandi ENSSLDG00000024552
seriola_dumerili ENSSDUG00000017265
scophthalmus_maximus ENSSMAG00000003181
lates_calcarifer ENSLCAG00010020427
cynoglossus_semilaevis ENSCSEG00000014816
hippocampus_comes ENSHCOG00000009439
periophthalmus_magnuspinnatus ENSPMGG00000019115
gasterosteus_aculeatus ENSGACG00000006688
gadus_morhua ENSGMOG00000002630
paramormyrops_kingsleyae ENSPKIG00000010015
scleropages_formosus ENSSFOG00015009908
lepisosteus_oculatus ENSLOCG00000007842
erpetoichthys_calabaricus ENSECRG00000022566
callorhinchus_milii ENSCMIG00000003857
petromyzon_marinus ENSPMAG00000000068
eptatretus_burgeri ENSEBUG00000002908
drosophila_melanogaster FBgn0038325
xiphophorus_couchianus ENSXCOG00000006696
dipodomys_ordii ENSDORG00000012599
castor_canadensis ENSCCNG00000012522
mus_spretus MGP_SPRETEiJ_G0034627
mus_spicilegus ENSMSIG00000025696
mus_musculus ENSMUSG00000079418
mus_caroli MGP_CAROLIEiJ_G0033457
mus_caroli MGP_CAROLIEiJ_G0023174
mus_musculus ENSMUSG00000087119
mus_pahari MGP_PahariEiJ_G0031996
mus_pahari MGP_PahariEiJ_G0031997
mus_spretus MGP_SPRETEiJ_G0034628
rattus_norvegicus ENSRNOG00000050960
meriones_unguiculatus ENSMUGG00000025448
peromyscus_maniculatus ENSPEMG00000000703
microtus_ochrogaster ENSMOCG00000008719
cricetulus_griseus ENSCGRG00001020592
cricetulus_griseus ENSCGRG00015016748
cricetulus_griseus ENSCGRG00000001698
cricetulus_griseus ENSCGRG00015022084
cricetulus_griseus ENSCGRG00000008659
mesocricetus_auratus ENSMAUG00000014550
nannospalax_galili ENSNGAG00000024091
jaculus_jaculus ENSJJAG00000016735
chinchilla_lanigera ENSCLAG00000001858
octodon_degus ENSODEG00000002391
cavia_porcellus ENSCPOG00000037759
heterocephalus_glaber ENSHGLG00100004321
heterocephalus_glaber ENSHGLG00000002867
heterocephalus_glaber ENSHGLG00100003868
heterocephalus_glaber ENSHGLG00000013279
fukomys_damarensis ENSFDAG00000011705
ictidomys_tridecemlineatus ENSSTOG00000003796
marmota_marmota ENSMMMG00000011223
spermophilus_dauricus ENSSDAG00000002717
urocitellus_parryii ENSUPAG00010013020
oryctolagus_cuniculus ENSOCUG00000010839
ochotona_princeps ENSOPRG00000011791
pan_troglodytes ENSPTRG00000022170
pan_paniscus ENSPPAG00000018771
gorilla_gorilla ENSGGOG00000002971
homo_sapiens ENSG00000101844
pongo_abelii ENSPPYG00000020619
nomascus_leucogenys ENSNLEG00000014016
rhinopithecus_roxellana ENSRROG00000043153
rhinopithecus_bieti ENSRBIG00000037493
colobus_angolensis ENSCANG00000041682
piliocolobus_tephrosceles ENSPTEG00000030483
macaca_mulatta ENSMMUG00000007190
macaca_nemestrina ENSMNEG00000039693
macaca_fascicularis ENSMFAG00000039546
cercocebus_atys ENSCATG00000002254
chlorocebus_sabaeus ENSCSAG00000008949
theropithecus_gelada ENSTGEG00000015128
mandrillus_leucophaeus ENSMLEG00000033665
papio_anubis ENSPANG00000014698
cebus_capucinus ENSCCAG00000022071
saimiri_boliviensis ENSSBOG00000027164
callithrix_jacchus ENSCJAG00000007676
aotus_nancymaae ENSANAG00000028272
carlito_syrichta ENSTSYG00000009921
propithecus_coquereli ENSPCOG00000020449
microcebus_murinus ENSMICG00000002066
prolemur_simus ENSPSMG00000022595
otolemur_garnettii ENSOGAG00000006422
tupaia_belangeri ENSTBEG00000008239
myotis_lucifugus ENSMLUG00000014540
pteropus_vampyrus ENSPVAG00000006815
equus_caballus ENSECAG00000010670
equus_asinus ENSEASG00005019799
bos_indicus ENSBIXG00005019258
bos_mutus ENSBMUG00000020507
bos_taurus ENSBTAG00000013724
ovis_aries ENSOARG00000018450
capra_hircus ENSCHIG00000009499
tursiops_truncatus ENSTTRG00000010028
sus_scrofa ENSSSCG00000012569
vicugna_pacos ENSVPAG00000009600
ursus_americanus ENSUAMG00000020284
ursus_maritimus ENSUMAG00000010543
ailuropoda_melanoleuca ENSAMEG00000012294
mustela_putorius ENSMPUG00000003909
neovison_vison ENSNVIG00000019583
canis_lupus ENSCAFG00000018009
canis_lupus ENSCAFG00020006639
vulpes_vulpes ENSVVUG00000009993
panthera_pardus ENSPPRG00000022382
panthera_tigris ENSPTIG00000008760
felis_catus ENSFCAG00000005188
erinaceus_europaeus ENSEEUG00000003824
sorex_araneus ENSSARG00000009354
procavia_capensis ENSPCAG00000005283
echinops_telfairi ENSETEG00000019104
loxodonta_africana ENSLAFG00000001812
choloepus_hoffmanni ENSCHOG00000004044
dasypus_novemcinctus ENSDNOG00000001903
phascolarctos_cinereus ENSPCIG00000006807
vombatus_ursinus ENSVURG00010005024
notamacropus_eugenii ENSMEUG00000005646
sarcophilus_harrisii ENSSHAG00000012992
monodelphis_domestica ENSMODG00000011603
ornithorhynchus_anatinus ENSOANG00000009658
anolis_carolinensis ENSACAG00000012035
pogona_vitticeps ENSPVIG00000005527
notechis_scutatus ENSNSUG00000020597
salvator_merianae ENSSMRG00000012232
sphenodon_punctatus ENSSPUG00000000495
meleagris_gallopavo ENSMGAG00000006815
coturnix_japonica ENSCJPG00005017226
gallus_gallus ENSGALG00000008282
numida_meleagris ENSNMEG00000020917
anser_brachyrhynchus ENSABRG00000015074
calidris_pygmaea ENSCPGG00000004887
calidris_pugnax ENSCPUG00000002171
parus_major ENSPMJG00000011410
cyanistes_caeruleus ENSCCEG00000021063
ficedula_albicollis ENSFALG00000000192
taeniopygia_guttata ENSTGUG00000004088
lonchura_striata ENSLSDG00000001063
serinus_canaria ENSSCAG00000016726
zonotrichia_albicollis ENSZALG00000000258
junco_hyemalis ENSJHYG00000013203
lepidothrix_coronata ENSLCOG00000015466
manacus_vitellinus ENSMVIG00005005377
melopsittacus_undulatus ENSMUNG00000013813
apteryx_rowi ENSARWG00000007019
apteryx_haastii ENSAHAG00000013402
apteryx_owenii ENSAOWG00000000972
dromaius_novaehollandiae ENSDNVG00000006578
nothoprocta_perdicaria ENSNPEG00000006871
crocodylus_porosus ENSCPRG00005008917
gopherus_agassizii ENSGAGG00000017077
chelonoidis_abingdonii ENSCABG00000019990
chrysemys_picta ENSCPBG00000000890
pelodiscus_sinensis ENSPSIG00000008342
xenopus_tropicalis ENSXETG00000006414
latimeria_chalumnae ENSLACG00000012655
paramormyrops_kingsleyae ENSPKIG00000004402
scleropages_formosus ENSSFOG00015019730
astyanax_mexicanus ENSAMXG00005020615
astyanax_mexicanus ENSAMXG00000020240
pygocentrus_nattereri ENSPNAG00000025863
ictalurus_punctatus ENSIPUG00000012181
electrophorus_electricus ENSEEEG00000020632
danio_rerio ENSDARG00000014531
clupea_harengus ENSCHAG00000012475
denticeps_clupeoides ENSDCDG00000001135
hucho_hucho ENSHHUG00000030626
hucho_hucho ENSHHUG00000018486
esox_lucius ENSELUG00000004744
lepisosteus_oculatus ENSLOCG00000014466
callorhinchus_milii ENSCMIG00000017054
vombatus_ursinus ENSVURG00010021203
phascolarctos_cinereus ENSPCIG00000016576
notamacropus_eugenii ENSMEUG00000003736
sarcophilus_harrisii ENSSHAG00000003949
monodelphis_domestica ENSMODG00000008658
microcebus_murinus ENSMICG00000013114
propithecus_coquereli ENSPCOG00000014315
otolemur_garnettii ENSOGAG00000025563
pan_paniscus ENSPPAG00000035793
pan_troglodytes ENSPTRG00000013128
gorilla_gorilla ENSGGOG00000001208
homo_sapiens ENSG00000168397
pongo_abelii ENSPPYG00000013357
nomascus_leucogenys ENSNLEG00000007770
cercocebus_atys ENSCATG00000032957
mandrillus_leucophaeus ENSMLEG00000028526
papio_anubis ENSPANG00000009064
macaca_fascicularis ENSMFAG00000039952
macaca_nemestrina ENSMNEG00000038244
macaca_mulatta ENSMMUG00000008047
chlorocebus_sabaeus ENSCSAG00000005753
rhinopithecus_bieti ENSRBIG00000036804
rhinopithecus_roxellana ENSRROG00000044313
colobus_angolensis ENSCANG00000000252
piliocolobus_tephrosceles ENSPTEG00000036866
cebus_capucinus ENSCCAG00000029373
saimiri_boliviensis ENSSBOG00000035855
callithrix_jacchus ENSCJAG00000011210
aotus_nancymaae ENSANAG00000021141
carlito_syrichta ENSTSYG00000011099
castor_canadensis ENSCCNG00000010297
dipodomys_ordii ENSDORG00000016601
jaculus_jaculus ENSJJAG00000020306
jaculus_jaculus ENSJJAG00000019840
mus_musculus ENSMUSG00000026280
mus_spicilegus ENSMSIG00000015526
mus_spretus MGP_SPRETEiJ_G0015266
mus_caroli MGP_CAROLIEiJ_G0014462
mus_pahari MGP_PahariEiJ_G0027698
rattus_norvegicus ENSRNOG00000018403
meriones_unguiculatus ENSMUGG00000011452
cricetulus_griseus ENSCGRG00015017156
cricetulus_griseus ENSCGRG00001001760
cricetulus_griseus ENSCGRG00000013940
mesocricetus_auratus ENSMAUG00000002031
microtus_ochrogaster ENSMOCG00000013012
peromyscus_maniculatus ENSPEMG00000023843
nannospalax_galili ENSNGAG00000018585
heterocephalus_glaber ENSHGLG00000018630
heterocephalus_glaber ENSHGLG00100013839
fukomys_damarensis ENSFDAG00000014541
cavia_porcellus ENSCPOG00000000135
cavia_aperea ENSCAPG00000005854
chinchilla_lanigera ENSCLAG00000002262
octodon_degus ENSODEG00000009790
spermophilus_dauricus ENSSDAG00000019389
marmota_marmota ENSMMMG00000007760
ictidomys_tridecemlineatus ENSSTOG00000014734
urocitellus_parryii ENSUPAG00010003261
oryctolagus_cuniculus ENSOCUG00000021604
ochotona_princeps ENSOPRG00000010703
myotis_lucifugus ENSMLUG00000028269
pteropus_vampyrus ENSPVAG00000007021
equus_asinus ENSEASG00005008298
equus_caballus ENSECAG00000006659
ursus_americanus ENSUAMG00000008486
ursus_americanus ENSUAMG00000008485
ursus_americanus ENSUAMG00000012272
ursus_americanus ENSUAMG00000000393
ursus_maritimus ENSUMAG00000010475
ailuropoda_melanoleuca ENSAMEG00000016425
mustela_putorius ENSMPUG00000000187
neovison_vison ENSNVIG00000018383
canis_lupus ENSCAFG00000013054
canis_lupus ENSCAFG00020025174
vulpes_vulpes ENSVVUG00000022778
panthera_pardus ENSPPRG00000005113
panthera_tigris ENSPTIG00000015107
felis_catus ENSFCAG00000014281
capra_hircus ENSCHIG00000018105
ovis_aries ENSOARG00000017628
bos_taurus ENSBTAG00000015401
bos_indicus ENSBIXG00000024681
bos_indicus ENSBIXG00005018568
bos_mutus ENSBMUG00000011703
bison_bison ENSBBBG00000024719
tursiops_truncatus ENSTTRG00000017283
sus_scrofa ENSSSCG00000032919
sorex_araneus ENSSARG00000001225
erinaceus_europaeus ENSEEUG00000002730
tupaia_belangeri ENSTBEG00000014410
dipodomys_ordii ENSDORG00000027774
theropithecus_gelada ENSTGEG00000017849
loxodonta_africana ENSLAFG00000020725
procavia_capensis ENSPCAG00000013656
dasypus_novemcinctus ENSDNOG00000048959
ornithorhynchus_anatinus ENSOANG00000008758
meleagris_gallopavo ENSMGAG00000003390
coturnix_japonica ENSCJPG00005001671
gallus_gallus ENSGALG00000006298
numida_meleagris ENSNMEG00000014798
anser_brachyrhynchus ENSABRG00000020005
calidris_pygmaea ENSCPGG00000014398
calidris_pugnax ENSCPUG00000013598
melopsittacus_undulatus ENSMUNG00000008827
apteryx_owenii ENSAOWG00000000481
