gallus_gallus ENSGALG00000015542
pan_paniscus ENSPPAG00000041143
pan_troglodytes ENSPTRG00000021197
gorilla_gorilla ENSGGOG00000001281
homo_sapiens ENSG00000148123
pongo_abelii ENSPPYG00000019449
nomascus_leucogenys ENSNLEG00000034605
mandrillus_leucophaeus ENSMLEG00000012163
chlorocebus_sabaeus ENSCSAG00000011175
papio_anubis ENSPANG00000025678
theropithecus_gelada ENSTGEG00000001917
macaca_nemestrina ENSMNEG00000040931
macaca_mulatta ENSMMUG00000001827
macaca_fascicularis ENSMFAG00000036301
cercocebus_atys ENSCATG00000036719
rhinopithecus_roxellana ENSRROG00000016480
rhinopithecus_bieti ENSRBIG00000033163
colobus_angolensis ENSCANG00000037056
piliocolobus_tephrosceles ENSPTEG00000035092
cebus_capucinus ENSCCAG00000022446
callithrix_jacchus ENSCJAG00000016264
saimiri_boliviensis ENSSBOG00000020787
aotus_nancymaae ENSANAG00000026880
carlito_syrichta ENSTSYG00000000402
microcebus_murinus ENSMICG00000035820
prolemur_simus ENSPSMG00000015916
propithecus_coquereli ENSPCOG00000005256
sorex_araneus ENSSARG00000003286
choloepus_hoffmanni ENSCHOG00000005468
capra_hircus ENSCHIG00000010910
ovis_aries ENSOARG00000007570
bos_indicus ENSBIXG00000023548
bos_indicus ENSBIXG00005014325
bos_taurus ENSBTAG00000003137
bos_mutus ENSBMUG00000002351
bison_bison ENSBBBG00000014654
vicugna_pacos ENSVPAG00000002241
tursiops_truncatus ENSTTRG00000006580
equus_asinus ENSEASG00005022883
pteropus_vampyrus ENSPVAG00000007067
ursus_maritimus ENSUMAG00000012867
ursus_americanus ENSUAMG00000020930
ailuropoda_melanoleuca ENSAMEG00000000671
mustela_putorius ENSMPUG00000006837
neovison_vison ENSNVIG00000014520
canis_lupus ENSCAFG00020019377
canis_lupus ENSCAFG00000002586
panthera_pardus ENSPPRG00000000478
panthera_tigris ENSPTIG00000016065
felis_catus ENSFCAG00000001413
myotis_lucifugus ENSMLUG00000001593
sus_scrofa ENSSSCG00000005393
otolemur_garnettii ENSOGAG00000010358
dasypus_novemcinctus ENSDNOG00000018740
loxodonta_africana ENSLAFG00000015730
procavia_capensis ENSPCAG00000007433
equus_caballus ENSECAG00000007401
vulpes_vulpes ENSVVUG00000019263
echinops_telfairi ENSETEG00000016049
microtus_ochrogaster ENSMOCG00000021681
erinaceus_europaeus ENSEEUG00000015667
phascolarctos_cinereus ENSPCIG00000010120
vombatus_ursinus ENSVURG00010002769
notamacropus_eugenii ENSMEUG00000005364
sarcophilus_harrisii ENSSHAG00000012916
monodelphis_domestica ENSMODG00000014394
ornithorhynchus_anatinus ENSOANG00000028588
xenopus_tropicalis ENSXETG00000004811
ornithorhynchus_anatinus ENSOANG00000004901
latimeria_chalumnae ENSLACG00000009926
latimeria_chalumnae ENSLACG00000010605
astyanax_mexicanus ENSAMXG00005013976
astyanax_mexicanus ENSAMXG00000021269
pygocentrus_nattereri ENSPNAG00000005876
ictalurus_punctatus ENSIPUG00000024909
electrophorus_electricus ENSEEEG00000002579
danio_rerio ENSDARG00000100642
clupea_harengus ENSCHAG00000013372
denticeps_clupeoides ENSDCDG00000016284
hucho_hucho ENSHHUG00000001896
hucho_hucho ENSHHUG00000015175
esox_lucius ENSELUG00000013637
tetraodon_nigroviridis ENSTNIG00000003943
takifugu_rubripes ENSTRUG00000002807
periophthalmus_magnuspinnatus ENSPMGG00000013945
gouania_willdenowi ENSGWIG00000011208
oryzias_latipes ENSORLG00000011674
oryzias_latipes ENSORLG00020009662
oryzias_latipes ENSORLG00015023265
oryzias_melastigma ENSOMEG00000020977
cynoglossus_semilaevis ENSCSEG00000020186
gasterosteus_aculeatus ENSGACG00000017793
mola_mola ENSMMOG00000021077
amphiprion_percula ENSAPEG00000003305
amphiprion_ocellaris ENSAOCG00000005131
acanthochromis_polyacanthus ENSAPOG00000000717
stegastes_partitus ENSSPAG00000010603
scophthalmus_maximus ENSSMAG00000017619
betta_splendens ENSBSLG00000016812
seriola_dumerili ENSSDUG00000019465
seriola_lalandi ENSSLDG00000014463
lates_calcarifer ENSLCAG00010028172
labrus_bergylta ENSLBEG00000021686
larimichthys_crocea ENSLCRG00005023634
cottoperca_gobio ENSCGOG00000011076
monopterus_albus ENSMALG00000006882
mastacembelus_armatus ENSMAMG00000005715
anabas_testudineus ENSATEG00000000116
astatotilapia_calliptera ENSACLG00000025059
haplochromis_burtoni ENSHBUG00000005537
maylandia_zebra ENSMZEG00005016560
pundamilia_nyererei ENSPNYG00000010573
neolamprologus_brichardi ENSNBRG00000010422
oreochromis_niloticus ENSONIG00000004093
amphilophus_citrinellus ENSACIG00000023955
parambassis_ranga ENSPRNG00000004805
cyprinodon_variegatus ENSCVAG00000015038
fundulus_heteroclitus ENSFHEG00000012961
xiphophorus_maculatus ENSXMAG00000002242
xiphophorus_couchianus ENSXCOG00000005209
gambusia_affinis ENSGAFG00000004599
poecilia_formosa ENSPFOG00000003123
poecilia_latipinna ENSPLAG00000021781
poecilia_mexicana ENSPMEG00000010354
poecilia_reticulata ENSPREG00000005369
kryptolebias_marmoratus ENSKMAG00000014724
hippocampus_comes ENSHCOG00000006858
gadus_morhua ENSGMOG00000013319
scleropages_formosus ENSSFOG00015017856
paramormyrops_kingsleyae ENSPKIG00000023329
lepisosteus_oculatus ENSLOCG00000002781
erpetoichthys_calabaricus ENSECRG00000008963
callorhinchus_milii ENSCMIG00000018401
