calidris_pugnax ENSCPUG00000011281
mesocricetus_auratus ENSMAUG00000014561
nannospalax_galili ENSNGAG00000000290
jaculus_jaculus ENSJJAG00000015783
urocitellus_parryii ENSUPAG00010016225
ictidomys_tridecemlineatus ENSSTOG00000025200
spermophilus_dauricus ENSSDAG00000008409
marmota_marmota_marmota ENSMMMG00000015405
heterocephalus_glaber_female ENSHGLG00000016679
heterocephalus_glaber_male ENSHGLG00100013700
fukomys_damarensis ENSFDAG00000019350
chinchilla_lanigera ENSCLAG00000001777
octodon_degus ENSODEG00000018007
cavia_porcellus ENSCPOG00000004570
cavia_aperea ENSCAPG00000008923
pan_paniscus ENSPPAG00000041626
pan_troglodytes ENSPTRG00000021425
gorilla_gorilla ENSGGOG00000014793
homo_sapiens ENSG00000167114
pan_troglodytes ENSPTRG00000048440
pongo_abelii ENSPPYG00000019652
nomascus_leucogenys ENSNLEG00000017562
piliocolobus_tephrosceles ENSPTEG00000011949
colobus_angolensis_palliatus ENSCANG00000014038
mandrillus_leucophaeus ENSMLEG00000033402
cercocebus_atys ENSCATG00000009907
papio_anubis ENSPANG00000025877
macaca_mulatta ENSMMUG00000014148
macaca_nemestrina ENSMNEG00000036914
macaca_fascicularis ENSMFAG00000032514
theropithecus_gelada ENSTGEG00000019749
rhinopithecus_roxellana ENSRROG00000041174
rhinopithecus_bieti ENSRBIG00000033765
chlorocebus_sabaeus ENSCSAG00000014184
saimiri_boliviensis_boliviensis ENSSBOG00000035075
cebus_capucinus ENSCCAG00000030812
callithrix_jacchus ENSCJAG00000020016
aotus_nancymaae ENSANAG00000024035
carlito_syrichta ENSTSYG00000002947
propithecus_coquereli ENSPCOG00000013531
prolemur_simus ENSPSMG00000005787
microcebus_murinus ENSMICG00000017637
otolemur_garnettii ENSOGAG00000001440
oryctolagus_cuniculus ENSOCUG00000008838
ochotona_princeps ENSOPRG00000002022
tupaia_belangeri ENSTBEG00000001186
ornithorhynchus_anatinus ENSOANG00000028396
myotis_lucifugus ENSMLUG00000024488
myotis_lucifugus ENSMLUG00000007254
pteropus_vampyrus ENSPVAG00000001226
tursiops_truncatus ENSTTRG00000016488
sus_scrofa ENSSSCG00000005648
ursus_americanus ENSUAMG00000020278
ursus_maritimus ENSUMAG00000022037
ailuropoda_melanoleuca ENSAMEG00000015422
neovison_vison ENSNVIG00000011209
mustela_putorius_furo ENSMPUG00000013194
canis_lupus_familiaris ENSCAFG00000020063
canis_lupus_dingo ENSCAFG00020017369
vulpes_vulpes ENSVVUG00000013463
panthera_tigris_altaica ENSPTIG00000012427
panthera_pardus ENSPPRG00000007665
felis_catus ENSFCAG00000005841
erinaceus_europaeus ENSEEUG00000012909
capra_hircus ENSCHIG00000026484
ovis_aries ENSOARG00000010421
bos_taurus ENSBTAG00000015436
bos_mutus ENSBMUG00000020352
bison_bison_bison ENSBBBG00000022292
vicugna_pacos ENSVPAG00000007920
equus_caballus ENSECAG00000011716
equus_asinus_asinus ENSEASG00005016248
dasypus_novemcinctus ENSDNOG00000037021
choloepus_hoffmanni ENSCHOG00000003966
loxodonta_africana ENSLAFG00000002177
procavia_capensis ENSPCAG00000015172
echinops_telfairi ENSETEG00000017441
notamacropus_eugenii ENSMEUG00000014122
phascolarctos_cinereus ENSPCIG00000026784
sarcophilus_harrisii ENSSHAG00000000050
monodelphis_domestica ENSMODG00000005970
xenopus_tropicalis ENSXETG00000014521
latimeria_chalumnae ENSLACG00000017070
takifugu_rubripes ENSTRUG00000009716
tetraodon_nigroviridis ENSTNIG00000013210
mola_mola ENSMMOG00000021271
labrus_bergylta ENSLBEG00000004276
gasterosteus_aculeatus ENSGACG00000017409
monopterus_albus ENSMALG00000018393
mastacembelus_armatus ENSMAMG00000008495
anabas_testudineus ENSATEG00000019849
seriola_dumerili ENSSDUG00000000186
seriola_lalandi_dorsalis ENSSLDG00000012557
scophthalmus_maximus ENSSMAG00000019834
cynoglossus_semilaevis ENSCSEG00000016318
periophthalmus_magnuspinnatus ENSPMGG00000023989
fundulus_heteroclitus ENSFHEG00000011478
cyprinodon_variegatus ENSCVAG00000011645
xiphophorus_maculatus ENSXMAG00000001495
xiphophorus_couchianus ENSXCOG00000004948
gambusia_affinis ENSGAFG00000007374
poecilia_formosa ENSPFOG00000019688
poecilia_mexicana ENSPMEG00000007907
poecilia_latipinna ENSPLAG00000021959
poecilia_reticulata ENSPREG00000008280
kryptolebias_marmoratus ENSKMAG00000011698
oryzias_latipes_asm223469v1 ENSORLG00015001261
oryzias_latipes ENSORLG00000010311
oryzias_latipes ENSORLG00020012584
oryzias_melastigma ENSOMEG00000023133
astatotilapia_calliptera ENSACLG00000022029
maylandia_zebra ENSMZEG00005017248
pundamilia_nyererei ENSPNYG00000012733
haplochromis_burtoni ENSHBUG00000001414
neolamprologus_brichardi ENSNBRG00000019627
oreochromis_niloticus ENSONIG00000003886
amphilophus_citrinellus ENSACIG00000005476
amphiprion_percula ENSAPEG00000007145
amphiprion_ocellaris ENSAOCG00000013395
acanthochromis_polyacanthus ENSAPOG00000009633
stegastes_partitus ENSSPAG00000000852
hippocampus_comes ENSHCOG00000002723
gadus_morhua ENSGMOG00000001078
esox_lucius ENSELUG00000007023
pygocentrus_nattereri ENSPNAG00000016932
astyanax_mexicanus ENSAMXG00000006543
ictalurus_punctatus ENSIPUG00000020449
danio_rerio ENSDARG00000017047
scleropages_formosus ENSSFOG00015000115
paramormyrops_kingsleyae ENSPKIG00000021232
lepisosteus_oculatus ENSLOCG00000002609
seriola_lalandi_dorsalis ENSSLDG00000004584
eptatretus_burgeri ENSEBUG00000008705
