calidris_pygmaea ENSCPGG00000000586
rhinopithecus_roxellana ENSRROG00000034532
rhinopithecus_roxellana ENSRROG00000028443
colobus_angolensis ENSCANG00000034433
piliocolobus_tephrosceles ENSPTEG00000003575
pan_paniscus ENSPPAG00000028052
pan_troglodytes ENSPTRG00000021936
homo_sapiens ENSG00000196632
gorilla_gorilla ENSGGOG00000011572
pongo_abelii ENSPPYG00000020380
nomascus_leucogenys ENSNLEG00000016198
cebus_capucinus ENSCCAG00000021463
saimiri_boliviensis ENSSBOG00000020896
callithrix_jacchus ENSCJAG00000000221
aotus_nancymaae ENSANAG00000023178
carlito_syrichta ENSTSYG00000006114
propithecus_coquereli ENSPCOG00000024491
microcebus_murinus ENSMICG00000011844
prolemur_simus ENSPSMG00000000243
otolemur_garnettii ENSOGAG00000002959
tupaia_belangeri ENSTBEG00000005028
castor_canadensis ENSCCNG00000000127
dipodomys_ordii ENSDORG00000028900
cricetulus_griseus ENSCGRG00001023390
cricetulus_griseus ENSCGRG00015020458
cricetulus_griseus ENSCGRG00000010944
mesocricetus_auratus ENSMAUG00000019241
microtus_ochrogaster ENSMOCG00000005941
peromyscus_maniculatus ENSPEMG00000014760
mus_spicilegus ENSMSIG00000013273
mus_spretus MGP_SPRETEiJ_G0034662
mus_musculus ENSMUSG00000041245
mus_caroli MGP_CAROLIEiJ_G0033492
mus_pahari MGP_PahariEiJ_G0032031
rattus_norvegicus ENSRNOG00000002537
nannospalax_galili ENSNGAG00000018426
jaculus_jaculus ENSJJAG00000003498
urocitellus_parryii ENSUPAG00010001662
spermophilus_dauricus ENSSDAG00000012604
ictidomys_tridecemlineatus ENSSTOG00000000299
marmota_marmota ENSMMMG00000013351
chinchilla_lanigera ENSCLAG00000008201
octodon_degus ENSODEG00000000663
cavia_porcellus ENSCPOG00000004954
heterocephalus_glaber ENSHGLG00000002949
heterocephalus_glaber ENSHGLG00100009918
fukomys_damarensis ENSFDAG00000021216
oryctolagus_cuniculus ENSOCUG00000011608
ochotona_princeps ENSOPRG00000010482
ornithorhynchus_anatinus ENSOANG00000000708
vombatus_ursinus ENSVURG00010019969
phascolarctos_cinereus ENSPCIG00000024318
sarcophilus_harrisii ENSSHAG00000005272
notamacropus_eugenii ENSMEUG00000002128
sarcophilus_harrisii ENSSHAG00000000576
monodelphis_domestica ENSMODG00000020893
xenopus_tropicalis ENSXETG00000018272
latimeria_chalumnae ENSLACG00000004553
apteryx_haastii ENSAHAG00000010745
apteryx_rowi ENSARWG00000013400
apteryx_owenii ENSAOWG00000010263
dromaius_novaehollandiae ENSDNVG00000006658
lonchura_striata ENSLSDG00000005658
clupea_harengus ENSCHAG00000025785
periophthalmus_magnuspinnatus ENSPMGG00000023474
paramormyrops_kingsleyae ENSPKIG00000015997
scleropages_formosus ENSSFOG00015001777
scleropages_formosus ENSSFOG00015012533
esox_lucius ENSELUG00000009895
gadus_morhua ENSGMOG00000008314
gasterosteus_aculeatus ENSGACG00000008755
tetraodon_nigroviridis ENSTNIG00000015087
hippocampus_comes ENSHCOG00000011731
monopterus_albus ENSMALG00000017089
betta_splendens ENSBSLG00000019783
labrus_bergylta ENSLBEG00000015132
cyprinodon_variegatus ENSCVAG00000022628
fundulus_heteroclitus ENSFHEG00000023446
poecilia_latipinna ENSPLAG00000010885
poecilia_formosa ENSPFOG00000010465
poecilia_mexicana ENSPMEG00000008736
poecilia_reticulata ENSPREG00000021990
xiphophorus_maculatus ENSXMAG00000021004
xiphophorus_couchianus ENSXCOG00000006812
gambusia_affinis ENSGAFG00000010817
kryptolebias_marmoratus ENSKMAG00000005689
oryzias_latipes ENSORLG00020008859
seriola_lalandi ENSSLDG00000008760
anabas_testudineus ENSATEG00000021469
scophthalmus_maximus ENSSMAG00000001536
mastacembelus_armatus ENSMAMG00000005507
larimichthys_crocea ENSLCRG00005007118
oryzias_latipes ENSORLG00015001373
oryzias_latipes ENSORLG00000007137
oryzias_melastigma ENSOMEG00000018698
gouania_willdenowi ENSGWIG00000020544
pundamilia_nyererei ENSPNYG00000021299
neolamprologus_brichardi ENSNBRG00000015252
oreochromis_niloticus ENSONIG00000012008
amphiprion_ocellaris ENSAOCG00000000571
acanthochromis_polyacanthus ENSAPOG00000006629
stegastes_partitus ENSSPAG00000020615
seriola_dumerili ENSSDUG00000011690
amphiprion_percula ENSAPEG00000000640
labrus_bergylta ENSLBEG00000015179
fundulus_heteroclitus ENSFHEG00000023445
oryzias_latipes ENSORLG00020008822
hucho_hucho ENSHHUG00000001441
astyanax_mexicanus ENSAMXG00005009610
danio_rerio ENSDARG00000021611
astyanax_mexicanus ENSAMXG00000039613
clupea_harengus ENSCHAG00000025787
hucho_hucho ENSHHUG00000007235
anas_platyrhynchos ENSAPLG00000029966
mola_mola ENSMMOG00000006628
takifugu_rubripes ENSTRUG00000020630
cottoperca_gobio ENSCGOG00000013877
amphiprion_percula ENSAPEG00000000575
seriola_dumerili ENSSDUG00000011683
cynoglossus_semilaevis ENSCSEG00000001437
maylandia_zebra ENSMZEG00005027234
lates_calcarifer ENSLCAG00010019187
anas_platyrhynchos ENSAPLG00000016828
parambassis_ranga ENSPRNG00000020585
astyanax_mexicanus ENSAMXG00000037667
astyanax_mexicanus ENSAMXG00005009635
pygocentrus_nattereri ENSPNAG00000020302
ictalurus_punctatus ENSIPUG00000019655
denticeps_clupeoides ENSDCDG00000004767
lepisosteus_oculatus ENSLOCG00000014785
erpetoichthys_calabaricus ENSECRG00000009227
callorhinchus_milii ENSCMIG00000005643
