pan_paniscus ENSPPAG00000027912
mastacembelus_armatus ENSMAMG00000017750
monopterus_albus ENSMALG00000003319
labrus_bergylta ENSLBEG00000026100
gadus_morhua ENSGMOG00000011757
paramormyrops_kingsleyae ENSPKIG00000006101
paramormyrops_kingsleyae ENSPKIG00000013495
lepisosteus_oculatus ENSLOCG00000017786
latimeria_chalumnae ENSLACG00000015735
scophthalmus_maximus ENSSMAG00000002662
scophthalmus_maximus ENSSMAG00000021331
neolamprologus_brichardi ENSNBRG00000002242
anabas_testudineus ENSATEG00000007200
scleropages_formosus ENSSFOG00015006494
anas_platyrhynchos_platyrhynchos ENSAPLG00000023247
numida_meleagris ENSNMEG00000020939
lepidothrix_coronata ENSLCOG00000001885
lonchura_striata_domestica ENSLSDG00000002132
calidris_pygmaea ENSCPGG00000011311
apteryx_haastii ENSAHAG00000016879
chelonoidis_abingdonii ENSCABG00000018186
pogona_vitticeps ENSPVIG00000008528
nomascus_leucogenys ENSNLEG00000027709
vulpes_vulpes ENSVVUG00000018222
drosophila_melanogaster FBgn0038839
