paramormyrops_kingsleyae ENSPKIG00000019014
crocodylus_porosus ENSCPRG00005014620
sphenodon_punctatus ENSSPUG00000009175
sphenodon_punctatus ENSSPUG00000009297
pogona_vitticeps ENSPVIG00000003347
anolis_carolinensis ENSACAG00000005732
notechis_scutatus ENSNSUG00000000672
salvator_merianae ENSSMRG00000020661
phascolarctos_cinereus ENSPCIG00000006266
notamacropus_eugenii ENSMEUG00000015693
vombatus_ursinus ENSVURG00010008600
phascolarctos_cinereus ENSPCIG00000006265
monodelphis_domestica ENSMODG00000049393
sarcophilus_harrisii ENSSHAG00000018503
monodelphis_domestica ENSMODG00000010062
loxodonta_africana ENSLAFG00000003653
procavia_capensis ENSPCAG00000002083
echinops_telfairi ENSETEG00000018769
choloepus_hoffmanni ENSCHOG00000009266
dasypus_novemcinctus ENSDNOG00000019580
pteropus_vampyrus ENSPVAG00000013500
myotis_lucifugus ENSMLUG00000011455
canis_lupus ENSCAFG00020003664
canis_lupus ENSCAFG00000005407
vulpes_vulpes ENSVVUG00000000815
mustela_putorius ENSMPUG00000012800
neovison_vison ENSNVIG00000008450
ursus_maritimus ENSUMAG00000025553
ursus_americanus ENSUAMG00000027629
ailuropoda_melanoleuca ENSAMEG00000004888
panthera_pardus ENSPPRG00000009774
panthera_tigris ENSPTIG00000007467
felis_catus ENSFCAG00000025031
equus_caballus ENSECAG00000020276
equus_asinus ENSEASG00005012586
bos_indicus ENSBIXG00005028313
bos_indicus ENSBIXG00000007265
bos_taurus ENSBTAG00000007634
bos_mutus ENSBMUG00000020748
bison_bison ENSBBBG00000002276
ovis_aries ENSOARG00000003589
capra_hircus ENSCHIG00000016259
tursiops_truncatus ENSTTRG00000008850
vicugna_pacos ENSVPAG00000001159
sus_scrofa ENSSSCG00000024486
erinaceus_europaeus ENSEEUG00000008067
sorex_araneus ENSSARG00000004993
heterocephalus_glaber ENSHGLG00100000129
heterocephalus_glaber ENSHGLG00000003116
fukomys_damarensis ENSFDAG00000016233
chinchilla_lanigera ENSCLAG00000009006
octodon_degus ENSODEG00000010474
cavia_porcellus ENSCPOG00000000248
ictidomys_tridecemlineatus ENSSTOG00000011611
spermophilus_dauricus ENSSDAG00000014482
marmota_marmota ENSMMMG00000024292
spermophilus_dauricus ENSSDAG00000024765
urocitellus_parryii ENSUPAG00010000048
castor_canadensis ENSCCNG00000026090
dipodomys_ordii ENSDORG00000001526
mus_spicilegus ENSMSIG00000029994
mus_spretus MGP_SPRETEiJ_G0032056
mus_musculus ENSMUSG00000037234
mus_caroli MGP_CAROLIEiJ_G0030937
mus_pahari MGP_PahariEiJ_G0021407
meriones_unguiculatus ENSMUGG00000004579
peromyscus_maniculatus ENSPEMG00000008689
microtus_ochrogaster ENSMOCG00000001847
cricetulus_griseus ENSCGRG00000008436
cricetulus_griseus ENSCGRG00001010796
cricetulus_griseus ENSCGRG00015025151
mesocricetus_auratus ENSMAUG00000014850
jaculus_jaculus ENSJJAG00000001521
meriones_unguiculatus ENSMUGG00000010901
rattus_norvegicus ENSRNOG00000014275
cavia_aperea ENSCAPG00000016745
oryctolagus_cuniculus ENSOCUG00000001402
ochotona_princeps ENSOPRG00000009756
tupaia_belangeri ENSTBEG00000009982
rhinopithecus_roxellana ENSRROG00000033715
rhinopithecus_bieti ENSRBIG00000036463
colobus_angolensis ENSCANG00000042895
piliocolobus_tephrosceles ENSPTEG00000038109
macaca_fascicularis ENSMFAG00000035527
macaca_nemestrina ENSMNEG00000021223
macaca_mulatta ENSMMUG00000019866
theropithecus_gelada ENSTGEG00000012941
papio_anubis ENSPANG00000010034
cercocebus_atys ENSCATG00000044162
mandrillus_leucophaeus ENSMLEG00000032643
chlorocebus_sabaeus ENSCSAG00000014951
pan_troglodytes ENSPTRG00000052829
pan_paniscus ENSPPAG00000038995
homo_sapiens ENSG00000168172
gorilla_gorilla ENSGGOG00000004913
pongo_abelii ENSPPYG00000018562
nomascus_leucogenys ENSNLEG00000012953
aotus_nancymaae ENSANAG00000020341
cebus_capucinus ENSCCAG00000031025
saimiri_boliviensis ENSSBOG00000023392
aotus_nancymaae ENSANAG00000023011
callithrix_jacchus ENSCJAG00000003487
carlito_syrichta ENSTSYG00000003125
microcebus_murinus ENSMICG00000001083
propithecus_coquereli ENSPCOG00000020518
prolemur_simus ENSPSMG00000025590
otolemur_garnettii ENSOGAG00000010911
ornithorhynchus_anatinus ENSOANG00000000693
xenopus_tropicalis ENSXETG00000011645
latimeria_chalumnae ENSLACG00000002773
callorhinchus_milii ENSCMIG00000016217
cynoglossus_semilaevis ENSCSEG00000015003
acanthochromis_polyacanthus ENSAPOG00000009819
callorhinchus_milii ENSCMIG00000012070
eptatretus_burgeri ENSEBUG00000001280
eptatretus_burgeri ENSEBUG00000004447
