pogona_vitticeps ENSPVIG00000013183
monopterus_albus ENSMALG00000003171
anabas_testudineus ENSATEG00000011779
labrus_bergylta ENSLBEG00000001999
gasterosteus_aculeatus ENSGACG00000006640
mola_mola ENSMMOG00000007535
fundulus_heteroclitus ENSFHEG00000009928
cyprinodon_variegatus ENSCVAG00000000198
poecilia_formosa ENSPFOG00000006685
poecilia_latipinna ENSPLAG00000013997
poecilia_mexicana ENSPMEG00000018699
xiphophorus_maculatus ENSXMAG00000009113
xiphophorus_couchianus ENSXCOG00000015605
gambusia_affinis ENSGAFG00000014859
poecilia_reticulata ENSPREG00000014349
kryptolebias_marmoratus ENSKMAG00000011755
oryzias_latipes ENSORLG00000015585
oryzias_latipes ENSORLG00020004228
oryzias_latipes_asm223469v1 ENSORLG00015015754
oryzias_melastigma ENSOMEG00000009418
maylandia_zebra ENSMZEG00005003284
pundamilia_nyererei ENSPNYG00000001067
astatotilapia_calliptera ENSACLG00000000514
haplochromis_burtoni ENSHBUG00000020665
neolamprologus_brichardi ENSNBRG00000010993
oreochromis_niloticus ENSONIG00000008175
amphilophus_citrinellus ENSACIG00000021128
amphiprion_percula ENSAPEG00000015844
amphiprion_ocellaris ENSAOCG00000007064
stegastes_partitus ENSSPAG00000004624
seriola_dumerili ENSSDUG00000017095
seriola_lalandi_dorsalis ENSSLDG00000024683
scophthalmus_maximus ENSSMAG00000003103
hippocampus_comes ENSHCOG00000009310
periophthalmus_magnuspinnatus ENSPMGG00000016194
gadus_morhua ENSGMOG00000018181
esox_lucius ENSELUG00000010917
astyanax_mexicanus ENSAMXG00000015035
pygocentrus_nattereri ENSPNAG00000017447
ictalurus_punctatus ENSIPUG00000021528
danio_rerio ENSDARG00000099235
danio_rerio ENSDARG00000039309
lepisosteus_oculatus ENSLOCG00000007916
