pogona_vitticeps ENSPVIG00000012620
ailuropoda_melanoleuca ENSAMEG00000011035
ursus_americanus ENSUAMG00000023972
mustela_putorius ENSMPUG00000013389
canis_lupus ENSCAFG00020022174
vulpes_vulpes ENSVVUG00000020731
canis_lupus ENSCAFG00000000961
vulpes_vulpes ENSVVUG00000016111
panthera_pardus ENSPPRG00000023676
panthera_tigris ENSPTIG00000005800
carlito_syrichta ENSTSYG00000029487
nannospalax_galili ENSNGAG00000020394
myotis_lucifugus ENSMLUG00000015345
bos_mutus ENSBMUG00000008996
cavia_aperea ENSCAPG00000017244
carlito_syrichta ENSTSYG00000027306
nannospalax_galili ENSNGAG00000014127
bos_mutus ENSBMUG00000025105
canis_lupus ENSCAFG00020005908
ornithorhynchus_anatinus ENSOANG00000030714
xenopus_tropicalis ENSXETG00000002071
latimeria_chalumnae ENSLACG00000008382
scleropages_formosus ENSSFOG00015010770
paramormyrops_kingsleyae ENSPKIG00000010621
scleropages_formosus ENSSFOG00015015215
astyanax_mexicanus ENSAMXG00005017221
astyanax_mexicanus ENSAMXG00000009392
pygocentrus_nattereri ENSPNAG00000019679
ictalurus_punctatus ENSIPUG00000007642
electrophorus_electricus ENSEEEG00000013860
danio_rerio ENSDARG00000060741
denticeps_clupeoides ENSDCDG00000018275
clupea_harengus ENSCHAG00000019009
hucho_hucho ENSHHUG00000001575
esox_lucius ENSELUG00000012167
gadus_morhua ENSGMOG00000009171
lepisosteus_oculatus ENSLOCG00000007100
erpetoichthys_calabaricus ENSECRG00000016546
callorhinchus_milii ENSCMIG00000010219
eptatretus_burgeri ENSEBUG00000012265
