anser_brachyrhynchus ENSABRG00000007466
heterocephalus_glaber_male ENSHGLG00100009165
fukomys_damarensis ENSFDAG00000014875
spermophilus_dauricus ENSSDAG00000006051
marmota_marmota_marmota ENSMMMG00000023351
urocitellus_parryii ENSUPAG00010011140
ictidomys_tridecemlineatus ENSSTOG00000000411
myotis_lucifugus ENSMLUG00000017325
pteropus_vampyrus ENSPVAG00000015875
sorex_araneus ENSSARG00000009105
oryctolagus_cuniculus ENSOCUG00000006919
ochotona_princeps ENSOPRG00000005868
phascolarctos_cinereus ENSPCIG00000030340
notamacropus_eugenii ENSMEUG00000003477
monodelphis_domestica ENSMODG00000016289
sarcophilus_harrisii ENSSHAG00000013854
ornithorhynchus_anatinus ENSOANG00000001465
xenopus_tropicalis ENSXETG00000016071
latimeria_chalumnae ENSLACG00000015081
cynoglossus_semilaevis ENSCSEG00000015814
hippocampus_comes ENSHCOG00000016418
takifugu_rubripes ENSTRUG00000004320
tetraodon_nigroviridis ENSTNIG00000017999
monopterus_albus ENSMALG00000007380
mastacembelus_armatus ENSMAMG00000023457
anabas_testudineus ENSATEG00000024505
seriola_lalandi_dorsalis ENSSLDG00000023481
seriola_dumerili ENSSDUG00000008523
scophthalmus_maximus ENSSMAG00000014881
xiphophorus_couchianus ENSXCOG00000010314
xiphophorus_maculatus ENSXMAG00000001479
gambusia_affinis ENSGAFG00000020205
poecilia_mexicana ENSPMEG00000005048
poecilia_mexicana ENSPMEG00000020081
poecilia_formosa ENSPFOG00000008580
poecilia_latipinna ENSPLAG00000014594
poecilia_formosa ENSPFOG00000008677
poecilia_reticulata ENSPREG00000006012
fundulus_heteroclitus ENSFHEG00000022480
cyprinodon_variegatus ENSCVAG00000002810
kryptolebias_marmoratus ENSKMAG00000019818
oryzias_latipes ENSORLG00000009125
oryzias_latipes ENSORLG00020018132
oryzias_latipes_asm223469v1 ENSORLG00015007564
oryzias_melastigma ENSOMEG00000012033
amphiprion_ocellaris ENSAOCG00000022497
amphiprion_percula ENSAPEG00000010857
acanthochromis_polyacanthus ENSAPOG00000013227
stegastes_partitus ENSSPAG00000010241
maylandia_zebra ENSMZEG00005002925
astatotilapia_calliptera ENSACLG00000027935
pundamilia_nyererei ENSPNYG00000017727
neolamprologus_brichardi ENSNBRG00000002586
haplochromis_burtoni ENSHBUG00000012314
oreochromis_niloticus ENSONIG00000017188
amphilophus_citrinellus ENSACIG00000022087
labrus_bergylta ENSLBEG00000026212
mola_mola ENSMMOG00000007623
gasterosteus_aculeatus ENSGACG00000011775
periophthalmus_magnuspinnatus ENSPMGG00000020478
gadus_morhua ENSGMOG00000011347
esox_lucius ENSELUG00000006253
pygocentrus_nattereri ENSPNAG00000025534
astyanax_mexicanus ENSAMXG00000040127
ictalurus_punctatus ENSIPUG00000005479
danio_rerio ENSDARG00000019932
scleropages_formosus ENSSFOG00015023445
paramormyrops_kingsleyae ENSPKIG00000025657
lepisosteus_oculatus ENSLOCG00000005342
eptatretus_burgeri ENSEBUG00000001494
ciona_savignyi ENSCSAVG00000004567
ciona_intestinalis ENSCING00000007109
ciona_savignyi ENSCSAVG00000003492
ciona_savignyi ENSCSAVG00000002270
ciona_intestinalis ENSCING00000012369
ciona_savignyi ENSCSAVG00000002052
ciona_intestinalis ENSCING00000012544
