eptatretus_burgeri ENSEBUG00000003529
pelodiscus_sinensis ENSPSIG00000014383
xenopus_tropicalis ENSXETG00000005326
latimeria_chalumnae ENSLACG00000018393
tetraodon_nigroviridis ENSTNIG00000004898
takifugu_rubripes ENSTRUG00000017342
mola_mola ENSMMOG00000010803
labrus_bergylta ENSLBEG00000001112
gasterosteus_aculeatus ENSGACG00000003011
amphiprion_percula ENSAPEG00000019785
amphiprion_ocellaris ENSAOCG00000018530
acanthochromis_polyacanthus ENSAPOG00000005047
stegastes_partitus ENSSPAG00000012951
haplochromis_burtoni ENSHBUG00000014480
astatotilapia_calliptera ENSACLG00000013979
maylandia_zebra ENSMZEG00005017336
pundamilia_nyererei ENSPNYG00000015506
neolamprologus_brichardi ENSNBRG00000007244
oreochromis_niloticus ENSONIG00000002022
amphilophus_citrinellus ENSACIG00000016095
scophthalmus_maximus ENSSMAG00000004249
poecilia_latipinna ENSPLAG00000008933
poecilia_formosa ENSPFOG00000018863
poecilia_mexicana ENSPMEG00000005155
poecilia_reticulata ENSPREG00000014123
xiphophorus_couchianus ENSXCOG00000020766
xiphophorus_maculatus ENSXMAG00000027119
gambusia_affinis ENSGAFG00000007521
fundulus_heteroclitus ENSFHEG00000004575
cyprinodon_variegatus ENSCVAG00000003253
kryptolebias_marmoratus ENSKMAG00000007949
oryzias_latipes ENSORLG00020011268
oryzias_latipes ENSORLG00000007040
oryzias_latipes_asm223469v1 ENSORLG00015009378
oryzias_melastigma ENSOMEG00000001427
cynoglossus_semilaevis ENSCSEG00000001174
mastacembelus_armatus ENSMAMG00000017962
monopterus_albus ENSMALG00000004190
anabas_testudineus ENSATEG00000018924
seriola_lalandi_dorsalis ENSSLDG00000016320
seriola_dumerili ENSSDUG00000020424
hippocampus_comes ENSHCOG00000010444
periophthalmus_magnuspinnatus ENSPMGG00000009631
gadus_morhua ENSGMOG00000020611
esox_lucius ENSELUG00000014973
astyanax_mexicanus ENSAMXG00000025945
pygocentrus_nattereri ENSPNAG00000016315
ictalurus_punctatus ENSIPUG00000024651
danio_rerio ENSDARG00000089836
scleropages_formosus ENSSFOG00015018102
paramormyrops_kingsleyae ENSPKIG00000006716
lepisosteus_oculatus ENSLOCG00000000535
ciona_intestinalis ENSCING00000014236
ciona_savignyi ENSCSAVG00000008777
drosophila_melanogaster FBgn0003714
caenorhabditis_elegans_strain_n2 WBGene00011391
