parus_major ENSPMJG00000017776
xiphophorus_couchianus ENSXCOG00000012523
poecilia_reticulata ENSPREG00000017562
fundulus_heteroclitus ENSFHEG00000007164
cyprinodon_variegatus ENSCVAG00000008283
kryptolebias_marmoratus ENSKMAG00000011494
oryzias_latipes ENSORLG00020015048
oryzias_latipes_asm223469v1 ENSORLG00015007166
oryzias_latipes ENSORLG00000028154
oryzias_melastigma ENSOMEG00000009443
pundamilia_nyererei ENSPNYG00000013090
astatotilapia_calliptera ENSACLG00000006434
maylandia_zebra ENSMZEG00005001576
haplochromis_burtoni ENSHBUG00000007840
oreochromis_niloticus ENSONIG00000000585
neolamprologus_brichardi ENSNBRG00000008406
amphilophus_citrinellus ENSACIG00000004827
cynoglossus_semilaevis ENSCSEG00000010245
seriola_dumerili ENSSDUG00000013243
seriola_lalandi_dorsalis ENSSLDG00000014860
scophthalmus_maximus ENSSMAG00000018311
mastacembelus_armatus ENSMAMG00000018565
monopterus_albus ENSMALG00000003652
anabas_testudineus ENSATEG00000012912
mola_mola ENSMMOG00000020747
takifugu_rubripes ENSTRUG00000012000
labrus_bergylta ENSLBEG00000000070
amphiprion_ocellaris ENSAOCG00000016210
amphiprion_percula ENSAPEG00000022371
acanthochromis_polyacanthus ENSAPOG00000011292
stegastes_partitus ENSSPAG00000018549
hippocampus_comes ENSHCOG00000000940
seriola_lalandi_dorsalis ENSSLDG00000019224
periophthalmus_magnuspinnatus ENSPMGG00000004230
gadus_morhua ENSGMOG00000000735
esox_lucius ENSELUG00000008900
pygocentrus_nattereri ENSPNAG00000014261
astyanax_mexicanus ENSAMXG00000019700
ictalurus_punctatus ENSIPUG00000005434
danio_rerio ENSDARG00000041576
scleropages_formosus ENSSFOG00015012827
paramormyrops_kingsleyae ENSPKIG00000024982
lepisosteus_oculatus ENSLOCG00000015389
petromyzon_marinus ENSPMAG00000001807
xenopus_tropicalis ENSXETG00000010538
caenorhabditis_elegans_strain_n2 WBGene00003578
eptatretus_burgeri ENSEBUG00000016565
drosophila_melanogaster FBgn0037911
