latimeria_chalumnae ENSLACG00000011457
neolamprologus_brichardi ENSNBRG00000021930
oreochromis_niloticus ENSONIG00000011260
amphilophus_citrinellus ENSACIG00000018374
amphiprion_ocellaris ENSAOCG00000018439
amphiprion_percula ENSAPEG00000009469
acanthochromis_polyacanthus ENSAPOG00000014073
stegastes_partitus ENSSPAG00000003631
mastacembelus_armatus ENSMAMG00000010726
monopterus_albus ENSMALG00000020567
anabas_testudineus ENSATEG00000002142
periophthalmus_magnuspinnatus ENSPMGG00000017284
gadus_morhua ENSGMOG00000012394
esox_lucius ENSELUG00000001157
pygocentrus_nattereri ENSPNAG00000012014
astyanax_mexicanus ENSAMXG00000043628
ictalurus_punctatus ENSIPUG00000013830
danio_rerio ENSDARG00000005108
paramormyrops_kingsleyae ENSPKIG00000012158
scleropages_formosus ENSSFOG00015011809
pygocentrus_nattereri ENSPNAG00000003781
astyanax_mexicanus ENSAMXG00000039214
ictalurus_punctatus ENSIPUG00000022759
danio_rerio ENSDARG00000003091
xiphophorus_maculatus ENSXMAG00000019127
xiphophorus_couchianus ENSXCOG00000001951
poecilia_formosa ENSPFOG00000005771
poecilia_reticulata ENSPREG00000012182
poecilia_mexicana ENSPMEG00000008394
poecilia_latipinna ENSPLAG00000001314
fundulus_heteroclitus ENSFHEG00000019620
cyprinodon_variegatus ENSCVAG00000016656
kryptolebias_marmoratus ENSKMAG00000015179
oryzias_latipes ENSORLG00020014644
oryzias_latipes ENSORLG00000017272
oryzias_latipes_asm223469v1 ENSORLG00015005625
oryzias_melastigma ENSOMEG00000003171
maylandia_zebra ENSMZEG00005004210
astatotilapia_calliptera ENSACLG00000005938
haplochromis_burtoni ENSHBUG00000021905
neolamprologus_brichardi ENSNBRG00000012897
pundamilia_nyererei ENSPNYG00000019826
oreochromis_niloticus ENSONIG00000010453
amphilophus_citrinellus ENSACIG00000006855
amphiprion_percula ENSAPEG00000024417
amphiprion_ocellaris ENSAOCG00000011636
acanthochromis_polyacanthus ENSAPOG00000009541
stegastes_partitus ENSSPAG00000023031
scophthalmus_maximus ENSSMAG00000001233
mastacembelus_armatus ENSMAMG00000017425
anabas_testudineus ENSATEG00000011304
tetraodon_nigroviridis ENSTNIG00000004547
takifugu_rubripes ENSTRUG00000005624
labrus_bergylta ENSLBEG00000003227
gasterosteus_aculeatus ENSGACG00000003784
mola_mola ENSMMOG00000008039
seriola_dumerili ENSSDUG00000009109
seriola_lalandi_dorsalis ENSSLDG00000010815
monopterus_albus ENSMALG00000008036
hippocampus_comes ENSHCOG00000014853
cynoglossus_semilaevis ENSCSEG00000015959
cynoglossus_semilaevis ENSCSEG00000012015
periophthalmus_magnuspinnatus ENSPMGG00000016245
gadus_morhua ENSGMOG00000005661
esox_lucius ENSELUG00000007170
paramormyrops_kingsleyae ENSPKIG00000014568
scleropages_formosus ENSSFOG00015009975
lepisosteus_oculatus ENSLOCG00000004307
lepisosteus_oculatus ENSLOCG00000004288
petromyzon_marinus ENSPMAG00000008069
eptatretus_burgeri ENSEBUG00000003591
petromyzon_marinus ENSPMAG00000002955
