anas_platyrhynchos_platyrhynchos ENSAPLG00000000615
marmota_marmota_marmota ENSMMMG00000001196
urocitellus_parryii ENSUPAG00010023607
castor_canadensis ENSCCNG00000027948
dipodomys_ordii ENSDORG00000029248
pan_troglodytes ENSPTRG00000007340
pan_paniscus ENSPPAG00000023226
homo_sapiens ENSG00000166426
gorilla_gorilla ENSGGOG00000010435
pongo_abelii ENSPPYG00000006694
nomascus_leucogenys ENSNLEG00000008542
piliocolobus_tephrosceles ENSPTEG00000009289
colobus_angolensis_palliatus ENSCANG00000021729
rhinopithecus_roxellana ENSRROG00000038965
rhinopithecus_bieti ENSRBIG00000034703
macaca_fascicularis ENSMFAG00000017340
macaca_mulatta ENSMMUG00000009393
papio_anubis ENSPANG00000015829
cercocebus_atys ENSCATG00000040276
mandrillus_leucophaeus ENSMLEG00000029159
theropithecus_gelada ENSTGEG00000001251
chlorocebus_sabaeus ENSCSAG00000014895
aotus_nancymaae ENSANAG00000036705
aotus_nancymaae ENSANAG00000031766
cebus_capucinus ENSCCAG00000034755
callithrix_jacchus ENSCJAG00000010248
carlito_syrichta ENSTSYG00000004163
propithecus_coquereli ENSPCOG00000014279
microcebus_murinus ENSMICG00000008816
prolemur_simus ENSPSMG00000000442
otolemur_garnettii ENSOGAG00000006757
equus_caballus ENSECAG00000038600
equus_asinus_asinus ENSEASG00005015571
equus_asinus_asinus ENSEASG00005015620
equus_caballus ENSECAG00000030224
macaca_nemestrina ENSMNEG00000042547
bos_taurus ENSBTAG00000012909
bos_mutus ENSBMUG00000007314
bison_bison_bison ENSBBBG00000010520
capra_hircus ENSCHIG00000019166
ovis_aries ENSOARG00000000794
tursiops_truncatus ENSTTRG00000015874
sus_scrofa ENSSSCG00000021873
echinops_telfairi ENSETEG00000013080
loxodonta_africana ENSLAFG00000018155
procavia_capensis ENSPCAG00000005095
tupaia_belangeri ENSTBEG00000000123
ursus_americanus ENSUAMG00000017909
ailuropoda_melanoleuca ENSAMEG00000012632
mustela_putorius_furo ENSMPUG00000010990
neovison_vison ENSNVIG00000009940
felis_catus ENSFCAG00000010519
panthera_pardus ENSPPRG00000003315
canis_lupus_dingo ENSCAFG00020015129
vulpes_vulpes ENSVVUG00000001115
dasypus_novemcinctus ENSDNOG00000003546
notechis_scutatus ENSNSUG00000014283
pogona_vitticeps ENSPVIG00000007335
salvator_merianae ENSSMRG00000007447
xenopus_tropicalis ENSXETG00000009773
latimeria_chalumnae ENSLACG00000004132
seriola_dumerili ENSSDUG00000004493
seriola_lalandi_dorsalis ENSSLDG00000016019
scophthalmus_maximus ENSSMAG00000009692
monopterus_albus ENSMALG00000013845
mastacembelus_armatus ENSMAMG00000014230
anabas_testudineus ENSATEG00000020395
tetraodon_nigroviridis ENSTNIG00000009569
takifugu_rubripes ENSTRUG00000016640
mola_mola ENSMMOG00000002230
labrus_bergylta ENSLBEG00000017202
cynoglossus_semilaevis ENSCSEG00000012621
amphiprion_percula ENSAPEG00000001621
amphiprion_ocellaris ENSAOCG00000003883
acanthochromis_polyacanthus ENSAPOG00000007742
stegastes_partitus ENSSPAG00000001915
pundamilia_nyererei ENSPNYG00000010686
haplochromis_burtoni ENSHBUG00000009082
astatotilapia_calliptera ENSACLG00000012721
maylandia_zebra ENSMZEG00005013743
oreochromis_niloticus ENSONIG00000005785
neolamprologus_brichardi ENSNBRG00000019816
amphilophus_citrinellus ENSACIG00000020551
fundulus_heteroclitus ENSFHEG00000022257
cyprinodon_variegatus ENSCVAG00000019308
poecilia_mexicana ENSPMEG00000009662
poecilia_formosa ENSPFOG00000002184
poecilia_latipinna ENSPLAG00000003004
poecilia_reticulata ENSPREG00000004727
gambusia_affinis ENSGAFG00000013067
xiphophorus_couchianus ENSXCOG00000013952
xiphophorus_maculatus ENSXMAG00000002217
kryptolebias_marmoratus ENSKMAG00000002113
oryzias_latipes_asm223469v1 ENSORLG00015001803
oryzias_latipes ENSORLG00020001179
oryzias_latipes ENSORLG00000001467
oryzias_melastigma ENSOMEG00000006392
hippocampus_comes ENSHCOG00000018495
esox_lucius ENSELUG00000022815
pygocentrus_nattereri ENSPNAG00000016664
ictalurus_punctatus ENSIPUG00000021033
danio_rerio ENSDARG00000035904
pygocentrus_nattereri ENSPNAG00000004167
astyanax_mexicanus ENSAMXG00000008732
ictalurus_punctatus ENSIPUG00000014637
danio_rerio ENSDARG00000045926
labrus_bergylta ENSLBEG00000020497
gasterosteus_aculeatus ENSGACG00000007393
takifugu_rubripes ENSTRUG00000015977
tetraodon_nigroviridis ENSTNIG00000008453
mola_mola ENSMMOG00000001366
seriola_lalandi_dorsalis ENSSLDG00000001592
seriola_dumerili ENSSDUG00000023473
hippocampus_comes ENSHCOG00000007356
maylandia_zebra ENSMZEG00005010894
astatotilapia_calliptera ENSACLG00000024794
pundamilia_nyererei ENSPNYG00000008897
haplochromis_burtoni ENSHBUG00000007098
neolamprologus_brichardi ENSNBRG00000017818
oreochromis_niloticus ENSONIG00000012848
monopterus_albus ENSMALG00000015235
amphiprion_ocellaris ENSAOCG00000007389
amphiprion_percula ENSAPEG00000009024
acanthochromis_polyacanthus ENSAPOG00000016781
stegastes_partitus ENSSPAG00000000979
amphilophus_citrinellus ENSACIG00000012508
gambusia_affinis ENSGAFG00000005115
xiphophorus_maculatus ENSXMAG00000027139
poecilia_latipinna ENSPLAG00000002251
poecilia_formosa ENSPFOG00000014413
poecilia_reticulata ENSPREG00000012795
poecilia_mexicana ENSPMEG00000010132
xiphophorus_couchianus ENSXCOG00000020861
cyprinodon_variegatus ENSCVAG00000010647
fundulus_heteroclitus ENSFHEG00000017747
kryptolebias_marmoratus ENSKMAG00000008094
oryzias_latipes_asm223469v1 ENSORLG00015014166
oryzias_latipes ENSORLG00000023034
oryzias_latipes ENSORLG00020021009
oryzias_melastigma ENSOMEG00000004984
anabas_testudineus ENSATEG00000021110
mastacembelus_armatus ENSMAMG00000023100
scophthalmus_maximus ENSSMAG00000005604
cynoglossus_semilaevis ENSCSEG00000003119
anabas_testudineus ENSATEG00000021183
seriola_lalandi_dorsalis ENSSLDG00000007244
periophthalmus_magnuspinnatus ENSPMGG00000023849
gadus_morhua ENSGMOG00000009225
scleropages_formosus ENSSFOG00015022142
scleropages_formosus ENSSFOG00015010613
paramormyrops_kingsleyae ENSPKIG00000012626
periophthalmus_magnuspinnatus ENSPMGG00000021164
esox_lucius ENSELUG00000023551
paramormyrops_kingsleyae ENSPKIG00000012775
lepisosteus_oculatus ENSLOCG00000015050
