apteryx_haastii ENSAHAG00000019375
macaca_nemestrina ENSMNEG00000042106
theropithecus_gelada ENSTGEG00000026165
papio_anubis ENSPANG00000024928
chlorocebus_sabaeus ENSCSAG00000008115
colobus_angolensis_palliatus ENSCANG00000000902
piliocolobus_tephrosceles ENSPTEG00000038822
rhinopithecus_bieti ENSRBIG00000012146
rhinopithecus_roxellana ENSRROG00000032270
saimiri_boliviensis_boliviensis ENSSBOG00000030648
cebus_capucinus ENSCCAG00000036659
callithrix_jacchus ENSCJAG00000001156
aotus_nancymaae ENSANAG00000034261
carlito_syrichta ENSTSYG00000003632
propithecus_coquereli ENSPCOG00000018781
microcebus_murinus ENSMICG00000007514
prolemur_simus ENSPSMG00000011422
otolemur_garnettii ENSOGAG00000008591
bos_taurus ENSBTAG00000033076
bos_taurus ENSBTAG00000051504
bos_mutus ENSBMUG00000011395
bison_bison_bison ENSBBBG00000014095
ovis_aries ENSOARG00000012634
capra_hircus ENSCHIG00000019917
tursiops_truncatus ENSTTRG00000008395
sus_scrofa ENSSSCG00000005269
vicugna_pacos ENSVPAG00000003392
ursus_maritimus ENSUMAG00000022132
ursus_americanus ENSUAMG00000011928
ailuropoda_melanoleuca ENSAMEG00000015683
mustela_putorius_furo ENSMPUG00000008863
neovison_vison ENSNVIG00000011669
canis_lupus_familiaris ENSCAFG00000001751
canis_lupus_dingo ENSCAFG00020025496
vulpes_vulpes ENSVVUG00000002363
panthera_pardus ENSPPRG00000012646
panthera_tigris_altaica ENSPTIG00000018404
felis_catus ENSFCAG00000011422
pteropus_vampyrus ENSPVAG00000007832
myotis_lucifugus ENSMLUG00000006442
equus_caballus ENSECAG00000015942
equus_asinus_asinus ENSEASG00005007843
sorex_araneus ENSSARG00000014299
erinaceus_europaeus ENSEEUG00000014348
choloepus_hoffmanni ENSCHOG00000001761
dasypus_novemcinctus ENSDNOG00000008308
loxodonta_africana ENSLAFG00000028704
loxodonta_africana ENSLAFG00000004612
procavia_capensis ENSPCAG00000013541
echinops_telfairi ENSETEG00000000228
phascolarctos_cinereus ENSPCIG00000000057
notamacropus_eugenii ENSMEUG00000005574
sarcophilus_harrisii ENSSHAG00000018492
monodelphis_domestica ENSMODG00000002031
ornithorhynchus_anatinus ENSOANG00000011650
xenopus_tropicalis ENSXETG00000001048
latimeria_chalumnae ENSLACG00000008829
scleropages_formosus ENSSFOG00015011288
paramormyrops_kingsleyae ENSPKIG00000000285
fundulus_heteroclitus ENSFHEG00000003441
fundulus_heteroclitus ENSFHEG00000003408
takifugu_rubripes ENSTRUG00000001357
tetraodon_nigroviridis ENSTNIG00000004554
hippocampus_comes ENSHCOG00000017388
hippocampus_comes ENSHCOG00000017422
cynoglossus_semilaevis ENSCSEG00000013825
seriola_dumerili ENSSDUG00000021634
seriola_lalandi_dorsalis ENSSLDG00000011506
scophthalmus_maximus ENSSMAG00000005006
periophthalmus_magnuspinnatus ENSPMGG00000022975
labrus_bergylta ENSLBEG00000022100
mola_mola ENSMMOG00000015389
gasterosteus_aculeatus ENSGACG00000011569
cyprinodon_variegatus ENSCVAG00000003812
cyprinodon_variegatus ENSCVAG00000003806
poecilia_latipinna ENSPLAG00000005430
poecilia_formosa ENSPFOG00000015801
poecilia_mexicana ENSPMEG00000015919
poecilia_mexicana ENSPMEG00000023653
poecilia_latipinna ENSPLAG00000000171
poecilia_reticulata ENSPREG00000009396
gambusia_affinis ENSGAFG00000011277
gambusia_affinis ENSGAFG00000011253
xiphophorus_couchianus ENSXCOG00000015665
xiphophorus_maculatus ENSXMAG00000015525
kryptolebias_marmoratus ENSKMAG00000003224
oryzias_latipes ENSORLG00000012478
oryzias_latipes ENSORLG00020004174
oryzias_latipes_asm223469v1 ENSORLG00015018520
oryzias_melastigma ENSOMEG00000012282
oryzias_melastigma ENSOMEG00000009198
amphilophus_citrinellus ENSACIG00000002212
amphilophus_citrinellus ENSACIG00000002262
astatotilapia_calliptera ENSACLG00000011338
maylandia_zebra ENSMZEG00005010424
pundamilia_nyererei ENSPNYG00000017876
haplochromis_burtoni ENSHBUG00000010995
neolamprologus_brichardi ENSNBRG00000017500
oreochromis_niloticus ENSONIG00000010763
amphiprion_percula ENSAPEG00000011787
amphiprion_ocellaris ENSAOCG00000017899
acanthochromis_polyacanthus ENSAPOG00000010667
stegastes_partitus ENSSPAG00000020617
anabas_testudineus ENSATEG00000022349
anabas_testudineus ENSATEG00000022371
mastacembelus_armatus ENSMAMG00000007552
monopterus_albus ENSMALG00000001715
gadus_morhua ENSGMOG00000016504
esox_lucius ENSELUG00000002412
pygocentrus_nattereri ENSPNAG00000009126
astyanax_mexicanus ENSAMXG00000040960
ictalurus_punctatus ENSIPUG00000021376
danio_rerio ENSDARG00000103454
lepisosteus_oculatus ENSLOCG00000009721
eptatretus_burgeri ENSEBUG00000004502
