pogona_vitticeps ENSPVIG00000010292
neovison_vison ENSNVIG00000011523
mustela_putorius ENSMPUG00000003560
erinaceus_europaeus ENSEEUG00000012175
pteropus_vampyrus ENSPVAG00000002762
myotis_lucifugus ENSMLUG00000000079
bos_indicus ENSBIXG00005011844
bos_indicus ENSBIXG00000011860
bos_taurus ENSBTAG00000019492
bos_mutus ENSBMUG00000002409
bison_bison ENSBBBG00000013719
capra_hircus ENSCHIG00000024074
ovis_aries ENSOARG00000011890
tursiops_truncatus ENSTTRG00000009422
sus_scrofa ENSSSCG00000001546
equus_caballus ENSECAG00000013190
equus_asinus ENSEASG00005021199
procavia_capensis ENSPCAG00000010070
loxodonta_africana ENSLAFG00000016443
echinops_telfairi ENSETEG00000013321
choloepus_hoffmanni ENSCHOG00000003810
ornithorhynchus_anatinus ENSOANG00000014575
xenopus_tropicalis ENSXETG00000016943
latimeria_chalumnae ENSLACG00000022320
clupea_harengus ENSCHAG00000020430
denticeps_clupeoides ENSDCDG00000023149
pygocentrus_nattereri ENSPNAG00000017940
astyanax_mexicanus ENSAMXG00000007675
electrophorus_electricus ENSEEEG00000007211
ictalurus_punctatus ENSIPUG00000000720
danio_rerio ENSDARG00000068870
hucho_hucho ENSHHUG00000036321
esox_lucius ENSELUG00000011398
cynoglossus_semilaevis ENSCSEG00000001892
neolamprologus_brichardi ENSNBRG00000010916
seriola_dumerili ENSSDUG00000010430
seriola_lalandi ENSSLDG00000004550
scophthalmus_maximus ENSSMAG00000019359
lates_calcarifer ENSLCAG00010007245
monopterus_albus ENSMALG00000018801
mastacembelus_armatus ENSMAMG00000011012
anabas_testudineus ENSATEG00000020500
betta_splendens ENSBSLG00000002342
cottoperca_gobio ENSCGOG00000023608
gasterosteus_aculeatus ENSGACG00000008262
labrus_bergylta ENSLBEG00000014911
tetraodon_nigroviridis ENSTNIG00000015113
takifugu_rubripes ENSTRUG00000016161
mola_mola ENSMMOG00000004754
larimichthys_crocea ENSLCRG00005018217
amphiprion_ocellaris ENSAOCG00000013678
amphiprion_percula ENSAPEG00000019332
acanthochromis_polyacanthus ENSAPOG00000006220
stegastes_partitus ENSSPAG00000006842
parambassis_ranga ENSPRNG00000026162
poecilia_latipinna ENSPLAG00000013421
poecilia_mexicana ENSPMEG00000014163
poecilia_formosa ENSPFOG00000013659
poecilia_reticulata ENSPREG00000022647
xiphophorus_maculatus ENSXMAG00000010442
xiphophorus_couchianus ENSXCOG00000006359
gambusia_affinis ENSGAFG00000004019
cyprinodon_variegatus ENSCVAG00000005690
fundulus_heteroclitus ENSFHEG00000000118
kryptolebias_marmoratus ENSKMAG00000007058
oryzias_latipes ENSORLG00020010540
oryzias_latipes ENSORLG00015002490
oryzias_latipes ENSORLG00000006609
oryzias_melastigma ENSOMEG00000020064
gouania_willdenowi ENSGWIG00000020579
astatotilapia_calliptera ENSACLG00000002359
maylandia_zebra ENSMZEG00005001981
haplochromis_burtoni ENSHBUG00000022812
pundamilia_nyererei ENSPNYG00000022380
oreochromis_niloticus ENSONIG00000011869
amphilophus_citrinellus ENSACIG00000001924
hippocampus_comes ENSHCOG00000008426
periophthalmus_magnuspinnatus ENSPMGG00000023815
gadus_morhua ENSGMOG00000008217
paramormyrops_kingsleyae ENSPKIG00000016341
lepisosteus_oculatus ENSLOCG00000000495
erpetoichthys_calabaricus ENSECRG00000003630
callorhinchus_milii ENSCMIG00000017362
eptatretus_burgeri ENSEBUG00000009448
