latimeria_chalumnae ENSLACG00000017153
ictidomys_tridecemlineatus ENSSTOG00000014475
marmota_marmota_marmota ENSMMMG00000022580
cricetulus_griseus_chok1gshd ENSCGRG00001023465
cricetulus_griseus_crigri ENSCGRG00000014165
cricetulus_griseus_crigri-picr ENSCGRG00015015596
mesocricetus_auratus ENSMAUG00000008886
microtus_ochrogaster ENSMOCG00000002068
peromyscus_maniculatus_bairdii ENSPEMG00000024913
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033259
mus_musculus ENSMUSG00000032097
mus_spicilegus ENSMSIG00000007642
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032122
mus_spicilegus ENSMSIG00000025704
mus_pahari MGP_PahariEiJ_G0014991
rattus_norvegicus ENSRNOG00000053932
meriones_unguiculatus ENSMUGG00000012158
nannospalax_galili ENSNGAG00000016848
jaculus_jaculus ENSJJAG00000021630
dipodomys_ordii ENSDORG00000001037
castor_canadensis ENSCCNG00000023162
ochotona_princeps ENSOPRG00000016112
tupaia_belangeri ENSTBEG00000001033
cavia_porcellus ENSCPOG00000010587
cebus_capucinus ENSCCAG00000029078
aotus_nancymaae ENSANAG00000032103
pteropus_vampyrus ENSPVAG00000005421
myotis_lucifugus ENSMLUG00000003671
equus_asinus_asinus ENSEASG00005004961
equus_caballus ENSECAG00000000539
bos_mutus ENSBMUG00000011683
bos_taurus ENSBTAG00000009067
bison_bison_bison ENSBBBG00000020849
ovis_aries ENSOARG00000011455
capra_hircus ENSCHIG00000026114
tursiops_truncatus ENSTTRG00000004313
sus_scrofa ENSSSCG00000015097
vicugna_pacos ENSVPAG00000005601
sorex_araneus ENSSARG00000003219
erinaceus_europaeus ENSEEUG00000002824
ursus_americanus ENSUAMG00000027749
ursus_maritimus ENSUMAG00000000993
ailuropoda_melanoleuca ENSAMEG00000006073
canis_lupus_familiaris ENSCAFG00000012442
canis_lupus_dingo ENSCAFG00020013150
vulpes_vulpes ENSVVUG00000024121
neovison_vison ENSNVIG00000004118
mustela_putorius_furo ENSMPUG00000004857
panthera_pardus ENSPPRG00000009039
panthera_tigris_altaica ENSPTIG00000018551
felis_catus ENSFCAG00000029360
ornithorhynchus_anatinus ENSOANG00000003751
apteryx_owenii ENSAOWG00000010178
apteryx_rowi ENSARWG00000002758
apteryx_haastii ENSAHAG00000005966
dromaius_novaehollandiae ENSDNVG00000003643
nothoprocta_perdicaria ENSNPEG00000003336
anser_brachyrhynchus ENSABRG00000015331
anas_platyrhynchos_platyrhynchos ENSAPLG00000007274
coturnix_japonica ENSCJPG00005011752
coturnix_japonica ENSCJPG00005003843
meleagris_gallopavo ENSMGAG00000004123
gallus_gallus ENSGALG00000033064
numida_meleagris ENSNMEG00000003355
zonotrichia_albicollis ENSZALG00000012190
junco_hyemalis ENSJHYG00000008780
serinus_canaria ENSSCAG00000017161
lonchura_striata_domestica ENSLSDG00000007676
taeniopygia_guttata ENSTGUG00000017360
cyanistes_caeruleus ENSCCEG00000018817
parus_major ENSPMJG00000007520
ficedula_albicollis ENSFALG00000009831
lepidothrix_coronata ENSLCOG00000003773
manacus_vitellinus ENSMVIG00005000619
calidris_pugnax ENSCPUG00000017935
calidris_pygmaea ENSCPGG00000002798
melopsittacus_undulatus ENSMUNG00000009838
crocodylus_porosus ENSCPRG00005006930
chelonoidis_abingdonii ENSCABG00000004080
gopherus_agassizii ENSGAGG00000020608
chrysemys_picta_bellii ENSCPBG00000004323
pelodiscus_sinensis ENSPSIG00000013230
sphenodon_punctatus ENSSPUG00000004404
acanthochromis_polyacanthus ENSAPOG00000024230
acanthochromis_polyacanthus ENSAPOG00000015400
eptatretus_burgeri ENSEBUG00000006566
cavia_aperea ENSCAPG00000013040
pogona_vitticeps ENSPVIG00000009576
anolis_carolinensis ENSACAG00000017134
salvator_merianae ENSSMRG00000021727
notechis_scutatus ENSNSUG00000006769
gadus_morhua ENSGMOG00000009542
esox_lucius ENSELUG00000022660
fundulus_heteroclitus ENSFHEG00000021202
cyprinodon_variegatus ENSCVAG00000002540
xiphophorus_maculatus ENSXMAG00000007620
xiphophorus_couchianus ENSXCOG00000008560
gambusia_affinis ENSGAFG00000020279
poecilia_mexicana ENSPMEG00000019775
poecilia_formosa ENSPFOG00000010555
poecilia_latipinna ENSPLAG00000019684
poecilia_reticulata ENSPREG00000016082
kryptolebias_marmoratus ENSKMAG00000003546
oryzias_latipes ENSORLG00000002506
oryzias_latipes_asm223469v1 ENSORLG00015005301
oryzias_latipes ENSORLG00020016534
oryzias_melastigma ENSOMEG00000001347
amphiprion_ocellaris ENSAOCG00000022849
amphiprion_percula ENSAPEG00000013047
acanthochromis_polyacanthus ENSAPOG00000007695
stegastes_partitus ENSSPAG00000023258
maylandia_zebra ENSMZEG00005024098
astatotilapia_calliptera ENSACLG00000022164
pundamilia_nyererei ENSPNYG00000008538
haplochromis_burtoni ENSHBUG00000009651
neolamprologus_brichardi ENSNBRG00000003507
oreochromis_niloticus ENSONIG00000005756
neolamprologus_brichardi ENSNBRG00000003540
amphilophus_citrinellus ENSACIG00000023989
monopterus_albus ENSMALG00000009308
mastacembelus_armatus ENSMAMG00000013732
anabas_testudineus ENSATEG00000009693
seriola_dumerili ENSSDUG00000019695
seriola_lalandi_dorsalis ENSSLDG00000006167
cynoglossus_semilaevis ENSCSEG00000006875
labrus_bergylta ENSLBEG00000017823
mola_mola ENSMMOG00000001233
gasterosteus_aculeatus ENSGACG00000012258
scophthalmus_maximus ENSSMAG00000001253
tetraodon_nigroviridis ENSTNIG00000016295
takifugu_rubripes ENSTRUG00000011848
hippocampus_comes ENSHCOG00000012451
periophthalmus_magnuspinnatus ENSPMGG00000023707
astyanax_mexicanus ENSAMXG00000019553
pygocentrus_nattereri ENSPNAG00000010102
ictalurus_punctatus ENSIPUG00000000616
danio_rerio ENSDARG00000061338
paramormyrops_kingsleyae ENSPKIG00000013728
scleropages_formosus ENSSFOG00015023211
scleropages_formosus ENSSFOG00015005998
lepisosteus_oculatus ENSLOCG00000000770
petromyzon_marinus ENSPMAG00000007168
eptatretus_burgeri ENSEBUG00000010009
