apteryx_haastii ENSAHAG00000011867
pan_troglodytes ENSPTRG00000013358
pan_troglodytes ENSPTRG00000047225
pan_paniscus ENSPPAG00000040770
homo_sapiens ENSG00000131055
gorilla_gorilla ENSGGOG00000009052
pongo_abelii ENSPPYG00000029465
nomascus_leucogenys ENSNLEG00000009628
cercocebus_atys ENSCATG00000038356
mandrillus_leucophaeus ENSMLEG00000020383
papio_anubis ENSPANG00000024116
macaca_nemestrina ENSMNEG00000041653
macaca_mulatta ENSMMUG00000007383
macaca_fascicularis ENSMFAG00000040527
chlorocebus_sabaeus ENSCSAG00000012761
rhinopithecus_roxellana ENSRROG00000038132
rhinopithecus_bieti ENSRBIG00000044806
colobus_angolensis_palliatus ENSCANG00000042080
piliocolobus_tephrosceles ENSPTEG00000002642
cebus_capucinus ENSCCAG00000036702
saimiri_boliviensis_boliviensis ENSSBOG00000034333
callithrix_jacchus ENSCJAG00000045771
aotus_nancymaae ENSANAG00000025819
tupaia_belangeri ENSTBEG00000011368
ochotona_princeps ENSOPRG00000004657
propithecus_coquereli ENSPCOG00000017527
prolemur_simus ENSPSMG00000003585
microcebus_murinus ENSMICG00000030241
otolemur_garnettii ENSOGAG00000010281
carlito_syrichta ENSTSYG00000028047
dipodomys_ordii ENSDORG00000015792
castor_canadensis ENSCCNG00000018913
nannospalax_galili ENSNGAG00000017591
jaculus_jaculus ENSJJAG00000014226
urocitellus_parryii ENSUPAG00010018973
ictidomys_tridecemlineatus ENSSTOG00000034272
spermophilus_dauricus ENSSDAG00000009843
fukomys_damarensis ENSFDAG00000017635
heterocephalus_glaber_female ENSHGLG00000013302
chinchilla_lanigera ENSCLAG00000017250
octodon_degus ENSODEG00000012477
cavia_aperea ENSCAPG00000016207
cavia_porcellus ENSCPOG00000010218
oryctolagus_cuniculus ENSOCUG00000025424
microtus_ochrogaster ENSMOCG00000000190
peromyscus_maniculatus_bairdii ENSPEMG00000022053
cricetulus_griseus_crigri ENSCGRG00000013038
cricetulus_griseus_crigri-picr ENSCGRG00015003647
cricetulus_griseus_chok1gshd ENSCGRG00001008726
mesocricetus_auratus ENSMAUG00000002542
mus_spicilegus ENSMSIG00000001230
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025393
mus_musculus ENSMUSG00000009876
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024472
mus_pahari MGP_PahariEiJ_G0025915
rattus_norvegicus ENSRNOG00000007827
meriones_unguiculatus ENSMUGG00000012874
neovison_vison ENSNVIG00000019169
dasypus_novemcinctus ENSDNOG00000034947
pteropus_vampyrus ENSPVAG00000006111
erinaceus_europaeus ENSEEUG00000009547
phascolarctos_cinereus ENSPCIG00000008225
monodelphis_domestica ENSMODG00000019491
sarcophilus_harrisii ENSSHAG00000013928
latimeria_chalumnae ENSLACG00000009141
stegastes_partitus ENSSPAG00000001460
acanthochromis_polyacanthus ENSAPOG00000020827
paramormyrops_kingsleyae ENSPKIG00000000980
drosophila_melanogaster FBgn0032833
caenorhabditis_elegans_strain_n2 WBGene00012354
drosophila_melanogaster FBgn0033020
ciona_intestinalis ENSCING00000022374
saccharomyces_cerevisiae YNL052W
saccharomyces_cerevisiae YIL111W
