junco_hyemalis ENSJHYG00000017315
kryptolebias_marmoratus ENSKMAG00000018907
oryzias_latipes ENSORLG00020000938
oryzias_latipes_asm223469v1 ENSORLG00015019557
oryzias_latipes ENSORLG00000014929
oryzias_melastigma ENSOMEG00000017504
takifugu_rubripes ENSTRUG00000012106
tetraodon_nigroviridis ENSTNIG00000014101
mola_mola ENSMMOG00000021533
periophthalmus_magnuspinnatus ENSPMGG00000023571
gadus_morhua ENSGMOG00000010647
esox_lucius ENSELUG00000013649
pygocentrus_nattereri ENSPNAG00000009617
danio_rerio ENSDARG00000100145
danio_rerio ENSDARG00000113332
danio_rerio ENSDARG00000103054
astyanax_mexicanus ENSAMXG00000039941
astyanax_mexicanus ENSAMXG00000015784
pygocentrus_nattereri ENSPNAG00000021934
ictalurus_punctatus ENSIPUG00000011122
scleropages_formosus ENSSFOG00015020166
paramormyrops_kingsleyae ENSPKIG00000021391
lepisosteus_oculatus ENSLOCG00000008920
acanthochromis_polyacanthus ENSAPOG00000022680
acanthochromis_polyacanthus ENSAPOG00000022703
fundulus_heteroclitus ENSFHEG00000000973
pygocentrus_nattereri ENSPNAG00000003563
phascolarctos_cinereus ENSPCIG00000035002
carlito_syrichta ENSTSYG00000032622
poecilia_formosa ENSPFOG00000014879
poecilia_latipinna ENSPLAG00000014311
poecilia_mexicana ENSPMEG00000002600
acanthochromis_polyacanthus ENSAPOG00000019408
takifugu_rubripes ENSTRUG00000016467
periophthalmus_magnuspinnatus ENSPMGG00000013210
esox_lucius ENSELUG00000006956
pygocentrus_nattereri ENSPNAG00000007890
astyanax_mexicanus ENSAMXG00000012779
ictalurus_punctatus ENSIPUG00000012852
danio_rerio ENSDARG00000032238
paramormyrops_kingsleyae ENSPKIG00000008976
fundulus_heteroclitus ENSFHEG00000000355
poecilia_mexicana ENSPMEG00000004076
pundamilia_nyererei ENSPNYG00000001077
cynoglossus_semilaevis ENSCSEG00000018281
haplochromis_burtoni ENSHBUG00000017687
