chrysemys_picta_bellii ENSCPBG00000023054
ochotona_princeps ENSOPRG00000013420
microcebus_murinus ENSMICG00000013079
propithecus_coquereli ENSPCOG00000025909
prolemur_simus ENSPSMG00000015722
otolemur_garnettii ENSOGAG00000004856
ursus_americanus ENSUAMG00000020495
ursus_maritimus ENSUMAG00000015187
ailuropoda_melanoleuca ENSAMEG00000010195
mustela_putorius_furo ENSMPUG00000012901
neovison_vison ENSNVIG00000002424
canis_lupus_dingo ENSCAFG00020003715
canis_lupus_familiaris ENSCAFG00000001456
panthera_pardus ENSPPRG00000021019
felis_catus ENSFCAG00000004278
equus_caballus ENSECAG00000029050
equus_caballus ENSECAG00000009082
equus_caballus ENSECAG00000037709
equus_asinus_asinus ENSEASG00005018813
myotis_lucifugus ENSMLUG00000014293
pteropus_vampyrus ENSPVAG00000010100
erinaceus_europaeus ENSEEUG00000013011
capra_hircus ENSCHIG00000010498
ovis_aries ENSOARG00000014198
bison_bison_bison ENSBBBG00000020217
echinops_telfairi ENSETEG00000013498
macaca_nemestrina ENSMNEG00000039242
rhinopithecus_bieti ENSRBIG00000042465
gorilla_gorilla ENSGGOG00000003987
carlito_syrichta ENSTSYG00000026107
tupaia_belangeri ENSTBEG00000002487
tursiops_truncatus ENSTTRG00000004808
sus_scrofa ENSSSCG00000029945
panthera_tigris_altaica ENSPTIG00000011126
vulpes_vulpes ENSVVUG00000024008
ornithorhynchus_anatinus ENSOANG00000030876
cricetulus_griseus_chok1gshd ENSCGRG00001016866
cricetulus_griseus_crigri-picr ENSCGRG00015002203
cricetulus_griseus_crigri ENSCGRG00000008426
mesocricetus_auratus ENSMAUG00000018257
microtus_ochrogaster ENSMOCG00000011644
peromyscus_maniculatus_bairdii ENSPEMG00000018154
mus_musculus ENSMUSG00000006378
mus_musculus ENSMUSG00000116378
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020899
mus_spicilegus ENSMSIG00000021878
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020001
mus_pahari MGP_PahariEiJ_G0020003
rattus_norvegicus ENSRNOG00000055408
vulpes_vulpes ENSVVUG00000011504
ornithorhynchus_anatinus ENSOANG00000022685
xenopus_tropicalis ENSXETG00000015966
latimeria_chalumnae ENSLACG00000000258
seriola_dumerili ENSSDUG00000017601
seriola_lalandi_dorsalis ENSSLDG00000024328
scophthalmus_maximus ENSSMAG00000003602
labrus_bergylta ENSLBEG00000023624
anabas_testudineus ENSATEG00000011027
maylandia_zebra ENSMZEG00005004192
astatotilapia_calliptera ENSACLG00000018826
pundamilia_nyererei ENSPNYG00000021324
haplochromis_burtoni ENSHBUG00000021527
neolamprologus_brichardi ENSNBRG00000023210
oreochromis_niloticus ENSONIG00000008236
amphilophus_citrinellus ENSACIG00000022210
kryptolebias_marmoratus ENSKMAG00000012497
amphiprion_ocellaris ENSAOCG00000024288
amphiprion_percula ENSAPEG00000015204
acanthochromis_polyacanthus ENSAPOG00000003080
stegastes_partitus ENSSPAG00000003911
monopterus_albus ENSMALG00000004195
mastacembelus_armatus ENSMAMG00000008447
oryzias_latipes_asm223469v1 ENSORLG00015016901
oryzias_latipes ENSORLG00020004926
oryzias_latipes ENSORLG00000010542
oryzias_melastigma ENSOMEG00000008986
takifugu_rubripes ENSTRUG00000006966
tetraodon_nigroviridis ENSTNIG00000006260
mola_mola ENSMMOG00000007912
hippocampus_comes ENSHCOG00000009094
fundulus_heteroclitus ENSFHEG00000010474
cyprinodon_variegatus ENSCVAG00000002140
poecilia_mexicana ENSPMEG00000003937
poecilia_mexicana ENSPMEG00000010768
poecilia_formosa ENSPFOG00000006148
poecilia_latipinna ENSPLAG00000005875
poecilia_reticulata ENSPREG00000015026
xiphophorus_couchianus ENSXCOG00000015703
xiphophorus_maculatus ENSXMAG00000004589
gambusia_affinis ENSGAFG00000015006
cynoglossus_semilaevis ENSCSEG00000014525
periophthalmus_magnuspinnatus ENSPMGG00000018528
gadus_morhua ENSGMOG00000009256
esox_lucius ENSELUG00000009760
pygocentrus_nattereri ENSPNAG00000023604
astyanax_mexicanus ENSAMXG00000020893
ictalurus_punctatus ENSIPUG00000004446
danio_rerio ENSDARG00000005643
paramormyrops_kingsleyae ENSPKIG00000006643
scleropages_formosus ENSSFOG00015013435
eptatretus_burgeri ENSEBUG00000000535
ciona_savignyi ENSCSAVG00000011801
ciona_intestinalis ENSCING00000011811
drosophila_melanogaster FBgn0036208
caenorhabditis_elegans_strain_n2 WBGene00012007
