gallus_gallus ENSGALG00000020201
choloepus_hoffmanni ENSCHOG00000012270
dasypus_novemcinctus ENSDNOG00000006415
phascolarctos_cinereus ENSPCIG00000022019
vombatus_ursinus ENSVURG00010008280
sarcophilus_harrisii ENSSHAG00000010919
monodelphis_domestica ENSMODG00000003603
ornithorhynchus_anatinus ENSOANG00000005601
xenopus_tropicalis ENSXETG00000001094
latimeria_chalumnae ENSLACG00000013177
paramormyrops_kingsleyae ENSPKIG00000010095
scleropages_formosus ENSSFOG00015019847
hucho_hucho ENSHHUG00000047168
hucho_hucho ENSHHUG00000049616
esox_lucius ENSELUG00000013171
larimichthys_crocea ENSLCRG00005017541
takifugu_rubripes ENSTRUG00000022130
labrus_bergylta ENSLBEG00000015283
periophthalmus_magnuspinnatus ENSPMGG00000011093
amphilophus_citrinellus ENSACIG00000004217
pundamilia_nyererei ENSPNYG00000016653
amphiprion_percula ENSAPEG00000004816
amphiprion_percula ENSAPEG00000004928
fundulus_heteroclitus ENSFHEG00000008872
lates_calcarifer ENSLCAG00010021739
scophthalmus_maximus ENSSMAG00000013386
poecilia_formosa ENSPFOG00000021807
poecilia_mexicana ENSPMEG00000005200
poecilia_latipinna ENSPLAG00000022729
poecilia_formosa ENSPFOG00000009625
poecilia_latipinna ENSPLAG00000004725
xiphophorus_maculatus ENSXMAG00000017542
gambusia_affinis ENSGAFG00000017932
cynoglossus_semilaevis ENSCSEG00000010831
labrus_bergylta ENSLBEG00000020625
acanthochromis_polyacanthus ENSAPOG00000008179
amphiprion_ocellaris ENSAOCG00000012043
stegastes_partitus ENSSPAG00000001036
parambassis_ranga ENSPRNG00000017547
oryzias_latipes ENSORLG00000010947
oryzias_latipes ENSORLG00015005822
oryzias_latipes ENSORLG00020006801
oryzias_melastigma ENSOMEG00000015176
kryptolebias_marmoratus ENSKMAG00000011483
seriola_lalandi ENSSLDG00000019636
seriola_dumerili ENSSDUG00000005496
anabas_testudineus ENSATEG00000003246
mastacembelus_armatus ENSMAMG00000003510
monopterus_albus ENSMALG00000010673
cottoperca_gobio ENSCGOG00000013986
hippocampus_comes ENSHCOG00000001738
gouania_willdenowi ENSGWIG00000000055
gadus_morhua ENSGMOG00000001932
clupea_harengus ENSCHAG00000024534
denticeps_clupeoides ENSDCDG00000005235
pygocentrus_nattereri ENSPNAG00000018114
astyanax_mexicanus ENSAMXG00000044081
ictalurus_punctatus ENSIPUG00000003087
electrophorus_electricus ENSEEEG00000017409
danio_rerio ENSDARG00000053106
lepisosteus_oculatus ENSLOCG00000013590
erpetoichthys_calabaricus ENSECRG00000016427
callorhinchus_milii ENSCMIG00000003718
petromyzon_marinus ENSPMAG00000002871
eptatretus_burgeri ENSEBUG00000012309
